|dates|Nelson_Kentucky_UnitedStates.BLS_EmployedPopulation.data|Nelson_Kentucky_UnitedStates.BLS_EmployedPopulation.missing|Nelson_Kentucky_UnitedStates.BLS_UnemployedPopulation.data|Nelson_Kentucky_UnitedStates.BLS_UnemployedPopulation.missing|Nelson_Kentucky_UnitedStates.BLS_UnemploymentRate.data|Nelson_Kentucky_UnitedStates.BLS_UnemploymentRate.missing|Nelson_Kentucky_UnitedStates.BLS_LaborForcePopulation.data|Nelson_Kentucky_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|22231.5|0|1065.0|0|4.571502156976369|0|23296.5|0
0|2020-01-02|22231.5|0|1065.0|0|4.571502156976369|0|23296.5|0
0|2020-01-03|22231.5|0|1065.0|0|4.571502156976369|0|23296.5|0
0|2020-01-04|22231.5|0|1065.0|0|4.571502156976369|0|23296.5|0
0|2020-01-05|22231.5|0|1065.0|0|4.571502156976369|0|23296.5|0
0|2020-01-06|22231.5|0|1065.0|0|4.571502156976369|0|23296.5|0
0|2020-01-07|22231.5|0|1065.0|0|4.571502156976369|0|23296.5|0
0|2020-01-08|22231.5|0|1065.0|0|4.571502156976369|0|23296.5|0
0|2020-01-09|22231.5|0|1065.0|0|4.571502156976369|0|23296.5|0
0|2020-01-10|22231.5|0|1065.0|0|4.571502156976369|0|23296.5|0
0|2020-01-11|22231.5|0|1065.0|0|4.571502156976369|0|23296.5|0
0|2020-01-12|22231.5|0|1065.0|0|4.571502156976369|0|23296.5|0
0|2020-01-13|22231.5|0|1065.0|0|4.571502156976369|0|23296.5|0
0|2020-01-14|22231.5|0|1065.0|0|4.571502156976369|0|23296.5|0
0|2020-01-15|22231.5|0|1065.0|0|4.571502156976369|0|23296.5|0
0|2020-01-16|22231.5|0|1065.0|0|4.571502156976369|0|23296.5|0
0|2020-01-17|22231.5|0|1065.0|0|4.571502156976369|0|23296.5|0
0|2020-01-18|22231.5|0|1065.0|0|4.571502156976369|0|23296.5|0
0|2020-01-19|22231.5|0|1065.0|0|4.571502156976369|0|23296.5|0
0|2020-01-20|22231.5|0|1065.0|0|4.571502156976369|0|23296.5|0
0|2020-01-21|22231.5|0|1065.0|0|4.571502156976369|0|23296.5|0
0|2020-01-22|22231.5|0|1065.0|0|4.571502156976369|0|23296.5|0
0|2020-01-23|22231.5|0|1065.0|0|4.571502156976369|0|23296.5|0
0|2020-01-24|22231.5|0|1065.0|0|4.571502156976369|0|23296.5|0
0|2020-01-25|22231.5|0|1065.0|0|4.571502156976369|0|23296.5|0
0|2020-01-26|22231.5|0|1065.0|0|4.571502156976369|0|23296.5|0
0|2020-01-27|22231.5|0|1065.0|0|4.571502156976369|0|23296.5|0
0|2020-01-28|22231.5|0|1065.0|0|4.571502156976369|0|23296.5|0
0|2020-01-29|22231.5|0|1065.0|0|4.571502156976369|0|23296.5|0
0|2020-01-30|22231.5|0|1065.0|0|4.571502156976369|0|23296.5|0
0|2020-01-31|22231.5|0|1065.0|0|4.571502156976369|0|23296.5|0
0|2020-02-01|22310.0|0|1011.5|0|4.337199579786892|0|23321.5|0
0|2020-02-02|22310.0|0|1011.5|0|4.337199579786892|0|23321.5|0
0|2020-02-03|22310.0|0|1011.5|0|4.337199579786892|0|23321.5|0
0|2020-02-04|22310.0|0|1011.5|0|4.337199579786892|0|23321.5|0
0|2020-02-05|22310.0|0|1011.5|0|4.337199579786892|0|23321.5|0
0|2020-02-06|22310.0|0|1011.5|0|4.337199579786892|0|23321.5|0
0|2020-02-07|22310.0|0|1011.5|0|4.337199579786892|0|23321.5|0
0|2020-02-08|22310.0|0|1011.5|0|4.337199579786892|0|23321.5|0
0|2020-02-09|22310.0|0|1011.5|0|4.337199579786892|0|23321.5|0
0|2020-02-10|22310.0|0|1011.5|0|4.337199579786892|0|23321.5|0
0|2020-02-11|22310.0|0|1011.5|0|4.337199579786892|0|23321.5|0
0|2020-02-12|22310.0|0|1011.5|0|4.337199579786892|0|23321.5|0
0|2020-02-13|22310.0|0|1011.5|0|4.337199579786892|0|23321.5|0
0|2020-02-14|22310.0|0|1011.5|0|4.337199579786892|0|23321.5|0
0|2020-02-15|22310.0|0|1011.5|0|4.337199579786892|0|23321.5|0
0|2020-02-16|22310.0|0|1011.5|0|4.337199579786892|0|23321.5|0
0|2020-02-17|22310.0|0|1011.5|0|4.337199579786892|0|23321.5|0
0|2020-02-18|22310.0|0|1011.5|0|4.337199579786892|0|23321.5|0
0|2020-02-19|22310.0|0|1011.5|0|4.337199579786892|0|23321.5|0
0|2020-02-20|22310.0|0|1011.5|0|4.337199579786892|0|23321.5|0
0|2020-02-21|22310.0|0|1011.5|0|4.337199579786892|0|23321.5|0
0|2020-02-22|22310.0|0|1011.5|0|4.337199579786892|0|23321.5|0
0|2020-02-23|22310.0|0|1011.5|0|4.337199579786892|0|23321.5|0
0|2020-02-24|22310.0|0|1011.5|0|4.337199579786892|0|23321.5|0
0|2020-02-25|22310.0|0|1011.5|0|4.337199579786892|0|23321.5|0
0|2020-02-26|22310.0|0|1011.5|0|4.337199579786892|0|23321.5|0
0|2020-02-27|22310.0|0|1011.5|0|4.337199579786892|0|23321.5|0
0|2020-02-28|22310.0|0|1011.5|0|4.337199579786892|0|23321.5|0
0|2020-02-29|22310.0|0|1011.5|0|4.337199579786892|0|23321.5|0
0|2020-03-01|22188.0|0|1125.0|0|4.825633766568009|0|23313.0|0
0|2020-03-02|22188.0|0|1125.0|0|4.825633766568009|0|23313.0|0
0|2020-03-03|22188.0|0|1125.0|0|4.825633766568009|0|23313.0|0
0|2020-03-04|22188.0|0|1125.0|0|4.825633766568009|0|23313.0|0
0|2020-03-05|22188.0|0|1125.0|0|4.825633766568009|0|23313.0|0
0|2020-03-06|22188.0|0|1125.0|0|4.825633766568009|0|23313.0|0
0|2020-03-07|22188.0|0|1125.0|0|4.825633766568009|0|23313.0|0
0|2020-03-08|22188.0|0|1125.0|0|4.825633766568009|0|23313.0|0
0|2020-03-09|22188.0|0|1125.0|0|4.825633766568009|0|23313.0|0
0|2020-03-10|22188.0|0|1125.0|0|4.825633766568009|0|23313.0|0
0|2020-03-11|22188.0|0|1125.0|0|4.825633766568009|0|23313.0|0
0|2020-03-12|22188.0|0|1125.0|0|4.825633766568009|0|23313.0|0
0|2020-03-13|22188.0|0|1125.0|0|4.825633766568009|0|23313.0|0
0|2020-03-14|22188.0|0|1125.0|0|4.825633766568009|0|23313.0|0
0|2020-03-15|22188.0|0|1125.0|0|4.825633766568009|0|23313.0|0
0|2020-03-16|22188.0|0|1125.0|0|4.825633766568009|0|23313.0|0
0|2020-03-17|22188.0|0|1125.0|0|4.825633766568009|0|23313.0|0
0|2020-03-18|22188.0|0|1125.0|0|4.825633766568009|0|23313.0|0
0|2020-03-19|22188.0|0|1125.0|0|4.825633766568009|0|23313.0|0
0|2020-03-20|22188.0|0|1125.0|0|4.825633766568009|0|23313.0|0
0|2020-03-21|22188.0|0|1125.0|0|4.825633766568009|0|23313.0|0
0|2020-03-22|22188.0|0|1125.0|0|4.825633766568009|0|23313.0|0
0|2020-03-23|22188.0|0|1125.0|0|4.825633766568009|0|23313.0|0
0|2020-03-24|22188.0|0|1125.0|0|4.825633766568009|0|23313.0|0
0|2020-03-25|22188.0|0|1125.0|0|4.825633766568009|0|23313.0|0
0|2020-03-26|22188.0|0|1125.0|0|4.825633766568009|0|23313.0|0
0|2020-03-27|22188.0|0|1125.0|0|4.825633766568009|0|23313.0|0
0|2020-03-28|22188.0|0|1125.0|0|4.825633766568009|0|23313.0|0
0|2020-03-29|22188.0|0|1125.0|0|4.825633766568009|0|23313.0|0
0|2020-03-30|22188.0|0|1125.0|0|4.825633766568009|0|23313.0|0
0|2020-03-31|22188.0|0|1125.0|0|4.825633766568009|0|23313.0|0
0|2020-04-01|19196.5|0|4915.0|0|20.38446384505319|0|24111.5|0
