|dates|Oceana_Michigan_UnitedStates.BLS_EmployedPopulation.data|Oceana_Michigan_UnitedStates.BLS_EmployedPopulation.missing|Oceana_Michigan_UnitedStates.BLS_UnemployedPopulation.data|Oceana_Michigan_UnitedStates.BLS_UnemployedPopulation.missing|Oceana_Michigan_UnitedStates.BLS_UnemploymentRate.data|Oceana_Michigan_UnitedStates.BLS_UnemploymentRate.missing|Oceana_Michigan_UnitedStates.BLS_LaborForcePopulation.data|Oceana_Michigan_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|10598.5|0|859.0|0|7.497272528911194|0|11457.5|0
0|2020-01-02|10598.5|0|859.0|0|7.497272528911194|0|11457.5|0
0|2020-01-03|10598.5|0|859.0|0|7.497272528911194|0|11457.5|0
0|2020-01-04|10598.5|0|859.0|0|7.497272528911194|0|11457.5|0
0|2020-01-05|10598.5|0|859.0|0|7.497272528911194|0|11457.5|0
0|2020-01-06|10598.5|0|859.0|0|7.497272528911194|0|11457.5|0
0|2020-01-07|10598.5|0|859.0|0|7.497272528911194|0|11457.5|0
0|2020-01-08|10598.5|0|859.0|0|7.497272528911194|0|11457.5|0
0|2020-01-09|10598.5|0|859.0|0|7.497272528911194|0|11457.5|0
0|2020-01-10|10598.5|0|859.0|0|7.497272528911194|0|11457.5|0
0|2020-01-11|10598.5|0|859.0|0|7.497272528911194|0|11457.5|0
0|2020-01-12|10598.5|0|859.0|0|7.497272528911194|0|11457.5|0
0|2020-01-13|10598.5|0|859.0|0|7.497272528911194|0|11457.5|0
0|2020-01-14|10598.5|0|859.0|0|7.497272528911194|0|11457.5|0
0|2020-01-15|10598.5|0|859.0|0|7.497272528911194|0|11457.5|0
0|2020-01-16|10598.5|0|859.0|0|7.497272528911194|0|11457.5|0
0|2020-01-17|10598.5|0|859.0|0|7.497272528911194|0|11457.5|0
0|2020-01-18|10598.5|0|859.0|0|7.497272528911194|0|11457.5|0
0|2020-01-19|10598.5|0|859.0|0|7.497272528911194|0|11457.5|0
0|2020-01-20|10598.5|0|859.0|0|7.497272528911194|0|11457.5|0
0|2020-01-21|10598.5|0|859.0|0|7.497272528911194|0|11457.5|0
0|2020-01-22|10598.5|0|859.0|0|7.497272528911194|0|11457.5|0
0|2020-01-23|10598.5|0|859.0|0|7.497272528911194|0|11457.5|0
0|2020-01-24|10598.5|0|859.0|0|7.497272528911194|0|11457.5|0
0|2020-01-25|10598.5|0|859.0|0|7.497272528911194|0|11457.5|0
0|2020-01-26|10598.5|0|859.0|0|7.497272528911194|0|11457.5|0
0|2020-01-27|10598.5|0|859.0|0|7.497272528911194|0|11457.5|0
0|2020-01-28|10598.5|0|859.0|0|7.497272528911194|0|11457.5|0
0|2020-01-29|10598.5|0|859.0|0|7.497272528911194|0|11457.5|0
0|2020-01-30|10598.5|0|859.0|0|7.497272528911194|0|11457.5|0
0|2020-01-31|10598.5|0|859.0|0|7.497272528911194|0|11457.5|0
0|2020-02-01|10724.5|0|776.0|0|6.7475327159688705|0|11500.5|0
0|2020-02-02|10724.5|0|776.0|0|6.7475327159688705|0|11500.5|0
0|2020-02-03|10724.5|0|776.0|0|6.7475327159688705|0|11500.5|0
0|2020-02-04|10724.5|0|776.0|0|6.7475327159688705|0|11500.5|0
0|2020-02-05|10724.5|0|776.0|0|6.7475327159688705|0|11500.5|0
0|2020-02-06|10724.5|0|776.0|0|6.7475327159688705|0|11500.5|0
0|2020-02-07|10724.5|0|776.0|0|6.7475327159688705|0|11500.5|0
0|2020-02-08|10724.5|0|776.0|0|6.7475327159688705|0|11500.5|0
0|2020-02-09|10724.5|0|776.0|0|6.7475327159688705|0|11500.5|0
0|2020-02-10|10724.5|0|776.0|0|6.7475327159688705|0|11500.5|0
0|2020-02-11|10724.5|0|776.0|0|6.7475327159688705|0|11500.5|0
0|2020-02-12|10724.5|0|776.0|0|6.7475327159688705|0|11500.5|0
0|2020-02-13|10724.5|0|776.0|0|6.7475327159688705|0|11500.5|0
0|2020-02-14|10724.5|0|776.0|0|6.7475327159688705|0|11500.5|0
0|2020-02-15|10724.5|0|776.0|0|6.7475327159688705|0|11500.5|0
0|2020-02-16|10724.5|0|776.0|0|6.7475327159688705|0|11500.5|0
0|2020-02-17|10724.5|0|776.0|0|6.7475327159688705|0|11500.5|0
0|2020-02-18|10724.5|0|776.0|0|6.7475327159688705|0|11500.5|0
0|2020-02-19|10724.5|0|776.0|0|6.7475327159688705|0|11500.5|0
0|2020-02-20|10724.5|0|776.0|0|6.7475327159688705|0|11500.5|0
0|2020-02-21|10724.5|0|776.0|0|6.7475327159688705|0|11500.5|0
0|2020-02-22|10724.5|0|776.0|0|6.7475327159688705|0|11500.5|0
0|2020-02-23|10724.5|0|776.0|0|6.7475327159688705|0|11500.5|0
0|2020-02-24|10724.5|0|776.0|0|6.7475327159688705|0|11500.5|0
0|2020-02-25|10724.5|0|776.0|0|6.7475327159688705|0|11500.5|0
0|2020-02-26|10724.5|0|776.0|0|6.7475327159688705|0|11500.5|0
0|2020-02-27|10724.5|0|776.0|0|6.7475327159688705|0|11500.5|0
0|2020-02-28|10724.5|0|776.0|0|6.7475327159688705|0|11500.5|0
0|2020-02-29|10724.5|0|776.0|0|6.7475327159688705|0|11500.5|0
0|2020-03-01|10591.0|0|769.5|0|6.773469477575811|0|11360.5|0
0|2020-03-02|10591.0|0|769.5|0|6.773469477575811|0|11360.5|0
0|2020-03-03|10591.0|0|769.5|0|6.773469477575811|0|11360.5|0
0|2020-03-04|10591.0|0|769.5|0|6.773469477575811|0|11360.5|0
0|2020-03-05|10591.0|0|769.5|0|6.773469477575811|0|11360.5|0
0|2020-03-06|10591.0|0|769.5|0|6.773469477575811|0|11360.5|0
0|2020-03-07|10591.0|0|769.5|0|6.773469477575811|0|11360.5|0
0|2020-03-08|10591.0|0|769.5|0|6.773469477575811|0|11360.5|0
0|2020-03-09|10591.0|0|769.5|0|6.773469477575811|0|11360.5|0
0|2020-03-10|10591.0|0|769.5|0|6.773469477575811|0|11360.5|0
0|2020-03-11|10591.0|0|769.5|0|6.773469477575811|0|11360.5|0
0|2020-03-12|10591.0|0|769.5|0|6.773469477575811|0|11360.5|0
0|2020-03-13|10591.0|0|769.5|0|6.773469477575811|0|11360.5|0
0|2020-03-14|10591.0|0|769.5|0|6.773469477575811|0|11360.5|0
0|2020-03-15|10591.0|0|769.5|0|6.773469477575811|0|11360.5|0
0|2020-03-16|10591.0|0|769.5|0|6.773469477575811|0|11360.5|0
0|2020-03-17|10591.0|0|769.5|0|6.773469477575811|0|11360.5|0
0|2020-03-18|10591.0|0|769.5|0|6.773469477575811|0|11360.5|0
0|2020-03-19|10591.0|0|769.5|0|6.773469477575811|0|11360.5|0
0|2020-03-20|10591.0|0|769.5|0|6.773469477575811|0|11360.5|0
0|2020-03-21|10591.0|0|769.5|0|6.773469477575811|0|11360.5|0
0|2020-03-22|10591.0|0|769.5|0|6.773469477575811|0|11360.5|0
0|2020-03-23|10591.0|0|769.5|0|6.773469477575811|0|11360.5|0
0|2020-03-24|10591.0|0|769.5|0|6.773469477575811|0|11360.5|0
0|2020-03-25|10591.0|0|769.5|0|6.773469477575811|0|11360.5|0
0|2020-03-26|10591.0|0|769.5|0|6.773469477575811|0|11360.5|0
0|2020-03-27|10591.0|0|769.5|0|6.773469477575811|0|11360.5|0
0|2020-03-28|10591.0|0|769.5|0|6.773469477575811|0|11360.5|0
0|2020-03-29|10591.0|0|769.5|0|6.773469477575811|0|11360.5|0
0|2020-03-30|10591.0|0|769.5|0|6.773469477575811|0|11360.5|0
0|2020-03-31|10591.0|0|769.5|0|6.773469477575811|0|11360.5|0
0|2020-04-01|8316.0|0|2932.0|0|26.066856330014225|0|11248.0|0
0|2020-04-02|8316.0|0|2932.0|0|26.066856330014225|0|11248.0|0
0|2020-04-03|8316.0|0|2932.0|0|26.066856330014225|0|11248.0|0
0|2020-04-04|8316.0|0|2932.0|0|26.066856330014225|0|11248.0|0
0|2020-04-05|8316.0|0|2932.0|0|26.066856330014225|0|11248.0|0
0|2020-04-06|8316.0|0|2932.0|0|26.066856330014225|0|11248.0|0
0|2020-04-07|8316.0|0|2932.0|0|26.066856330014225|0|11248.0|0
0|2020-04-08|8316.0|0|2932.0|0|26.066856330014225|0|11248.0|0
0|2020-04-09|8316.0|0|2932.0|0|26.066856330014225|0|11248.0|0
0|2020-04-10|8316.0|0|2932.0|0|26.066856330014225|0|11248.0|0
0|2020-04-11|8316.0|0|2932.0|0|26.066856330014225|0|11248.0|0
0|2020-04-12|8316.0|0|2932.0|0|26.066856330014225|0|11248.0|0
0|2020-04-13|8316.0|0|2932.0|0|26.066856330014225|0|11248.0|0
0|2020-04-14|8316.0|0|2932.0|0|26.066856330014225|0|11248.0|0
0|2020-04-15|8316.0|0|2932.0|0|26.066856330014225|0|11248.0|0
