|dates|Blaine_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Blaine_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Blaine_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Blaine_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Blaine_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Blaine_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Blaine_Idaho_UnitedStates.TotalPopulation.data|Blaine_Idaho_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|23021.0|0
