|dates|Menominee_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Menominee_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Menominee_Michigan_UnitedStates.NYT_ConfirmedDeaths.data|Menominee_Michigan_UnitedStates.NYT_ConfirmedDeaths.missing|Menominee_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Menominee_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Menominee_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Menominee_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
