|dates|Chaffee_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Chaffee_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Chaffee_Colorado_UnitedStates.NYT_ConfirmedDeaths.data|Chaffee_Colorado_UnitedStates.NYT_ConfirmedDeaths.missing|Chaffee_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Chaffee_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Chaffee_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Chaffee_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
