|dates|Valley_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Valley_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Valley_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Valley_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Valley_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Valley_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Valley_Idaho_UnitedStates.TotalPopulation.data|Valley_Idaho_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|11392.0|0
