|dates|Barber_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Barber_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Barber_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Barber_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Barber_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Barber_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Barber_Kansas_UnitedStates.TotalPopulation.data|Barber_Kansas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|4427.0|0
