|dates|McMinn_Tennessee_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|McMinn_Tennessee_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|McMinn_Tennessee_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|McMinn_Tennessee_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|McMinn_Tennessee_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|McMinn_Tennessee_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|McMinn_Tennessee_UnitedStates.TotalPopulation.data|McMinn_Tennessee_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|53794.0|0
