|dates|Sac_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Sac_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Sac_Iowa_UnitedStates.NYT_ConfirmedDeaths.data|Sac_Iowa_UnitedStates.NYT_ConfirmedDeaths.missing|Sac_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Sac_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Sac_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Sac_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
