|dates|Starke_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Starke_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Starke_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Starke_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Starke_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Starke_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Starke_Indiana_UnitedStates.TotalPopulation.data|Starke_Indiana_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|22995.0|0
