|dates|Rush_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Rush_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Rush_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Rush_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Rush_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Rush_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Rush_Kansas_UnitedStates.TotalPopulation.data|Rush_Kansas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|3036.0|0
