|dates|Stephens_Oklahoma_UnitedStates.BLS_EmployedPopulation.data|Stephens_Oklahoma_UnitedStates.BLS_EmployedPopulation.missing|Stephens_Oklahoma_UnitedStates.BLS_UnemployedPopulation.data|Stephens_Oklahoma_UnitedStates.BLS_UnemployedPopulation.missing|Stephens_Oklahoma_UnitedStates.BLS_UnemploymentRate.data|Stephens_Oklahoma_UnitedStates.BLS_UnemploymentRate.missing|Stephens_Oklahoma_UnitedStates.BLS_LaborForcePopulation.data|Stephens_Oklahoma_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-03-19|17832.0|0|779.0|0|4.185696631024663|0|18611.0|0
0|2020-03-20|17832.0|0|779.0|0|4.185696631024663|0|18611.0|0
0|2020-03-21|17832.0|0|779.0|0|4.185696631024663|0|18611.0|0
0|2020-03-22|17832.0|0|779.0|0|4.185696631024663|0|18611.0|0
0|2020-03-23|17832.0|0|779.0|0|4.185696631024663|0|18611.0|0
0|2020-03-24|17832.0|0|779.0|0|4.185696631024663|0|18611.0|0
0|2020-03-25|17832.0|0|779.0|0|4.185696631024663|0|18611.0|0
0|2020-03-26|17832.0|0|779.0|0|4.185696631024663|0|18611.0|0
0|2020-03-27|17832.0|0|779.0|0|4.185696631024663|0|18611.0|0
0|2020-03-28|17832.0|0|779.0|0|4.185696631024663|0|18611.0|0
0|2020-03-29|17832.0|0|779.0|0|4.185696631024663|0|18611.0|0
0|2020-03-30|17832.0|0|779.0|0|4.185696631024663|0|18611.0|0
0|2020-03-31|17832.0|0|779.0|0|4.185696631024663|0|18611.0|0
0|2020-04-01|15964.5|0|2581.0|0|13.917122752150117|0|18545.5|0
0|2020-04-02|15964.5|0|2581.0|0|13.917122752150117|0|18545.5|0
0|2020-04-03|15964.5|0|2581.0|0|13.917122752150117|0|18545.5|0
0|2020-04-04|15964.5|0|2581.0|0|13.917122752150117|0|18545.5|0
0|2020-04-05|15964.5|0|2581.0|0|13.917122752150117|0|18545.5|0
0|2020-04-06|15964.5|0|2581.0|0|13.917122752150117|0|18545.5|0
0|2020-04-07|15964.5|0|2581.0|0|13.917122752150117|0|18545.5|0
0|2020-04-08|15964.5|0|2581.0|0|13.917122752150117|0|18545.5|0
0|2020-04-09|15964.5|0|2581.0|0|13.917122752150117|0|18545.5|0
0|2020-04-10|15964.5|0|2581.0|0|13.917122752150117|0|18545.5|0
0|2020-04-11|15964.5|0|2581.0|0|13.917122752150117|0|18545.5|0
0|2020-04-12|15964.5|0|2581.0|0|13.917122752150117|0|18545.5|0
0|2020-04-13|15964.5|0|2581.0|0|13.917122752150117|0|18545.5|0
0|2020-04-14|15964.5|0|2581.0|0|13.917122752150117|0|18545.5|0
0|2020-04-15|15964.5|0|2581.0|0|13.917122752150117|0|18545.5|0
0|2020-04-16|15964.5|0|2581.0|0|13.917122752150117|0|18545.5|0
0|2020-04-17|15964.5|0|2581.0|0|13.917122752150117|0|18545.5|0
0|2020-04-18|15964.5|0|2581.0|0|13.917122752150117|0|18545.5|0
0|2020-04-19|15964.5|0|2581.0|0|13.917122752150117|0|18545.5|0
0|2020-04-20|15964.5|0|2581.0|0|13.917122752150117|0|18545.5|0
0|2020-04-21|15964.5|0|2581.0|0|13.917122752150117|0|18545.5|0
0|2020-04-22|15964.5|0|2581.0|0|13.917122752150117|0|18545.5|0
0|2020-04-23|15964.5|0|2581.0|0|13.917122752150117|0|18545.5|0
0|2020-04-24|15964.5|0|2581.0|0|13.917122752150117|0|18545.5|0
0|2020-04-25|15964.5|0|2581.0|0|13.917122752150117|0|18545.5|0
0|2020-04-26|15964.5|0|2581.0|0|13.917122752150117|0|18545.5|0
0|2020-04-27|15964.5|0|2581.0|0|13.917122752150117|0|18545.5|0
0|2020-04-28|15964.5|0|2581.0|0|13.917122752150117|0|18545.5|0
0|2020-04-29|15964.5|0|2581.0|0|13.917122752150117|0|18545.5|0
0|2020-04-30|15964.5|0|2581.0|0|13.917122752150117|0|18545.5|0
0|2020-05-01|16549.0|0|2181.0|0|11.644420715429792|0|18730.0|0
0|2020-05-02|16549.0|0|2181.0|0|11.644420715429792|0|18730.0|0
0|2020-05-03|16549.0|0|2181.0|0|11.644420715429792|0|18730.0|0
0|2020-05-04|16549.0|0|2181.0|0|11.644420715429792|0|18730.0|0
0|2020-05-05|16549.0|0|2181.0|0|11.644420715429792|0|18730.0|0
0|2020-05-06|16549.0|0|2181.0|0|11.644420715429792|0|18730.0|0
0|2020-05-07|16549.0|0|2181.0|0|11.644420715429792|0|18730.0|0
0|2020-05-08|16549.0|0|2181.0|0|11.644420715429792|0|18730.0|0
0|2020-05-09|16549.0|0|2181.0|0|11.644420715429792|0|18730.0|0
0|2020-05-10|16549.0|0|2181.0|0|11.644420715429792|0|18730.0|0
0|2020-05-11|16549.0|0|2181.0|0|11.644420715429792|0|18730.0|0
0|2020-05-12|16549.0|0|2181.0|0|11.644420715429792|0|18730.0|0
0|2020-05-13|16549.0|0|2181.0|0|11.644420715429792|0|18730.0|0
0|2020-05-14|16549.0|0|2181.0|0|11.644420715429792|0|18730.0|0
0|2020-05-15|16549.0|0|2181.0|0|11.644420715429792|0|18730.0|0
0|2020-05-16|16549.0|0|2181.0|0|11.644420715429792|0|18730.0|0
0|2020-05-17|16549.0|0|2181.0|0|11.644420715429792|0|18730.0|0
0|2020-05-18|16549.0|0|2181.0|0|11.644420715429792|0|18730.0|0
0|2020-05-19|16549.0|0|2181.0|0|11.644420715429792|0|18730.0|0
0|2020-05-20|16549.0|0|2181.0|0|11.644420715429792|0|18730.0|0
0|2020-05-21|16549.0|0|2181.0|0|11.644420715429792|0|18730.0|0
0|2020-05-22|16549.0|0|2181.0|0|11.644420715429792|0|18730.0|0
0|2020-05-23|16549.0|0|2181.0|0|11.644420715429792|0|18730.0|0
0|2020-05-24|16549.0|0|2181.0|0|11.644420715429792|0|18730.0|0
0|2020-05-25|16549.0|0|2181.0|0|11.644420715429792|0|18730.0|0
0|2020-05-26|16549.0|0|2181.0|0|11.644420715429792|0|18730.0|0
0|2020-05-27|16549.0|0|2181.0|0|11.644420715429792|0|18730.0|0
0|2020-05-28|16549.0|0|2181.0|0|11.644420715429792|0|18730.0|0
0|2020-05-29|16549.0|0|2181.0|0|11.644420715429792|0|18730.0|0
0|2020-05-30|16549.0|0|2181.0|0|11.644420715429792|0|18730.0|0
0|2020-05-31|16549.0|0|2181.0|0|11.644420715429792|0|18730.0|0
0|2020-06-01|16524.0|0|1788.0|0|9.764089121887286|0|18312.0|0
0|2020-06-02|16524.0|0|1788.0|0|9.764089121887286|0|18312.0|0
0|2020-06-03|16524.0|0|1788.0|0|9.764089121887286|0|18312.0|0
0|2020-06-04|16524.0|0|1788.0|0|9.764089121887286|0|18312.0|0
0|2020-06-05|16524.0|0|1788.0|0|9.764089121887286|0|18312.0|0
0|2020-06-06|16524.0|0|1788.0|0|9.764089121887286|0|18312.0|0
0|2020-06-07|16524.0|0|1788.0|0|9.764089121887286|0|18312.0|0
0|2020-06-08|16524.0|0|1788.0|0|9.764089121887286|0|18312.0|0
0|2020-06-09|16524.0|0|1788.0|0|9.764089121887286|0|18312.0|0
0|2020-06-10|16524.0|0|1788.0|0|9.764089121887286|0|18312.0|0
0|2020-06-11|16524.0|0|1788.0|0|9.764089121887286|0|18312.0|0
0|2020-06-12|16524.0|0|1788.0|0|9.764089121887286|0|18312.0|0
0|2020-06-13|16524.0|0|1788.0|0|9.764089121887286|0|18312.0|0
0|2020-06-14|16524.0|0|1788.0|0|9.764089121887286|0|18312.0|0
0|2020-06-15|16524.0|0|1788.0|0|9.764089121887286|0|18312.0|0
0|2020-06-16|16524.0|0|1788.0|0|9.764089121887286|0|18312.0|0
0|2020-06-17|16524.0|0|1788.0|0|9.764089121887286|0|18312.0|0
0|2020-06-18|16524.0|0|1788.0|0|9.764089121887286|0|18312.0|0
0|2020-06-19|16524.0|0|1788.0|0|9.764089121887286|0|18312.0|0
0|2020-06-20|16524.0|0|1788.0|0|9.764089121887286|0|18312.0|0
0|2020-06-21|16524.0|0|1788.0|0|9.764089121887286|0|18312.0|0
0|2020-06-22|16524.0|0|1788.0|0|9.764089121887286|0|18312.0|0
0|2020-06-23|16524.0|0|1788.0|0|9.764089121887286|0|18312.0|0
0|2020-06-24|16524.0|0|1788.0|0|9.764089121887286|0|18312.0|0
0|2020-06-25|16524.0|0|1788.0|0|9.764089121887286|0|18312.0|0
0|2020-06-26|16524.0|0|1788.0|0|9.764089121887286|0|18312.0|0
0|2020-06-27|16524.0|0|1788.0|0|9.764089121887286|0|18312.0|0
0|2020-06-28|16524.0|0|1788.0|0|9.764089121887286|0|18312.0|0
0|2020-06-29|16524.0|0|1788.0|0|9.764089121887286|0|18312.0|0
0|2020-06-30|16524.0|0|1788.0|0|9.764089121887286|0|18312.0|0
0|2020-07-01|16559.0|0|1736.0|0|9.488931402022411|0|18295.0|0
0|2020-07-02|16559.0|0|1736.0|0|9.488931402022411|0|18295.0|0
0|2020-07-03|16559.0|0|1736.0|0|9.488931402022411|0|18295.0|0
0|2020-07-04|16559.0|0|1736.0|0|9.488931402022411|0|18295.0|0
0|2020-07-05|16559.0|0|1736.0|0|9.488931402022411|0|18295.0|0
0|2020-07-06|16559.0|0|1736.0|0|9.488931402022411|0|18295.0|0
0|2020-07-07|16559.0|0|1736.0|0|9.488931402022411|0|18295.0|0
0|2020-07-08|16559.0|0|1736.0|0|9.488931402022411|0|18295.0|0
0|2020-07-09|16559.0|0|1736.0|0|9.488931402022411|0|18295.0|0
0|2020-07-10|16559.0|0|1736.0|0|9.488931402022411|0|18295.0|0
0|2020-07-11|16559.0|0|1736.0|0|9.488931402022411|0|18295.0|0
0|2020-07-12|16559.0|0|1736.0|0|9.488931402022411|0|18295.0|0
0|2020-07-13|16559.0|0|1736.0|0|9.488931402022411|0|18295.0|0
0|2020-07-14|16559.0|0|1736.0|0|9.488931402022411|0|18295.0|0
0|2020-07-15|16559.0|0|1736.0|0|9.488931402022411|0|18295.0|0
0|2020-07-16|16559.0|0|1736.0|0|9.488931402022411|0|18295.0|0
0|2020-07-17|16559.0|0|1736.0|0|9.488931402022411|0|18295.0|0
0|2020-07-18|16559.0|0|1736.0|0|9.488931402022411|0|18295.0|0
0|2020-07-19|16559.0|0|1736.0|0|9.488931402022411|0|18295.0|0
0|2020-07-20|16559.0|0|1736.0|0|9.488931402022411|0|18295.0|0
0|2020-07-21|16559.0|0|1736.0|0|9.488931402022411|0|18295.0|0
0|2020-07-22|16559.0|0|1736.0|0|9.488931402022411|0|18295.0|0
0|2020-07-23|16559.0|0|1736.0|0|9.488931402022411|0|18295.0|0
0|2020-07-24|16559.0|0|1736.0|0|9.488931402022411|0|18295.0|0
0|2020-07-25|16559.0|0|1736.0|0|9.488931402022411|0|18295.0|0
0|2020-07-26|16559.0|0|1736.0|0|9.488931402022411|0|18295.0|0
0|2020-07-27|16559.0|0|1736.0|0|9.488931402022411|0|18295.0|0
0|2020-07-28|16559.0|0|1736.0|0|9.488931402022411|0|18295.0|0
0|2020-07-29|16559.0|0|1736.0|0|9.488931402022411|0|18295.0|0
0|2020-07-30|16559.0|0|1736.0|0|9.488931402022411|0|18295.0|0
0|2020-07-31|16559.0|0|1736.0|0|9.488931402022411|0|18295.0|0
0|2020-08-01|16770.0|0|1553.0|0|8.475686295912242|0|18323.0|0
0|2020-08-02|16770.0|0|1553.0|0|8.475686295912242|0|18323.0|0
0|2020-08-03|16770.0|0|1553.0|0|8.475686295912242|0|18323.0|0
0|2020-08-04|16770.0|0|1553.0|0|8.475686295912242|0|18323.0|0
0|2020-08-05|16770.0|0|1553.0|0|8.475686295912242|0|18323.0|0
0|2020-08-06|16770.0|0|1553.0|0|8.475686295912242|0|18323.0|0
0|2020-08-07|16770.0|0|1553.0|0|8.475686295912242|0|18323.0|0
0|2020-08-08|16770.0|0|1553.0|0|8.475686295912242|0|18323.0|0
0|2020-08-09|16770.0|0|1553.0|0|8.475686295912242|0|18323.0|0
0|2020-08-10|16770.0|0|1553.0|0|8.475686295912242|0|18323.0|0
0|2020-08-11|16770.0|0|1553.0|0|8.475686295912242|0|18323.0|0
0|2020-08-12|16770.0|0|1553.0|0|8.475686295912242|0|18323.0|0
0|2020-08-13|16770.0|0|1553.0|0|8.475686295912242|0|18323.0|0
0|2020-08-14|16770.0|0|1553.0|0|8.475686295912242|0|18323.0|0
0|2020-08-15|16770.0|0|1553.0|0|8.475686295912242|0|18323.0|0
0|2020-08-16|16770.0|0|1553.0|0|8.475686295912242|0|18323.0|0
0|2020-08-17|16770.0|0|1553.0|0|8.475686295912242|0|18323.0|0
0|2020-08-18|16770.0|0|1553.0|0|8.475686295912242|0|18323.0|0
0|2020-08-19|16770.0|0|1553.0|0|8.475686295912242|0|18323.0|0
0|2020-08-20|16770.0|0|1553.0|0|8.475686295912242|0|18323.0|0
0|2020-08-21|16770.0|0|1553.0|0|8.475686295912242|0|18323.0|0
0|2020-08-22|16770.0|0|1553.0|0|8.475686295912242|0|18323.0|0
0|2020-08-23|16770.0|0|1553.0|0|8.475686295912242|0|18323.0|0
0|2020-08-24|16770.0|0|1553.0|0|8.475686295912242|0|18323.0|0
0|2020-08-25|16770.0|0|1553.0|0|8.475686295912242|0|18323.0|0
0|2020-08-26|16770.0|0|1553.0|0|8.475686295912242|0|18323.0|0
0|2020-08-27|16770.0|0|1553.0|0|8.475686295912242|0|18323.0|0
0|2020-08-28|16770.0|0|1553.0|0|8.475686295912242|0|18323.0|0
0|2020-08-29|16770.0|0|1553.0|0|8.475686295912242|0|18323.0|0
0|2020-08-30|16770.0|0|1553.0|0|8.475686295912242|0|18323.0|0
0|2020-08-31|16770.0|0|1553.0|0|8.475686295912242|0|18323.0|0
0|2020-09-01|17242.0|0|1448.0|0|7.747458533975388|0|18690.0|0
0|2020-09-02|17242.0|0|1448.0|0|7.747458533975388|0|18690.0|0
0|2020-09-03|17242.0|0|1448.0|0|7.747458533975388|0|18690.0|0
0|2020-09-04|17242.0|0|1448.0|0|7.747458533975388|0|18690.0|0
0|2020-09-05|17242.0|0|1448.0|0|7.747458533975388|0|18690.0|0
0|2020-09-06|17242.0|0|1448.0|0|7.747458533975388|0|18690.0|0
0|2020-09-07|17242.0|0|1448.0|0|7.747458533975388|0|18690.0|0
0|2020-09-08|17242.0|0|1448.0|0|7.747458533975388|0|18690.0|0
0|2020-09-09|17242.0|0|1448.0|0|7.747458533975388|0|18690.0|0
0|2020-09-10|17242.0|0|1448.0|0|7.747458533975388|0|18690.0|0
0|2020-09-11|17242.0|0|1448.0|0|7.747458533975388|0|18690.0|0
0|2020-09-12|17242.0|0|1448.0|0|7.747458533975388|0|18690.0|0
0|2020-09-13|17242.0|0|1448.0|0|7.747458533975388|0|18690.0|0
0|2020-09-14|17242.0|0|1448.0|0|7.747458533975388|0|18690.0|0
0|2020-09-15|17242.0|0|1448.0|0|7.747458533975388|0|18690.0|0
0|2020-09-16|17242.0|0|1448.0|0|7.747458533975388|0|18690.0|0
0|2020-09-17|17242.0|0|1448.0|0|7.747458533975388|0|18690.0|0
0|2020-09-18|17242.0|0|1448.0|0|7.747458533975388|0|18690.0|0
0|2020-09-19|17242.0|0|1448.0|0|7.747458533975388|0|18690.0|0
0|2020-09-20|17242.0|0|1448.0|0|7.747458533975388|0|18690.0|0
0|2020-09-21|17242.0|0|1448.0|0|7.747458533975388|0|18690.0|0
0|2020-09-22|17242.0|0|1448.0|0|7.747458533975388|0|18690.0|0
0|2020-09-23|17242.0|0|1448.0|0|7.747458533975388|0|18690.0|0
0|2020-09-24|17242.0|0|1448.0|0|7.747458533975388|0|18690.0|0
0|2020-09-25|17242.0|0|1448.0|0|7.747458533975388|0|18690.0|0
0|2020-09-26|17242.0|0|1448.0|0|7.747458533975388|0|18690.0|0
0|2020-09-27|17242.0|0|1448.0|0|7.747458533975388|0|18690.0|0
0|2020-09-28|17242.0|0|1448.0|0|7.747458533975388|0|18690.0|0
0|2020-09-29|17242.0|0|1448.0|0|7.747458533975388|0|18690.0|0
0|2020-09-30|17242.0|0|1448.0|0|7.747458533975388|0|18690.0|0
0|2020-10-01|17242.0|0|1270.0|0|6.860414866032843|0|18512.0|0
0|2020-10-02|17242.0|0|1270.0|0|6.860414866032843|0|18512.0|0
0|2020-10-03|17242.0|0|1270.0|0|6.860414866032843|0|18512.0|0
0|2020-10-04|17242.0|0|1270.0|0|6.860414866032843|0|18512.0|0
0|2020-10-05|17242.0|0|1270.0|0|6.860414866032843|0|18512.0|0
0|2020-10-06|17242.0|0|1270.0|0|6.860414866032843|0|18512.0|0
0|2020-10-07|17242.0|0|1270.0|0|6.860414866032843|0|18512.0|0
0|2020-10-08|17242.0|0|1270.0|0|6.860414866032843|0|18512.0|0
0|2020-10-09|17242.0|0|1270.0|0|6.860414866032843|0|18512.0|0
0|2020-10-10|17242.0|0|1270.0|0|6.860414866032843|0|18512.0|0
0|2020-10-11|17242.0|0|1270.0|0|6.860414866032843|0|18512.0|0
0|2020-10-12|17242.0|0|1270.0|0|6.860414866032843|0|18512.0|0
0|2020-10-13|17242.0|0|1270.0|0|6.860414866032843|0|18512.0|0
0|2020-10-14|17242.0|0|1270.0|0|6.860414866032843|0|18512.0|0
0|2020-10-15|17242.0|0|1270.0|0|6.860414866032843|0|18512.0|0
0|2020-10-16|17242.0|0|1270.0|0|6.860414866032843|0|18512.0|0
0|2020-10-17|17242.0|0|1270.0|0|6.860414866032843|0|18512.0|0
0|2020-10-18|17242.0|0|1270.0|0|6.860414866032843|0|18512.0|0
0|2020-10-19|17242.0|0|1270.0|0|6.860414866032843|0|18512.0|0
0|2020-10-20|17242.0|0|1270.0|0|6.860414866032843|0|18512.0|0
0|2020-10-21|17242.0|0|1270.0|0|6.860414866032843|0|18512.0|0
0|2020-10-22|17242.0|0|1270.0|0|6.860414866032843|0|18512.0|0
0|2020-10-23|17242.0|0|1270.0|0|6.860414866032843|0|18512.0|0
0|2020-10-24|17242.0|0|1270.0|0|6.860414866032843|0|18512.0|0
0|2020-10-25|17242.0|0|1270.0|0|6.860414866032843|0|18512.0|0
0|2020-10-26|17242.0|0|1270.0|0|6.860414866032843|0|18512.0|0
0|2020-10-27|17242.0|0|1270.0|0|6.860414866032843|0|18512.0|0
0|2020-10-28|17242.0|0|1270.0|0|6.860414866032843|0|18512.0|0
0|2020-10-29|17242.0|0|1270.0|0|6.860414866032843|0|18512.0|0
0|2020-10-30|17242.0|0|1270.0|0|6.860414866032843|0|18512.0|0
0|2020-10-31|17242.0|0|1270.0|0|6.860414866032843|0|18512.0|0
0|2020-11-01|17343.0|0|1186.0|0|6.400777160127368|0|18529.0|0
0|2020-11-02|17343.0|0|1186.0|0|6.400777160127368|0|18529.0|0
0|2020-11-03|17343.0|0|1186.0|0|6.400777160127368|0|18529.0|0
0|2020-11-04|17343.0|0|1186.0|0|6.400777160127368|0|18529.0|0
0|2020-11-05|17343.0|0|1186.0|0|6.400777160127368|0|18529.0|0
0|2020-11-06|17343.0|0|1186.0|0|6.400777160127368|0|18529.0|0
0|2020-11-07|17343.0|0|1186.0|0|6.400777160127368|0|18529.0|0
0|2020-11-08|17343.0|0|1186.0|0|6.400777160127368|0|18529.0|0
0|2020-11-09|17343.0|0|1186.0|0|6.400777160127368|0|18529.0|0
0|2020-11-10|17343.0|0|1186.0|0|6.400777160127368|0|18529.0|0
0|2020-11-11|17343.0|0|1186.0|0|6.400777160127368|0|18529.0|0
0|2020-11-12|17343.0|0|1186.0|0|6.400777160127368|0|18529.0|0
0|2020-11-13|17343.0|0|1186.0|0|6.400777160127368|0|18529.0|0
0|2020-11-14|17343.0|0|1186.0|0|6.400777160127368|0|18529.0|0
0|2020-11-15|17343.0|0|1186.0|0|6.400777160127368|0|18529.0|0
0|2020-11-16|17343.0|0|1186.0|0|6.400777160127368|0|18529.0|0
0|2020-11-17|17343.0|0|1186.0|0|6.400777160127368|0|18529.0|0
0|2020-11-18|17343.0|0|1186.0|0|6.400777160127368|0|18529.0|0
0|2020-11-19|17343.0|0|1186.0|0|6.400777160127368|0|18529.0|0
0|2020-11-20|17343.0|0|1186.0|0|6.400777160127368|0|18529.0|0
0|2020-11-21|17343.0|0|1186.0|0|6.400777160127368|0|18529.0|0
0|2020-11-22|17343.0|0|1186.0|0|6.400777160127368|0|18529.0|0
0|2020-11-23|17343.0|0|1186.0|0|6.400777160127368|0|18529.0|0
0|2020-11-24|17343.0|0|1186.0|0|6.400777160127368|0|18529.0|0
0|2020-11-25|17343.0|0|1186.0|0|6.400777160127368|0|18529.0|0
0|2020-11-26|17343.0|0|1186.0|0|6.400777160127368|0|18529.0|0
0|2020-11-27|17343.0|0|1186.0|0|6.400777160127368|0|18529.0|0
0|2020-11-28|17343.0|0|1186.0|0|6.400777160127368|0|18529.0|0
0|2020-11-29|17343.0|0|1186.0|0|6.400777160127368|0|18529.0|0
0|2020-11-30|17343.0|0|1186.0|0|6.400777160127368|0|18529.0|0
0|2020-12-01|17280.0|0|1109.0|0|6.0307792702158896|0|18389.0|0
0|2020-12-02|17280.0|0|1109.0|0|6.0307792702158896|0|18389.0|0
0|2020-12-03|17280.0|0|1109.0|0|6.0307792702158896|0|18389.0|0
