|dates|Branch_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Branch_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Branch_Michigan_UnitedStates.NYT_ConfirmedDeaths.data|Branch_Michigan_UnitedStates.NYT_ConfirmedDeaths.missing|Branch_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Branch_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Branch_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Branch_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
