|dates|Osborne_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Osborne_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Osborne_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Osborne_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Osborne_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Osborne_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Osborne_Kansas_UnitedStates.TotalPopulation.data|Osborne_Kansas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|3421.0|0
