|dates|McCook_SouthDakota_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|McCook_SouthDakota_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|McCook_SouthDakota_UnitedStates.NYT_ConfirmedDeaths.data|McCook_SouthDakota_UnitedStates.NYT_ConfirmedDeaths.missing|McCook_SouthDakota_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|McCook_SouthDakota_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|McCook_SouthDakota_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|McCook_SouthDakota_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
