|dates|Park_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Park_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Park_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Park_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Park_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Park_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Park_Colorado_UnitedStates.TotalPopulation.data|Park_Colorado_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|18845.0|0
