|dates|Madison_Alabama_UnitedStates.MaleAndFemale_AtLeast65_Population.data|Madison_Alabama_UnitedStates.MaleAndFemale_AtLeast65_Population.missing|Madison_Alabama_UnitedStates.Male_Total_Population.data|Madison_Alabama_UnitedStates.Male_Total_Population.missing|Madison_Alabama_UnitedStates.Female_Total_Population.data|Madison_Alabama_UnitedStates.Female_Total_Population.missing|Madison_Alabama_UnitedStates.MaleAndFemale_Under18_Population.data|Madison_Alabama_UnitedStates.MaleAndFemale_Under18_Population.missing
0|2020-03-09|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-03-10|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-03-11|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-03-12|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-03-13|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-03-14|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-03-15|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-03-16|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-03-17|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-03-18|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-03-19|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-03-20|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-03-21|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-03-22|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-03-23|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-03-24|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-03-25|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-03-26|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-03-27|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-03-28|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-03-29|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-03-30|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-03-31|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-04-01|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-04-02|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-04-03|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-04-04|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-04-05|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-04-06|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-04-07|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-04-08|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-04-09|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-04-10|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-04-11|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-04-12|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-04-13|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-04-14|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-04-15|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-04-16|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-04-17|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-04-18|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-04-19|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-04-20|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-04-21|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-04-22|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-04-23|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-04-24|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-04-25|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-04-26|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-04-27|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-04-28|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-04-29|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-04-30|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-05-01|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-05-02|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-05-03|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-05-04|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-05-05|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-05-06|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-05-07|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-05-08|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-05-09|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-05-10|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-05-11|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-05-12|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-05-13|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-05-14|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-05-15|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-05-16|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-05-17|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-05-18|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-05-19|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-05-20|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-05-21|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-05-22|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-05-23|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-05-24|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-05-25|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-05-26|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-05-27|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-05-28|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-05-29|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-05-30|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-05-31|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-06-01|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-06-02|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-06-03|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-06-04|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-06-05|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-06-06|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-06-07|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-06-08|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-06-09|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-06-10|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-06-11|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-06-12|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-06-13|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-06-14|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-06-15|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-06-16|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-06-17|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-06-18|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-06-19|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-06-20|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-06-21|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-06-22|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-06-23|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-06-24|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-06-25|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-06-26|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-06-27|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-06-28|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-06-29|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-06-30|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-07-01|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-07-02|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-07-03|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-07-04|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-07-05|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-07-06|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-07-07|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-07-08|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-07-09|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-07-10|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-07-11|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-07-12|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-07-13|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-07-14|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-07-15|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-07-16|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-07-17|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-07-18|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-07-19|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-07-20|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-07-21|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-07-22|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-07-23|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-07-24|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-07-25|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-07-26|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-07-27|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-07-28|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-07-29|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-07-30|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-07-31|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-08-01|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-08-02|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-08-03|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-08-04|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-08-05|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-08-06|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-08-07|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-08-08|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-08-09|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-08-10|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-08-11|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-08-12|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-08-13|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-08-14|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-08-15|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-08-16|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-08-17|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-08-18|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-08-19|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-08-20|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-08-21|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-08-22|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-08-23|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-08-24|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-08-25|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-08-26|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-08-27|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-08-28|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-08-29|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-08-30|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-08-31|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-09-01|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-09-02|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-09-03|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-09-04|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-09-05|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-09-06|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-09-07|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-09-08|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-09-09|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-09-10|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-09-11|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-09-12|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-09-13|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-09-14|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-09-15|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-09-16|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-09-17|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-09-18|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-09-19|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-09-20|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-09-21|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-09-22|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-09-23|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-09-24|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-09-25|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-09-26|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-09-27|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-09-28|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-09-29|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-09-30|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-10-01|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-10-02|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-10-03|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-10-04|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-10-05|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-10-06|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-10-07|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-10-08|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-10-09|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-10-10|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-10-11|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-10-12|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-10-13|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-10-14|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-10-15|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-10-16|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-10-17|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-10-18|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-10-19|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-10-20|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-10-21|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-10-22|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-10-23|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-10-24|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-10-25|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-10-26|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-10-27|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-10-28|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-10-29|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-10-30|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-10-31|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-11-01|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-11-02|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-11-03|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-11-04|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-11-05|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-11-06|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-11-07|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-11-08|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-11-09|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-11-10|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-11-11|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-11-12|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-11-13|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-11-14|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-11-15|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-11-16|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-11-17|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-11-18|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-11-19|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-11-20|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-11-21|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-11-22|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-11-23|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-11-24|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-11-25|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-11-26|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-11-27|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-11-28|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-11-29|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-11-30|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-12-01|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-12-02|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-12-03|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-12-04|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-12-05|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-12-06|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-12-07|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-12-08|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-12-09|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-12-10|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-12-11|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-12-12|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-12-13|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-12-14|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-12-15|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-12-16|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-12-17|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-12-18|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-12-19|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-12-20|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-12-21|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-12-22|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-12-23|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-12-24|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-12-25|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-12-26|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-12-27|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-12-28|55125.0|0|179074.0|0|187445.0|0|79966.0|0
0|2020-12-29|55125.0|0|179074.0|0|187445.0|0|79966.0|0
