|dates|Teton_Wyoming_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Teton_Wyoming_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Teton_Wyoming_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Teton_Wyoming_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Teton_Wyoming_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Teton_Wyoming_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Teton_Wyoming_UnitedStates.TotalPopulation.data|Teton_Wyoming_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|23464.0|0
