|dates|Osborne_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Osborne_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Osborne_Kansas_UnitedStates.NYT_ConfirmedDeaths.data|Osborne_Kansas_UnitedStates.NYT_ConfirmedDeaths.missing|Osborne_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Osborne_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Osborne_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Osborne_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
