|dates|TwinFalls_Idaho_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|TwinFalls_Idaho_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|TwinFalls_Idaho_UnitedStates.NYT_ConfirmedDeaths.data|TwinFalls_Idaho_UnitedStates.NYT_ConfirmedDeaths.missing|TwinFalls_Idaho_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|TwinFalls_Idaho_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|TwinFalls_Idaho_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|TwinFalls_Idaho_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
