|dates|Mitchell_Kansas_UnitedStates.BLS_EmployedPopulation.data|Mitchell_Kansas_UnitedStates.BLS_EmployedPopulation.missing|Mitchell_Kansas_UnitedStates.BLS_UnemployedPopulation.data|Mitchell_Kansas_UnitedStates.BLS_UnemployedPopulation.missing|Mitchell_Kansas_UnitedStates.BLS_UnemploymentRate.data|Mitchell_Kansas_UnitedStates.BLS_UnemploymentRate.missing|Mitchell_Kansas_UnitedStates.BLS_LaborForcePopulation.data|Mitchell_Kansas_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-20|3249.0|0|72.5|0|2.1827487580912237|0|3321.5|0
0|2020-01-21|3249.0|0|72.5|0|2.1827487580912237|0|3321.5|0
0|2020-01-22|3249.0|0|72.5|0|2.1827487580912237|0|3321.5|0
0|2020-01-23|3249.0|0|72.5|0|2.1827487580912237|0|3321.5|0
0|2020-01-24|3249.0|0|72.5|0|2.1827487580912237|0|3321.5|0
0|2020-01-25|3249.0|0|72.5|0|2.1827487580912237|0|3321.5|0
0|2020-01-26|3249.0|0|72.5|0|2.1827487580912237|0|3321.5|0
0|2020-01-27|3249.0|0|72.5|0|2.1827487580912237|0|3321.5|0
0|2020-01-28|3249.0|0|72.5|0|2.1827487580912237|0|3321.5|0
0|2020-01-29|3249.0|0|72.5|0|2.1827487580912237|0|3321.5|0
0|2020-01-30|3249.0|0|72.5|0|2.1827487580912237|0|3321.5|0
0|2020-01-31|3249.0|0|72.5|0|2.1827487580912237|0|3321.5|0
0|2020-02-01|3247.5|0|74.0|0|2.2279090772241457|0|3321.5|0
0|2020-02-02|3247.5|0|74.0|0|2.2279090772241457|0|3321.5|0
0|2020-02-03|3247.5|0|74.0|0|2.2279090772241457|0|3321.5|0
0|2020-02-04|3247.5|0|74.0|0|2.2279090772241457|0|3321.5|0
0|2020-02-05|3247.5|0|74.0|0|2.2279090772241457|0|3321.5|0
0|2020-02-06|3247.5|0|74.0|0|2.2279090772241457|0|3321.5|0
0|2020-02-07|3247.5|0|74.0|0|2.2279090772241457|0|3321.5|0
0|2020-02-08|3247.5|0|74.0|0|2.2279090772241457|0|3321.5|0
0|2020-02-09|3247.5|0|74.0|0|2.2279090772241457|0|3321.5|0
0|2020-02-10|3247.5|0|74.0|0|2.2279090772241457|0|3321.5|0
0|2020-02-11|3247.5|0|74.0|0|2.2279090772241457|0|3321.5|0
0|2020-02-12|3247.5|0|74.0|0|2.2279090772241457|0|3321.5|0
0|2020-02-13|3247.5|0|74.0|0|2.2279090772241457|0|3321.5|0
0|2020-02-14|3247.5|0|74.0|0|2.2279090772241457|0|3321.5|0
0|2020-02-15|3247.5|0|74.0|0|2.2279090772241457|0|3321.5|0
0|2020-02-16|3247.5|0|74.0|0|2.2279090772241457|0|3321.5|0
0|2020-02-17|3247.5|0|74.0|0|2.2279090772241457|0|3321.5|0
0|2020-02-18|3247.5|0|74.0|0|2.2279090772241457|0|3321.5|0
0|2020-02-19|3247.5|0|74.0|0|2.2279090772241457|0|3321.5|0
0|2020-02-20|3247.5|0|74.0|0|2.2279090772241457|0|3321.5|0
0|2020-02-21|3247.5|0|74.0|0|2.2279090772241457|0|3321.5|0
0|2020-02-22|3247.5|0|74.0|0|2.2279090772241457|0|3321.5|0
0|2020-02-23|3247.5|0|74.0|0|2.2279090772241457|0|3321.5|0
0|2020-02-24|3247.5|0|74.0|0|2.2279090772241457|0|3321.5|0
0|2020-02-25|3247.5|0|74.0|0|2.2279090772241457|0|3321.5|0
0|2020-02-26|3247.5|0|74.0|0|2.2279090772241457|0|3321.5|0
0|2020-02-27|3247.5|0|74.0|0|2.2279090772241457|0|3321.5|0
0|2020-02-28|3247.5|0|74.0|0|2.2279090772241457|0|3321.5|0
0|2020-02-29|3247.5|0|74.0|0|2.2279090772241457|0|3321.5|0
0|2020-03-01|3298.0|0|70.5|0|2.092919697194597|0|3368.5|0
0|2020-03-02|3298.0|0|70.5|0|2.092919697194597|0|3368.5|0
0|2020-03-03|3298.0|0|70.5|0|2.092919697194597|0|3368.5|0
0|2020-03-04|3298.0|0|70.5|0|2.092919697194597|0|3368.5|0
0|2020-03-05|3298.0|0|70.5|0|2.092919697194597|0|3368.5|0
0|2020-03-06|3298.0|0|70.5|0|2.092919697194597|0|3368.5|0
0|2020-03-07|3298.0|0|70.5|0|2.092919697194597|0|3368.5|0
0|2020-03-08|3298.0|0|70.5|0|2.092919697194597|0|3368.5|0
0|2020-03-09|3298.0|0|70.5|0|2.092919697194597|0|3368.5|0
0|2020-03-10|3298.0|0|70.5|0|2.092919697194597|0|3368.5|0
0|2020-03-11|3298.0|0|70.5|0|2.092919697194597|0|3368.5|0
0|2020-03-12|3298.0|0|70.5|0|2.092919697194597|0|3368.5|0
0|2020-03-13|3298.0|0|70.5|0|2.092919697194597|0|3368.5|0
0|2020-03-14|3298.0|0|70.5|0|2.092919697194597|0|3368.5|0
0|2020-03-15|3298.0|0|70.5|0|2.092919697194597|0|3368.5|0
0|2020-03-16|3298.0|0|70.5|0|2.092919697194597|0|3368.5|0
0|2020-03-17|3298.0|0|70.5|0|2.092919697194597|0|3368.5|0
0|2020-03-18|3298.0|0|70.5|0|2.092919697194597|0|3368.5|0
0|2020-03-19|3298.0|0|70.5|0|2.092919697194597|0|3368.5|0
0|2020-03-20|3298.0|0|70.5|0|2.092919697194597|0|3368.5|0
0|2020-03-21|3298.0|0|70.5|0|2.092919697194597|0|3368.5|0
0|2020-03-22|3298.0|0|70.5|0|2.092919697194597|0|3368.5|0
0|2020-03-23|3298.0|0|70.5|0|2.092919697194597|0|3368.5|0
0|2020-03-24|3298.0|0|70.5|0|2.092919697194597|0|3368.5|0
0|2020-03-25|3298.0|0|70.5|0|2.092919697194597|0|3368.5|0
0|2020-03-26|3298.0|0|70.5|0|2.092919697194597|0|3368.5|0
0|2020-03-27|3298.0|0|70.5|0|2.092919697194597|0|3368.5|0
0|2020-03-28|3298.0|0|70.5|0|2.092919697194597|0|3368.5|0
0|2020-03-29|3298.0|0|70.5|0|2.092919697194597|0|3368.5|0
0|2020-03-30|3298.0|0|70.5|0|2.092919697194597|0|3368.5|0
0|2020-03-31|3298.0|0|70.5|0|2.092919697194597|0|3368.5|0
0|2020-04-01|3062.5|0|113.0|0|3.5584947252401196|0|3175.5|0
0|2020-04-02|3062.5|0|113.0|0|3.5584947252401196|0|3175.5|0
0|2020-04-03|3062.5|0|113.0|0|3.5584947252401196|0|3175.5|0
0|2020-04-04|3062.5|0|113.0|0|3.5584947252401196|0|3175.5|0
0|2020-04-05|3062.5|0|113.0|0|3.5584947252401196|0|3175.5|0
0|2020-04-06|3062.5|0|113.0|0|3.5584947252401196|0|3175.5|0
0|2020-04-07|3062.5|0|113.0|0|3.5584947252401196|0|3175.5|0
0|2020-04-08|3062.5|0|113.0|0|3.5584947252401196|0|3175.5|0
0|2020-04-09|3062.5|0|113.0|0|3.5584947252401196|0|3175.5|0
0|2020-04-10|3062.5|0|113.0|0|3.5584947252401196|0|3175.5|0
0|2020-04-11|3062.5|0|113.0|0|3.5584947252401196|0|3175.5|0
0|2020-04-12|3062.5|0|113.0|0|3.5584947252401196|0|3175.5|0
0|2020-04-13|3062.5|0|113.0|0|3.5584947252401196|0|3175.5|0
0|2020-04-14|3062.5|0|113.0|0|3.5584947252401196|0|3175.5|0
0|2020-04-15|3062.5|0|113.0|0|3.5584947252401196|0|3175.5|0
0|2020-04-16|3062.5|0|113.0|0|3.5584947252401196|0|3175.5|0
0|2020-04-17|3062.5|0|113.0|0|3.5584947252401196|0|3175.5|0
0|2020-04-18|3062.5|0|113.0|0|3.5584947252401196|0|3175.5|0
0|2020-04-19|3062.5|0|113.0|0|3.5584947252401196|0|3175.5|0
0|2020-04-20|3062.5|0|113.0|0|3.5584947252401196|0|3175.5|0
0|2020-04-21|3062.5|0|113.0|0|3.5584947252401196|0|3175.5|0
0|2020-04-22|3062.5|0|113.0|0|3.5584947252401196|0|3175.5|0
0|2020-04-23|3062.5|0|113.0|0|3.5584947252401196|0|3175.5|0
0|2020-04-24|3062.5|0|113.0|0|3.5584947252401196|0|3175.5|0
0|2020-04-25|3062.5|0|113.0|0|3.5584947252401196|0|3175.5|0
0|2020-04-26|3062.5|0|113.0|0|3.5584947252401196|0|3175.5|0
0|2020-04-27|3062.5|0|113.0|0|3.5584947252401196|0|3175.5|0
0|2020-04-28|3062.5|0|113.0|0|3.5584947252401196|0|3175.5|0
0|2020-04-29|3062.5|0|113.0|0|3.5584947252401196|0|3175.5|0
0|2020-04-30|3062.5|0|113.0|0|3.5584947252401196|0|3175.5|0
0|2020-05-01|3239.0|0|110.0|0|3.2845625559868616|0|3349.0|0
0|2020-05-02|3239.0|0|110.0|0|3.2845625559868616|0|3349.0|0
0|2020-05-03|3239.0|0|110.0|0|3.2845625559868616|0|3349.0|0
0|2020-05-04|3239.0|0|110.0|0|3.2845625559868616|0|3349.0|0
0|2020-05-05|3239.0|0|110.0|0|3.2845625559868616|0|3349.0|0
0|2020-05-06|3239.0|0|110.0|0|3.2845625559868616|0|3349.0|0
0|2020-05-07|3239.0|0|110.0|0|3.2845625559868616|0|3349.0|0
0|2020-05-08|3239.0|0|110.0|0|3.2845625559868616|0|3349.0|0
0|2020-05-09|3239.0|0|110.0|0|3.2845625559868616|0|3349.0|0
0|2020-05-10|3239.0|0|110.0|0|3.2845625559868616|0|3349.0|0
0|2020-05-11|3239.0|0|110.0|0|3.2845625559868616|0|3349.0|0
0|2020-05-12|3239.0|0|110.0|0|3.2845625559868616|0|3349.0|0
0|2020-05-13|3239.0|0|110.0|0|3.2845625559868616|0|3349.0|0
0|2020-05-14|3239.0|0|110.0|0|3.2845625559868616|0|3349.0|0
0|2020-05-15|3239.0|0|110.0|0|3.2845625559868616|0|3349.0|0
0|2020-05-16|3239.0|0|110.0|0|3.2845625559868616|0|3349.0|0
0|2020-05-17|3239.0|0|110.0|0|3.2845625559868616|0|3349.0|0
0|2020-05-18|3239.0|0|110.0|0|3.2845625559868616|0|3349.0|0
0|2020-05-19|3239.0|0|110.0|0|3.2845625559868616|0|3349.0|0
0|2020-05-20|3239.0|0|110.0|0|3.2845625559868616|0|3349.0|0
0|2020-05-21|3239.0|0|110.0|0|3.2845625559868616|0|3349.0|0
0|2020-05-22|3239.0|0|110.0|0|3.2845625559868616|0|3349.0|0
0|2020-05-23|3239.0|0|110.0|0|3.2845625559868616|0|3349.0|0
0|2020-05-24|3239.0|0|110.0|0|3.2845625559868616|0|3349.0|0
0|2020-05-25|3239.0|0|110.0|0|3.2845625559868616|0|3349.0|0
0|2020-05-26|3239.0|0|110.0|0|3.2845625559868616|0|3349.0|0
0|2020-05-27|3239.0|0|110.0|0|3.2845625559868616|0|3349.0|0
0|2020-05-28|3239.0|0|110.0|0|3.2845625559868616|0|3349.0|0
0|2020-05-29|3239.0|0|110.0|0|3.2845625559868616|0|3349.0|0
0|2020-05-30|3239.0|0|110.0|0|3.2845625559868616|0|3349.0|0
0|2020-05-31|3239.0|0|110.0|0|3.2845625559868616|0|3349.0|0
0|2020-06-01|3408.0|0|89.0|0|2.5450386045181586|0|3497.0|0
0|2020-06-02|3408.0|0|89.0|0|2.5450386045181586|0|3497.0|0
0|2020-06-03|3408.0|0|89.0|0|2.5450386045181586|0|3497.0|0
0|2020-06-04|3408.0|0|89.0|0|2.5450386045181586|0|3497.0|0
0|2020-06-05|3408.0|0|89.0|0|2.5450386045181586|0|3497.0|0
0|2020-06-06|3408.0|0|89.0|0|2.5450386045181586|0|3497.0|0
0|2020-06-07|3408.0|0|89.0|0|2.5450386045181586|0|3497.0|0
0|2020-06-08|3408.0|0|89.0|0|2.5450386045181586|0|3497.0|0
0|2020-06-09|3408.0|0|89.0|0|2.5450386045181586|0|3497.0|0
0|2020-06-10|3408.0|0|89.0|0|2.5450386045181586|0|3497.0|0
0|2020-06-11|3408.0|0|89.0|0|2.5450386045181586|0|3497.0|0
0|2020-06-12|3408.0|0|89.0|0|2.5450386045181586|0|3497.0|0
0|2020-06-13|3408.0|0|89.0|0|2.5450386045181586|0|3497.0|0
0|2020-06-14|3408.0|0|89.0|0|2.5450386045181586|0|3497.0|0
0|2020-06-15|3408.0|0|89.0|0|2.5450386045181586|0|3497.0|0
0|2020-06-16|3408.0|0|89.0|0|2.5450386045181586|0|3497.0|0
0|2020-06-17|3408.0|0|89.0|0|2.5450386045181586|0|3497.0|0
0|2020-06-18|3408.0|0|89.0|0|2.5450386045181586|0|3497.0|0
0|2020-06-19|3408.0|0|89.0|0|2.5450386045181586|0|3497.0|0
0|2020-06-20|3408.0|0|89.0|0|2.5450386045181586|0|3497.0|0
0|2020-06-21|3408.0|0|89.0|0|2.5450386045181586|0|3497.0|0
0|2020-06-22|3408.0|0|89.0|0|2.5450386045181586|0|3497.0|0
0|2020-06-23|3408.0|0|89.0|0|2.5450386045181586|0|3497.0|0
0|2020-06-24|3408.0|0|89.0|0|2.5450386045181586|0|3497.0|0
0|2020-06-25|3408.0|0|89.0|0|2.5450386045181586|0|3497.0|0
0|2020-06-26|3408.0|0|89.0|0|2.5450386045181586|0|3497.0|0
0|2020-06-27|3408.0|0|89.0|0|2.5450386045181586|0|3497.0|0
0|2020-06-28|3408.0|0|89.0|0|2.5450386045181586|0|3497.0|0
0|2020-06-29|3408.0|0|89.0|0|2.5450386045181586|0|3497.0|0
0|2020-06-30|3408.0|0|89.0|0|2.5450386045181586|0|3497.0|0
0|2020-07-01|3403.0|0|122.0|0|3.4609929078014185|0|3525.0|0
0|2020-07-02|3403.0|0|122.0|0|3.4609929078014185|0|3525.0|0
0|2020-07-03|3403.0|0|122.0|0|3.4609929078014185|0|3525.0|0
0|2020-07-04|3403.0|0|122.0|0|3.4609929078014185|0|3525.0|0
0|2020-07-05|3403.0|0|122.0|0|3.4609929078014185|0|3525.0|0
0|2020-07-06|3403.0|0|122.0|0|3.4609929078014185|0|3525.0|0
0|2020-07-07|3403.0|0|122.0|0|3.4609929078014185|0|3525.0|0
0|2020-07-08|3403.0|0|122.0|0|3.4609929078014185|0|3525.0|0
0|2020-07-09|3403.0|0|122.0|0|3.4609929078014185|0|3525.0|0
0|2020-07-10|3403.0|0|122.0|0|3.4609929078014185|0|3525.0|0
0|2020-07-11|3403.0|0|122.0|0|3.4609929078014185|0|3525.0|0
0|2020-07-12|3403.0|0|122.0|0|3.4609929078014185|0|3525.0|0
0|2020-07-13|3403.0|0|122.0|0|3.4609929078014185|0|3525.0|0
0|2020-07-14|3403.0|0|122.0|0|3.4609929078014185|0|3525.0|0
0|2020-07-15|3403.0|0|122.0|0|3.4609929078014185|0|3525.0|0
0|2020-07-16|3403.0|0|122.0|0|3.4609929078014185|0|3525.0|0
0|2020-07-17|3403.0|0|122.0|0|3.4609929078014185|0|3525.0|0
0|2020-07-18|3403.0|0|122.0|0|3.4609929078014185|0|3525.0|0
0|2020-07-19|3403.0|0|122.0|0|3.4609929078014185|0|3525.0|0
0|2020-07-20|3403.0|0|122.0|0|3.4609929078014185|0|3525.0|0
0|2020-07-21|3403.0|0|122.0|0|3.4609929078014185|0|3525.0|0
0|2020-07-22|3403.0|0|122.0|0|3.4609929078014185|0|3525.0|0
0|2020-07-23|3403.0|0|122.0|0|3.4609929078014185|0|3525.0|0
0|2020-07-24|3403.0|0|122.0|0|3.4609929078014185|0|3525.0|0
0|2020-07-25|3403.0|0|122.0|0|3.4609929078014185|0|3525.0|0
0|2020-07-26|3403.0|0|122.0|0|3.4609929078014185|0|3525.0|0
0|2020-07-27|3403.0|0|122.0|0|3.4609929078014185|0|3525.0|0
0|2020-07-28|3403.0|0|122.0|0|3.4609929078014185|0|3525.0|0
0|2020-07-29|3403.0|0|122.0|0|3.4609929078014185|0|3525.0|0
0|2020-07-30|3403.0|0|122.0|0|3.4609929078014185|0|3525.0|0
0|2020-07-31|3403.0|0|122.0|0|3.4609929078014185|0|3525.0|0
0|2020-08-01|3365.0|0|107.0|0|3.0817972350230414|0|3472.0|0
0|2020-08-02|3365.0|0|107.0|0|3.0817972350230414|0|3472.0|0
0|2020-08-03|3365.0|0|107.0|0|3.0817972350230414|0|3472.0|0
0|2020-08-04|3365.0|0|107.0|0|3.0817972350230414|0|3472.0|0
0|2020-08-05|3365.0|0|107.0|0|3.0817972350230414|0|3472.0|0
0|2020-08-06|3365.0|0|107.0|0|3.0817972350230414|0|3472.0|0
0|2020-08-07|3365.0|0|107.0|0|3.0817972350230414|0|3472.0|0
0|2020-08-08|3365.0|0|107.0|0|3.0817972350230414|0|3472.0|0
0|2020-08-09|3365.0|0|107.0|0|3.0817972350230414|0|3472.0|0
0|2020-08-10|3365.0|0|107.0|0|3.0817972350230414|0|3472.0|0
0|2020-08-11|3365.0|0|107.0|0|3.0817972350230414|0|3472.0|0
0|2020-08-12|3365.0|0|107.0|0|3.0817972350230414|0|3472.0|0
0|2020-08-13|3365.0|0|107.0|0|3.0817972350230414|0|3472.0|0
0|2020-08-14|3365.0|0|107.0|0|3.0817972350230414|0|3472.0|0
0|2020-08-15|3365.0|0|107.0|0|3.0817972350230414|0|3472.0|0
0|2020-08-16|3365.0|0|107.0|0|3.0817972350230414|0|3472.0|0
0|2020-08-17|3365.0|0|107.0|0|3.0817972350230414|0|3472.0|0
0|2020-08-18|3365.0|0|107.0|0|3.0817972350230414|0|3472.0|0
0|2020-08-19|3365.0|0|107.0|0|3.0817972350230414|0|3472.0|0
0|2020-08-20|3365.0|0|107.0|0|3.0817972350230414|0|3472.0|0
0|2020-08-21|3365.0|0|107.0|0|3.0817972350230414|0|3472.0|0
0|2020-08-22|3365.0|0|107.0|0|3.0817972350230414|0|3472.0|0
0|2020-08-23|3365.0|0|107.0|0|3.0817972350230414|0|3472.0|0
0|2020-08-24|3365.0|0|107.0|0|3.0817972350230414|0|3472.0|0
0|2020-08-25|3365.0|0|107.0|0|3.0817972350230414|0|3472.0|0
0|2020-08-26|3365.0|0|107.0|0|3.0817972350230414|0|3472.0|0
0|2020-08-27|3365.0|0|107.0|0|3.0817972350230414|0|3472.0|0
0|2020-08-28|3365.0|0|107.0|0|3.0817972350230414|0|3472.0|0
0|2020-08-29|3365.0|0|107.0|0|3.0817972350230414|0|3472.0|0
0|2020-08-30|3365.0|0|107.0|0|3.0817972350230414|0|3472.0|0
0|2020-08-31|3365.0|0|107.0|0|3.0817972350230414|0|3472.0|0
0|2020-09-01|3304.0|0|94.0|0|2.766333137139494|0|3398.0|0
0|2020-09-02|3304.0|0|94.0|0|2.766333137139494|0|3398.0|0
0|2020-09-03|3304.0|0|94.0|0|2.766333137139494|0|3398.0|0
0|2020-09-04|3304.0|0|94.0|0|2.766333137139494|0|3398.0|0
0|2020-09-05|3304.0|0|94.0|0|2.766333137139494|0|3398.0|0
0|2020-09-06|3304.0|0|94.0|0|2.766333137139494|0|3398.0|0
0|2020-09-07|3304.0|0|94.0|0|2.766333137139494|0|3398.0|0
0|2020-09-08|3304.0|0|94.0|0|2.766333137139494|0|3398.0|0
0|2020-09-09|3304.0|0|94.0|0|2.766333137139494|0|3398.0|0
0|2020-09-10|3304.0|0|94.0|0|2.766333137139494|0|3398.0|0
0|2020-09-11|3304.0|0|94.0|0|2.766333137139494|0|3398.0|0
0|2020-09-12|3304.0|0|94.0|0|2.766333137139494|0|3398.0|0
0|2020-09-13|3304.0|0|94.0|0|2.766333137139494|0|3398.0|0
0|2020-09-14|3304.0|0|94.0|0|2.766333137139494|0|3398.0|0
0|2020-09-15|3304.0|0|94.0|0|2.766333137139494|0|3398.0|0
0|2020-09-16|3304.0|0|94.0|0|2.766333137139494|0|3398.0|0
0|2020-09-17|3304.0|0|94.0|0|2.766333137139494|0|3398.0|0
0|2020-09-18|3304.0|0|94.0|0|2.766333137139494|0|3398.0|0
0|2020-09-19|3304.0|0|94.0|0|2.766333137139494|0|3398.0|0
0|2020-09-20|3304.0|0|94.0|0|2.766333137139494|0|3398.0|0
0|2020-09-21|3304.0|0|94.0|0|2.766333137139494|0|3398.0|0
0|2020-09-22|3304.0|0|94.0|0|2.766333137139494|0|3398.0|0
0|2020-09-23|3304.0|0|94.0|0|2.766333137139494|0|3398.0|0
0|2020-09-24|3304.0|0|94.0|0|2.766333137139494|0|3398.0|0
0|2020-09-25|3304.0|0|94.0|0|2.766333137139494|0|3398.0|0
0|2020-09-26|3304.0|0|94.0|0|2.766333137139494|0|3398.0|0
0|2020-09-27|3304.0|0|94.0|0|2.766333137139494|0|3398.0|0
0|2020-09-28|3304.0|0|94.0|0|2.766333137139494|0|3398.0|0
0|2020-09-29|3304.0|0|94.0|0|2.766333137139494|0|3398.0|0
0|2020-09-30|3304.0|0|94.0|0|2.766333137139494|0|3398.0|0
0|2020-10-01|3451.0|0|72.0|0|2.043712744819756|0|3523.0|0
0|2020-10-02|3451.0|0|72.0|0|2.043712744819756|0|3523.0|0
0|2020-10-03|3451.0|0|72.0|0|2.043712744819756|0|3523.0|0
0|2020-10-04|3451.0|0|72.0|0|2.043712744819756|0|3523.0|0
0|2020-10-05|3451.0|0|72.0|0|2.043712744819756|0|3523.0|0
0|2020-10-06|3451.0|0|72.0|0|2.043712744819756|0|3523.0|0
0|2020-10-07|3451.0|0|72.0|0|2.043712744819756|0|3523.0|0
0|2020-10-08|3451.0|0|72.0|0|2.043712744819756|0|3523.0|0
0|2020-10-09|3451.0|0|72.0|0|2.043712744819756|0|3523.0|0
0|2020-10-10|3451.0|0|72.0|0|2.043712744819756|0|3523.0|0
0|2020-10-11|3451.0|0|72.0|0|2.043712744819756|0|3523.0|0
0|2020-10-12|3451.0|0|72.0|0|2.043712744819756|0|3523.0|0
0|2020-10-13|3451.0|0|72.0|0|2.043712744819756|0|3523.0|0
0|2020-10-14|3451.0|0|72.0|0|2.043712744819756|0|3523.0|0
0|2020-10-15|3451.0|0|72.0|0|2.043712744819756|0|3523.0|0
0|2020-10-16|3451.0|0|72.0|0|2.043712744819756|0|3523.0|0
0|2020-10-17|3451.0|0|72.0|0|2.043712744819756|0|3523.0|0
0|2020-10-18|3451.0|0|72.0|0|2.043712744819756|0|3523.0|0
0|2020-10-19|3451.0|0|72.0|0|2.043712744819756|0|3523.0|0
0|2020-10-20|3451.0|0|72.0|0|2.043712744819756|0|3523.0|0
0|2020-10-21|3451.0|0|72.0|0|2.043712744819756|0|3523.0|0
0|2020-10-22|3451.0|0|72.0|0|2.043712744819756|0|3523.0|0
0|2020-10-23|3451.0|0|72.0|0|2.043712744819756|0|3523.0|0
0|2020-10-24|3451.0|0|72.0|0|2.043712744819756|0|3523.0|0
0|2020-10-25|3451.0|0|72.0|0|2.043712744819756|0|3523.0|0
0|2020-10-26|3451.0|0|72.0|0|2.043712744819756|0|3523.0|0
0|2020-10-27|3451.0|0|72.0|0|2.043712744819756|0|3523.0|0
0|2020-10-28|3451.0|0|72.0|0|2.043712744819756|0|3523.0|0
0|2020-10-29|3451.0|0|72.0|0|2.043712744819756|0|3523.0|0
0|2020-10-30|3451.0|0|72.0|0|2.043712744819756|0|3523.0|0
0|2020-10-31|3451.0|0|72.0|0|2.043712744819756|0|3523.0|0
0|2020-11-01|3468.0|0|86.0|0|2.4198086662915026|0|3554.0|0
0|2020-11-02|3468.0|0|86.0|0|2.4198086662915026|0|3554.0|0
0|2020-11-03|3468.0|0|86.0|0|2.4198086662915026|0|3554.0|0
0|2020-11-04|3468.0|0|86.0|0|2.4198086662915026|0|3554.0|0
0|2020-11-05|3468.0|0|86.0|0|2.4198086662915026|0|3554.0|0
0|2020-11-06|3468.0|0|86.0|0|2.4198086662915026|0|3554.0|0
0|2020-11-07|3468.0|0|86.0|0|2.4198086662915026|0|3554.0|0
0|2020-11-08|3468.0|0|86.0|0|2.4198086662915026|0|3554.0|0
0|2020-11-09|3468.0|0|86.0|0|2.4198086662915026|0|3554.0|0
0|2020-11-10|3468.0|0|86.0|0|2.4198086662915026|0|3554.0|0
0|2020-11-11|3468.0|0|86.0|0|2.4198086662915026|0|3554.0|0
0|2020-11-12|3468.0|0|86.0|0|2.4198086662915026|0|3554.0|0
0|2020-11-13|3468.0|0|86.0|0|2.4198086662915026|0|3554.0|0
0|2020-11-14|3468.0|0|86.0|0|2.4198086662915026|0|3554.0|0
0|2020-11-15|3468.0|0|86.0|0|2.4198086662915026|0|3554.0|0
0|2020-11-16|3468.0|0|86.0|0|2.4198086662915026|0|3554.0|0
0|2020-11-17|3468.0|0|86.0|0|2.4198086662915026|0|3554.0|0
0|2020-11-18|3468.0|0|86.0|0|2.4198086662915026|0|3554.0|0
0|2020-11-19|3468.0|0|86.0|0|2.4198086662915026|0|3554.0|0
0|2020-11-20|3468.0|0|86.0|0|2.4198086662915026|0|3554.0|0
0|2020-11-21|3468.0|0|86.0|0|2.4198086662915026|0|3554.0|0
0|2020-11-22|3468.0|0|86.0|0|2.4198086662915026|0|3554.0|0
0|2020-11-23|3468.0|0|86.0|0|2.4198086662915026|0|3554.0|0
0|2020-11-24|3468.0|0|86.0|0|2.4198086662915026|0|3554.0|0
0|2020-11-25|3468.0|0|86.0|0|2.4198086662915026|0|3554.0|0
0|2020-11-26|3468.0|0|86.0|0|2.4198086662915026|0|3554.0|0
0|2020-11-27|3468.0|0|86.0|0|2.4198086662915026|0|3554.0|0
0|2020-11-28|3468.0|0|86.0|0|2.4198086662915026|0|3554.0|0
0|2020-11-29|3468.0|0|86.0|0|2.4198086662915026|0|3554.0|0
0|2020-11-30|3468.0|0|86.0|0|2.4198086662915026|0|3554.0|0
0|2020-12-01|3422.0|0|107.0|0|3.0320204023802777|0|3529.0|0
0|2020-12-02|3422.0|0|107.0|0|3.0320204023802777|0|3529.0|0
0|2020-12-03|3422.0|0|107.0|0|3.0320204023802777|0|3529.0|0
