|dates|Wilkinson_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Wilkinson_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Wilkinson_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Wilkinson_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Wilkinson_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Wilkinson_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Wilkinson_Georgia_UnitedStates.TotalPopulation.data|Wilkinson_Georgia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|8954.0|0
