|dates|Bulloch_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Bulloch_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Bulloch_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Bulloch_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Bulloch_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Bulloch_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Bulloch_Georgia_UnitedStates.TotalPopulation.data|Bulloch_Georgia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|79608.0|0
