|dates|TomGreen_Texas_UnitedStates.BLS_EmployedPopulation.data|TomGreen_Texas_UnitedStates.BLS_EmployedPopulation.missing|TomGreen_Texas_UnitedStates.BLS_UnemployedPopulation.data|TomGreen_Texas_UnitedStates.BLS_UnemployedPopulation.missing|TomGreen_Texas_UnitedStates.BLS_UnemploymentRate.data|TomGreen_Texas_UnitedStates.BLS_UnemploymentRate.missing|TomGreen_Texas_UnitedStates.BLS_LaborForcePopulation.data|TomGreen_Texas_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|52895.5|0|1744.0|0|3.1918300862928835|0|54639.5|0
0|2020-01-02|52895.5|0|1744.0|0|3.1918300862928835|0|54639.5|0
0|2020-01-03|52895.5|0|1744.0|0|3.1918300862928835|0|54639.5|0
0|2020-01-04|52895.5|0|1744.0|0|3.1918300862928835|0|54639.5|0
0|2020-01-05|52895.5|0|1744.0|0|3.1918300862928835|0|54639.5|0
0|2020-01-06|52895.5|0|1744.0|0|3.1918300862928835|0|54639.5|0
0|2020-01-07|52895.5|0|1744.0|0|3.1918300862928835|0|54639.5|0
0|2020-01-08|52895.5|0|1744.0|0|3.1918300862928835|0|54639.5|0
0|2020-01-09|52895.5|0|1744.0|0|3.1918300862928835|0|54639.5|0
0|2020-01-10|52895.5|0|1744.0|0|3.1918300862928835|0|54639.5|0
0|2020-01-11|52895.5|0|1744.0|0|3.1918300862928835|0|54639.5|0
0|2020-01-12|52895.5|0|1744.0|0|3.1918300862928835|0|54639.5|0
0|2020-01-13|52895.5|0|1744.0|0|3.1918300862928835|0|54639.5|0
0|2020-01-14|52895.5|0|1744.0|0|3.1918300862928835|0|54639.5|0
0|2020-01-15|52895.5|0|1744.0|0|3.1918300862928835|0|54639.5|0
0|2020-01-16|52895.5|0|1744.0|0|3.1918300862928835|0|54639.5|0
0|2020-01-17|52895.5|0|1744.0|0|3.1918300862928835|0|54639.5|0
0|2020-01-18|52895.5|0|1744.0|0|3.1918300862928835|0|54639.5|0
0|2020-01-19|52895.5|0|1744.0|0|3.1918300862928835|0|54639.5|0
0|2020-01-20|52895.5|0|1744.0|0|3.1918300862928835|0|54639.5|0
0|2020-01-21|52895.5|0|1744.0|0|3.1918300862928835|0|54639.5|0
0|2020-01-22|52895.5|0|1744.0|0|3.1918300862928835|0|54639.5|0
0|2020-01-23|52895.5|0|1744.0|0|3.1918300862928835|0|54639.5|0
0|2020-01-24|52895.5|0|1744.0|0|3.1918300862928835|0|54639.5|0
0|2020-01-25|52895.5|0|1744.0|0|3.1918300862928835|0|54639.5|0
0|2020-01-26|52895.5|0|1744.0|0|3.1918300862928835|0|54639.5|0
0|2020-01-27|52895.5|0|1744.0|0|3.1918300862928835|0|54639.5|0
0|2020-01-28|52895.5|0|1744.0|0|3.1918300862928835|0|54639.5|0
0|2020-01-29|52895.5|0|1744.0|0|3.1918300862928835|0|54639.5|0
0|2020-01-30|52895.5|0|1744.0|0|3.1918300862928835|0|54639.5|0
0|2020-01-31|52895.5|0|1744.0|0|3.1918300862928835|0|54639.5|0
0|2020-02-01|53453.5|0|1621.5|0|2.94416704493872|0|55075.0|0
0|2020-02-02|53453.5|0|1621.5|0|2.94416704493872|0|55075.0|0
0|2020-02-03|53453.5|0|1621.5|0|2.94416704493872|0|55075.0|0
0|2020-02-04|53453.5|0|1621.5|0|2.94416704493872|0|55075.0|0
0|2020-02-05|53453.5|0|1621.5|0|2.94416704493872|0|55075.0|0
0|2020-02-06|53453.5|0|1621.5|0|2.94416704493872|0|55075.0|0
0|2020-02-07|53453.5|0|1621.5|0|2.94416704493872|0|55075.0|0
0|2020-02-08|53453.5|0|1621.5|0|2.94416704493872|0|55075.0|0
0|2020-02-09|53453.5|0|1621.5|0|2.94416704493872|0|55075.0|0
0|2020-02-10|53453.5|0|1621.5|0|2.94416704493872|0|55075.0|0
0|2020-02-11|53453.5|0|1621.5|0|2.94416704493872|0|55075.0|0
0|2020-02-12|53453.5|0|1621.5|0|2.94416704493872|0|55075.0|0
0|2020-02-13|53453.5|0|1621.5|0|2.94416704493872|0|55075.0|0
0|2020-02-14|53453.5|0|1621.5|0|2.94416704493872|0|55075.0|0
0|2020-02-15|53453.5|0|1621.5|0|2.94416704493872|0|55075.0|0
0|2020-02-16|53453.5|0|1621.5|0|2.94416704493872|0|55075.0|0
0|2020-02-17|53453.5|0|1621.5|0|2.94416704493872|0|55075.0|0
0|2020-02-18|53453.5|0|1621.5|0|2.94416704493872|0|55075.0|0
0|2020-02-19|53453.5|0|1621.5|0|2.94416704493872|0|55075.0|0
0|2020-02-20|53453.5|0|1621.5|0|2.94416704493872|0|55075.0|0
0|2020-02-21|53453.5|0|1621.5|0|2.94416704493872|0|55075.0|0
0|2020-02-22|53453.5|0|1621.5|0|2.94416704493872|0|55075.0|0
0|2020-02-23|53453.5|0|1621.5|0|2.94416704493872|0|55075.0|0
0|2020-02-24|53453.5|0|1621.5|0|2.94416704493872|0|55075.0|0
0|2020-02-25|53453.5|0|1621.5|0|2.94416704493872|0|55075.0|0
0|2020-02-26|53453.5|0|1621.5|0|2.94416704493872|0|55075.0|0
0|2020-02-27|53453.5|0|1621.5|0|2.94416704493872|0|55075.0|0
0|2020-02-28|53453.5|0|1621.5|0|2.94416704493872|0|55075.0|0
0|2020-02-29|53453.5|0|1621.5|0|2.94416704493872|0|55075.0|0
0|2020-03-01|51522.5|0|2276.5|0|4.2314912916596965|0|53799.0|0
0|2020-03-02|51522.5|0|2276.5|0|4.2314912916596965|0|53799.0|0
0|2020-03-03|51522.5|0|2276.5|0|4.2314912916596965|0|53799.0|0
0|2020-03-04|51522.5|0|2276.5|0|4.2314912916596965|0|53799.0|0
0|2020-03-05|51522.5|0|2276.5|0|4.2314912916596965|0|53799.0|0
0|2020-03-06|51522.5|0|2276.5|0|4.2314912916596965|0|53799.0|0
0|2020-03-07|51522.5|0|2276.5|0|4.2314912916596965|0|53799.0|0
0|2020-03-08|51522.5|0|2276.5|0|4.2314912916596965|0|53799.0|0
0|2020-03-09|51522.5|0|2276.5|0|4.2314912916596965|0|53799.0|0
0|2020-03-10|51522.5|0|2276.5|0|4.2314912916596965|0|53799.0|0
0|2020-03-11|51522.5|0|2276.5|0|4.2314912916596965|0|53799.0|0
0|2020-03-12|51522.5|0|2276.5|0|4.2314912916596965|0|53799.0|0
0|2020-03-13|51522.5|0|2276.5|0|4.2314912916596965|0|53799.0|0
0|2020-03-14|51522.5|0|2276.5|0|4.2314912916596965|0|53799.0|0
0|2020-03-15|51522.5|0|2276.5|0|4.2314912916596965|0|53799.0|0
0|2020-03-16|51522.5|0|2276.5|0|4.2314912916596965|0|53799.0|0
0|2020-03-17|51522.5|0|2276.5|0|4.2314912916596965|0|53799.0|0
0|2020-03-18|51522.5|0|2276.5|0|4.2314912916596965|0|53799.0|0
0|2020-03-19|51522.5|0|2276.5|0|4.2314912916596965|0|53799.0|0
0|2020-03-20|51522.5|0|2276.5|0|4.2314912916596965|0|53799.0|0
0|2020-03-21|51522.5|0|2276.5|0|4.2314912916596965|0|53799.0|0
0|2020-03-22|51522.5|0|2276.5|0|4.2314912916596965|0|53799.0|0
0|2020-03-23|51522.5|0|2276.5|0|4.2314912916596965|0|53799.0|0
0|2020-03-24|51522.5|0|2276.5|0|4.2314912916596965|0|53799.0|0
0|2020-03-25|51522.5|0|2276.5|0|4.2314912916596965|0|53799.0|0
0|2020-03-26|51522.5|0|2276.5|0|4.2314912916596965|0|53799.0|0
0|2020-03-27|51522.5|0|2276.5|0|4.2314912916596965|0|53799.0|0
0|2020-03-28|51522.5|0|2276.5|0|4.2314912916596965|0|53799.0|0
0|2020-03-29|51522.5|0|2276.5|0|4.2314912916596965|0|53799.0|0
0|2020-03-30|51522.5|0|2276.5|0|4.2314912916596965|0|53799.0|0
0|2020-03-31|51522.5|0|2276.5|0|4.2314912916596965|0|53799.0|0
0|2020-04-01|44359.0|0|5070.0|0|10.257136498816484|0|49429.0|0
0|2020-04-02|44359.0|0|5070.0|0|10.257136498816484|0|49429.0|0
0|2020-04-03|44359.0|0|5070.0|0|10.257136498816484|0|49429.0|0
0|2020-04-04|44359.0|0|5070.0|0|10.257136498816484|0|49429.0|0
0|2020-04-05|44359.0|0|5070.0|0|10.257136498816484|0|49429.0|0
0|2020-04-06|44359.0|0|5070.0|0|10.257136498816484|0|49429.0|0
0|2020-04-07|44359.0|0|5070.0|0|10.257136498816484|0|49429.0|0
0|2020-04-08|44359.0|0|5070.0|0|10.257136498816484|0|49429.0|0
0|2020-04-09|44359.0|0|5070.0|0|10.257136498816484|0|49429.0|0
0|2020-04-10|44359.0|0|5070.0|0|10.257136498816484|0|49429.0|0
0|2020-04-11|44359.0|0|5070.0|0|10.257136498816484|0|49429.0|0
0|2020-04-12|44359.0|0|5070.0|0|10.257136498816484|0|49429.0|0
0|2020-04-13|44359.0|0|5070.0|0|10.257136498816484|0|49429.0|0
0|2020-04-14|44359.0|0|5070.0|0|10.257136498816484|0|49429.0|0
0|2020-04-15|44359.0|0|5070.0|0|10.257136498816484|0|49429.0|0
0|2020-04-16|44359.0|0|5070.0|0|10.257136498816484|0|49429.0|0
0|2020-04-17|44359.0|0|5070.0|0|10.257136498816484|0|49429.0|0
