|dates|Lincoln_Nevada_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Lincoln_Nevada_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Lincoln_Nevada_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Lincoln_Nevada_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Lincoln_Nevada_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Lincoln_Nevada_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Lincoln_Nevada_UnitedStates.TotalPopulation.data|Lincoln_Nevada_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|5183.0|0
