|dates|Chesterfield_SouthCarolina_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Chesterfield_SouthCarolina_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Chesterfield_SouthCarolina_UnitedStates.NYT_ConfirmedDeaths.data|Chesterfield_SouthCarolina_UnitedStates.NYT_ConfirmedDeaths.missing|Chesterfield_SouthCarolina_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Chesterfield_SouthCarolina_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Chesterfield_SouthCarolina_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Chesterfield_SouthCarolina_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
