|dates|Tehama_California_UnitedStates.BLS_EmployedPopulation.data|Tehama_California_UnitedStates.BLS_EmployedPopulation.missing|Tehama_California_UnitedStates.BLS_UnemployedPopulation.data|Tehama_California_UnitedStates.BLS_UnemployedPopulation.missing|Tehama_California_UnitedStates.BLS_UnemploymentRate.data|Tehama_California_UnitedStates.BLS_UnemploymentRate.missing|Tehama_California_UnitedStates.BLS_LaborForcePopulation.data|Tehama_California_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|24163.5|0|1649.5|0|6.390190989036532|0|25813.0|0
0|2020-01-02|24163.5|0|1649.5|0|6.390190989036532|0|25813.0|0
0|2020-01-03|24163.5|0|1649.5|0|6.390190989036532|0|25813.0|0
0|2020-01-04|24163.5|0|1649.5|0|6.390190989036532|0|25813.0|0
0|2020-01-05|24163.5|0|1649.5|0|6.390190989036532|0|25813.0|0
0|2020-01-06|24163.5|0|1649.5|0|6.390190989036532|0|25813.0|0
0|2020-01-07|24163.5|0|1649.5|0|6.390190989036532|0|25813.0|0
0|2020-01-08|24163.5|0|1649.5|0|6.390190989036532|0|25813.0|0
0|2020-01-09|24163.5|0|1649.5|0|6.390190989036532|0|25813.0|0
0|2020-01-10|24163.5|0|1649.5|0|6.390190989036532|0|25813.0|0
0|2020-01-11|24163.5|0|1649.5|0|6.390190989036532|0|25813.0|0
0|2020-01-12|24163.5|0|1649.5|0|6.390190989036532|0|25813.0|0
0|2020-01-13|24163.5|0|1649.5|0|6.390190989036532|0|25813.0|0
0|2020-01-14|24163.5|0|1649.5|0|6.390190989036532|0|25813.0|0
0|2020-01-15|24163.5|0|1649.5|0|6.390190989036532|0|25813.0|0
0|2020-01-16|24163.5|0|1649.5|0|6.390190989036532|0|25813.0|0
0|2020-01-17|24163.5|0|1649.5|0|6.390190989036532|0|25813.0|0
0|2020-01-18|24163.5|0|1649.5|0|6.390190989036532|0|25813.0|0
0|2020-01-19|24163.5|0|1649.5|0|6.390190989036532|0|25813.0|0
0|2020-01-20|24163.5|0|1649.5|0|6.390190989036532|0|25813.0|0
0|2020-01-21|24163.5|0|1649.5|0|6.390190989036532|0|25813.0|0
0|2020-01-22|24163.5|0|1649.5|0|6.390190989036532|0|25813.0|0
0|2020-01-23|24163.5|0|1649.5|0|6.390190989036532|0|25813.0|0
0|2020-01-24|24163.5|0|1649.5|0|6.390190989036532|0|25813.0|0
0|2020-01-25|24163.5|0|1649.5|0|6.390190989036532|0|25813.0|0
0|2020-01-26|24163.5|0|1649.5|0|6.390190989036532|0|25813.0|0
0|2020-01-27|24163.5|0|1649.5|0|6.390190989036532|0|25813.0|0
0|2020-01-28|24163.5|0|1649.5|0|6.390190989036532|0|25813.0|0
0|2020-01-29|24163.5|0|1649.5|0|6.390190989036532|0|25813.0|0
0|2020-01-30|24163.5|0|1649.5|0|6.390190989036532|0|25813.0|0
0|2020-01-31|24163.5|0|1649.5|0|6.390190989036532|0|25813.0|0
0|2020-02-01|24272.0|0|1589.0|0|6.144387301341789|0|25861.0|0
0|2020-02-02|24272.0|0|1589.0|0|6.144387301341789|0|25861.0|0
0|2020-02-03|24272.0|0|1589.0|0|6.144387301341789|0|25861.0|0
0|2020-02-04|24272.0|0|1589.0|0|6.144387301341789|0|25861.0|0
0|2020-02-05|24272.0|0|1589.0|0|6.144387301341789|0|25861.0|0
0|2020-02-06|24272.0|0|1589.0|0|6.144387301341789|0|25861.0|0
0|2020-02-07|24272.0|0|1589.0|0|6.144387301341789|0|25861.0|0
0|2020-02-08|24272.0|0|1589.0|0|6.144387301341789|0|25861.0|0
0|2020-02-09|24272.0|0|1589.0|0|6.144387301341789|0|25861.0|0
0|2020-02-10|24272.0|0|1589.0|0|6.144387301341789|0|25861.0|0
0|2020-02-11|24272.0|0|1589.0|0|6.144387301341789|0|25861.0|0
0|2020-02-12|24272.0|0|1589.0|0|6.144387301341789|0|25861.0|0
0|2020-02-13|24272.0|0|1589.0|0|6.144387301341789|0|25861.0|0
0|2020-02-14|24272.0|0|1589.0|0|6.144387301341789|0|25861.0|0
0|2020-02-15|24272.0|0|1589.0|0|6.144387301341789|0|25861.0|0
0|2020-02-16|24272.0|0|1589.0|0|6.144387301341789|0|25861.0|0
0|2020-02-17|24272.0|0|1589.0|0|6.144387301341789|0|25861.0|0
0|2020-02-18|24272.0|0|1589.0|0|6.144387301341789|0|25861.0|0
0|2020-02-19|24272.0|0|1589.0|0|6.144387301341789|0|25861.0|0
0|2020-02-20|24272.0|0|1589.0|0|6.144387301341789|0|25861.0|0
0|2020-02-21|24272.0|0|1589.0|0|6.144387301341789|0|25861.0|0
0|2020-02-22|24272.0|0|1589.0|0|6.144387301341789|0|25861.0|0
0|2020-02-23|24272.0|0|1589.0|0|6.144387301341789|0|25861.0|0
0|2020-02-24|24272.0|0|1589.0|0|6.144387301341789|0|25861.0|0
0|2020-02-25|24272.0|0|1589.0|0|6.144387301341789|0|25861.0|0
0|2020-02-26|24272.0|0|1589.0|0|6.144387301341789|0|25861.0|0
0|2020-02-27|24272.0|0|1589.0|0|6.144387301341789|0|25861.0|0
0|2020-02-28|24272.0|0|1589.0|0|6.144387301341789|0|25861.0|0
0|2020-02-29|24272.0|0|1589.0|0|6.144387301341789|0|25861.0|0
0|2020-03-01|23686.0|0|1888.0|0|7.382497849378275|0|25574.0|0
0|2020-03-02|23686.0|0|1888.0|0|7.382497849378275|0|25574.0|0
0|2020-03-03|23686.0|0|1888.0|0|7.382497849378275|0|25574.0|0
0|2020-03-04|23686.0|0|1888.0|0|7.382497849378275|0|25574.0|0
0|2020-03-05|23686.0|0|1888.0|0|7.382497849378275|0|25574.0|0
0|2020-03-06|23686.0|0|1888.0|0|7.382497849378275|0|25574.0|0
0|2020-03-07|23686.0|0|1888.0|0|7.382497849378275|0|25574.0|0
0|2020-03-08|23686.0|0|1888.0|0|7.382497849378275|0|25574.0|0
0|2020-03-09|23686.0|0|1888.0|0|7.382497849378275|0|25574.0|0
0|2020-03-10|23686.0|0|1888.0|0|7.382497849378275|0|25574.0|0
0|2020-03-11|23686.0|0|1888.0|0|7.382497849378275|0|25574.0|0
0|2020-03-12|23686.0|0|1888.0|0|7.382497849378275|0|25574.0|0
0|2020-03-13|23686.0|0|1888.0|0|7.382497849378275|0|25574.0|0
0|2020-03-14|23686.0|0|1888.0|0|7.382497849378275|0|25574.0|0
0|2020-03-15|23686.0|0|1888.0|0|7.382497849378275|0|25574.0|0
0|2020-03-16|23686.0|0|1888.0|0|7.382497849378275|0|25574.0|0
0|2020-03-17|23686.0|0|1888.0|0|7.382497849378275|0|25574.0|0
0|2020-03-18|23686.0|0|1888.0|0|7.382497849378275|0|25574.0|0
0|2020-03-19|23686.0|0|1888.0|0|7.382497849378275|0|25574.0|0
0|2020-03-20|23686.0|0|1888.0|0|7.382497849378275|0|25574.0|0
0|2020-03-21|23686.0|0|1888.0|0|7.382497849378275|0|25574.0|0
0|2020-03-22|23686.0|0|1888.0|0|7.382497849378275|0|25574.0|0
0|2020-03-23|23686.0|0|1888.0|0|7.382497849378275|0|25574.0|0
0|2020-03-24|23686.0|0|1888.0|0|7.382497849378275|0|25574.0|0
0|2020-03-25|23686.0|0|1888.0|0|7.382497849378275|0|25574.0|0
0|2020-03-26|23686.0|0|1888.0|0|7.382497849378275|0|25574.0|0
0|2020-03-27|23686.0|0|1888.0|0|7.382497849378275|0|25574.0|0
0|2020-03-28|23686.0|0|1888.0|0|7.382497849378275|0|25574.0|0
0|2020-03-29|23686.0|0|1888.0|0|7.382497849378275|0|25574.0|0
0|2020-03-30|23686.0|0|1888.0|0|7.382497849378275|0|25574.0|0
0|2020-03-31|23686.0|0|1888.0|0|7.382497849378275|0|25574.0|0
0|2020-04-01|21629.5|0|3701.5|0|14.612530101456713|0|25331.0|0
0|2020-04-02|21629.5|0|3701.5|0|14.612530101456713|0|25331.0|0
0|2020-04-03|21629.5|0|3701.5|0|14.612530101456713|0|25331.0|0
0|2020-04-04|21629.5|0|3701.5|0|14.612530101456713|0|25331.0|0
0|2020-04-05|21629.5|0|3701.5|0|14.612530101456713|0|25331.0|0
0|2020-04-06|21629.5|0|3701.5|0|14.612530101456713|0|25331.0|0
0|2020-04-07|21629.5|0|3701.5|0|14.612530101456713|0|25331.0|0
0|2020-04-08|21629.5|0|3701.5|0|14.612530101456713|0|25331.0|0
0|2020-04-09|21629.5|0|3701.5|0|14.612530101456713|0|25331.0|0
0|2020-04-10|21629.5|0|3701.5|0|14.612530101456713|0|25331.0|0
0|2020-04-11|21629.5|0|3701.5|0|14.612530101456713|0|25331.0|0
0|2020-04-12|21629.5|0|3701.5|0|14.612530101456713|0|25331.0|0
0|2020-04-13|21629.5|0|3701.5|0|14.612530101456713|0|25331.0|0
0|2020-04-14|21629.5|0|3701.5|0|14.612530101456713|0|25331.0|0
0|2020-04-15|21629.5|0|3701.5|0|14.612530101456713|0|25331.0|0
0|2020-04-16|21629.5|0|3701.5|0|14.612530101456713|0|25331.0|0
0|2020-04-17|21629.5|0|3701.5|0|14.612530101456713|0|25331.0|0
0|2020-04-18|21629.5|0|3701.5|0|14.612530101456713|0|25331.0|0
0|2020-04-19|21629.5|0|3701.5|0|14.612530101456713|0|25331.0|0
0|2020-04-20|21629.5|0|3701.5|0|14.612530101456713|0|25331.0|0
0|2020-04-21|21629.5|0|3701.5|0|14.612530101456713|0|25331.0|0
0|2020-04-22|21629.5|0|3701.5|0|14.612530101456713|0|25331.0|0
0|2020-04-23|21629.5|0|3701.5|0|14.612530101456713|0|25331.0|0
0|2020-04-24|21629.5|0|3701.5|0|14.612530101456713|0|25331.0|0
0|2020-04-25|21629.5|0|3701.5|0|14.612530101456713|0|25331.0|0
0|2020-04-26|21629.5|0|3701.5|0|14.612530101456713|0|25331.0|0
0|2020-04-27|21629.5|0|3701.5|0|14.612530101456713|0|25331.0|0
0|2020-04-28|21629.5|0|3701.5|0|14.612530101456713|0|25331.0|0
0|2020-04-29|21629.5|0|3701.5|0|14.612530101456713|0|25331.0|0
0|2020-04-30|21629.5|0|3701.5|0|14.612530101456713|0|25331.0|0
0|2020-05-01|21786.0|0|3073.0|0|12.361720101371736|0|24859.0|0
0|2020-05-02|21786.0|0|3073.0|0|12.361720101371736|0|24859.0|0
0|2020-05-03|21786.0|0|3073.0|0|12.361720101371736|0|24859.0|0
0|2020-05-04|21786.0|0|3073.0|0|12.361720101371736|0|24859.0|0
0|2020-05-05|21786.0|0|3073.0|0|12.361720101371736|0|24859.0|0
0|2020-05-06|21786.0|0|3073.0|0|12.361720101371736|0|24859.0|0
0|2020-05-07|21786.0|0|3073.0|0|12.361720101371736|0|24859.0|0
0|2020-05-08|21786.0|0|3073.0|0|12.361720101371736|0|24859.0|0
0|2020-05-09|21786.0|0|3073.0|0|12.361720101371736|0|24859.0|0
0|2020-05-10|21786.0|0|3073.0|0|12.361720101371736|0|24859.0|0
0|2020-05-11|21786.0|0|3073.0|0|12.361720101371736|0|24859.0|0
0|2020-05-12|21786.0|0|3073.0|0|12.361720101371736|0|24859.0|0
0|2020-05-13|21786.0|0|3073.0|0|12.361720101371736|0|24859.0|0
0|2020-05-14|21786.0|0|3073.0|0|12.361720101371736|0|24859.0|0
0|2020-05-15|21786.0|0|3073.0|0|12.361720101371736|0|24859.0|0
0|2020-05-16|21786.0|0|3073.0|0|12.361720101371736|0|24859.0|0
0|2020-05-17|21786.0|0|3073.0|0|12.361720101371736|0|24859.0|0
0|2020-05-18|21786.0|0|3073.0|0|12.361720101371736|0|24859.0|0
0|2020-05-19|21786.0|0|3073.0|0|12.361720101371736|0|24859.0|0
0|2020-05-20|21786.0|0|3073.0|0|12.361720101371736|0|24859.0|0
0|2020-05-21|21786.0|0|3073.0|0|12.361720101371736|0|24859.0|0
0|2020-05-22|21786.0|0|3073.0|0|12.361720101371736|0|24859.0|0
0|2020-05-23|21786.0|0|3073.0|0|12.361720101371736|0|24859.0|0
0|2020-05-24|21786.0|0|3073.0|0|12.361720101371736|0|24859.0|0
0|2020-05-25|21786.0|0|3073.0|0|12.361720101371736|0|24859.0|0
0|2020-05-26|21786.0|0|3073.0|0|12.361720101371736|0|24859.0|0
0|2020-05-27|21786.0|0|3073.0|0|12.361720101371736|0|24859.0|0
0|2020-05-28|21786.0|0|3073.0|0|12.361720101371736|0|24859.0|0
0|2020-05-29|21786.0|0|3073.0|0|12.361720101371736|0|24859.0|0
0|2020-05-30|21786.0|0|3073.0|0|12.361720101371736|0|24859.0|0
0|2020-05-31|21786.0|0|3073.0|0|12.361720101371736|0|24859.0|0
0|2020-06-01|22909.0|0|2757.0|0|10.741837450323384|0|25666.0|0
0|2020-06-02|22909.0|0|2757.0|0|10.741837450323384|0|25666.0|0
0|2020-06-03|22909.0|0|2757.0|0|10.741837450323384|0|25666.0|0
0|2020-06-04|22909.0|0|2757.0|0|10.741837450323384|0|25666.0|0
0|2020-06-05|22909.0|0|2757.0|0|10.741837450323384|0|25666.0|0
0|2020-06-06|22909.0|0|2757.0|0|10.741837450323384|0|25666.0|0
0|2020-06-07|22909.0|0|2757.0|0|10.741837450323384|0|25666.0|0
0|2020-06-08|22909.0|0|2757.0|0|10.741837450323384|0|25666.0|0
0|2020-06-09|22909.0|0|2757.0|0|10.741837450323384|0|25666.0|0
0|2020-06-10|22909.0|0|2757.0|0|10.741837450323384|0|25666.0|0
0|2020-06-11|22909.0|0|2757.0|0|10.741837450323384|0|25666.0|0
0|2020-06-12|22909.0|0|2757.0|0|10.741837450323384|0|25666.0|0
0|2020-06-13|22909.0|0|2757.0|0|10.741837450323384|0|25666.0|0
0|2020-06-14|22909.0|0|2757.0|0|10.741837450323384|0|25666.0|0
0|2020-06-15|22909.0|0|2757.0|0|10.741837450323384|0|25666.0|0
0|2020-06-16|22909.0|0|2757.0|0|10.741837450323384|0|25666.0|0
0|2020-06-17|22909.0|0|2757.0|0|10.741837450323384|0|25666.0|0
0|2020-06-18|22909.0|0|2757.0|0|10.741837450323384|0|25666.0|0
0|2020-06-19|22909.0|0|2757.0|0|10.741837450323384|0|25666.0|0
0|2020-06-20|22909.0|0|2757.0|0|10.741837450323384|0|25666.0|0
0|2020-06-21|22909.0|0|2757.0|0|10.741837450323384|0|25666.0|0
0|2020-06-22|22909.0|0|2757.0|0|10.741837450323384|0|25666.0|0
0|2020-06-23|22909.0|0|2757.0|0|10.741837450323384|0|25666.0|0
0|2020-06-24|22909.0|0|2757.0|0|10.741837450323384|0|25666.0|0
0|2020-06-25|22909.0|0|2757.0|0|10.741837450323384|0|25666.0|0
0|2020-06-26|22909.0|0|2757.0|0|10.741837450323384|0|25666.0|0
0|2020-06-27|22909.0|0|2757.0|0|10.741837450323384|0|25666.0|0
0|2020-06-28|22909.0|0|2757.0|0|10.741837450323384|0|25666.0|0
0|2020-06-29|22909.0|0|2757.0|0|10.741837450323384|0|25666.0|0
0|2020-06-30|22909.0|0|2757.0|0|10.741837450323384|0|25666.0|0
0|2020-07-01|22522.0|0|2588.0|0|10.306650736758264|0|25110.0|0
0|2020-07-02|22522.0|0|2588.0|0|10.306650736758264|0|25110.0|0
0|2020-07-03|22522.0|0|2588.0|0|10.306650736758264|0|25110.0|0
0|2020-07-04|22522.0|0|2588.0|0|10.306650736758264|0|25110.0|0
0|2020-07-05|22522.0|0|2588.0|0|10.306650736758264|0|25110.0|0
0|2020-07-06|22522.0|0|2588.0|0|10.306650736758264|0|25110.0|0
0|2020-07-07|22522.0|0|2588.0|0|10.306650736758264|0|25110.0|0
0|2020-07-08|22522.0|0|2588.0|0|10.306650736758264|0|25110.0|0
0|2020-07-09|22522.0|0|2588.0|0|10.306650736758264|0|25110.0|0
0|2020-07-10|22522.0|0|2588.0|0|10.306650736758264|0|25110.0|0
0|2020-07-11|22522.0|0|2588.0|0|10.306650736758264|0|25110.0|0
0|2020-07-12|22522.0|0|2588.0|0|10.306650736758264|0|25110.0|0
0|2020-07-13|22522.0|0|2588.0|0|10.306650736758264|0|25110.0|0
0|2020-07-14|22522.0|0|2588.0|0|10.306650736758264|0|25110.0|0
0|2020-07-15|22522.0|0|2588.0|0|10.306650736758264|0|25110.0|0
0|2020-07-16|22522.0|0|2588.0|0|10.306650736758264|0|25110.0|0
0|2020-07-17|22522.0|0|2588.0|0|10.306650736758264|0|25110.0|0
0|2020-07-18|22522.0|0|2588.0|0|10.306650736758264|0|25110.0|0
0|2020-07-19|22522.0|0|2588.0|0|10.306650736758264|0|25110.0|0
0|2020-07-20|22522.0|0|2588.0|0|10.306650736758264|0|25110.0|0
0|2020-07-21|22522.0|0|2588.0|0|10.306650736758264|0|25110.0|0
0|2020-07-22|22522.0|0|2588.0|0|10.306650736758264|0|25110.0|0
0|2020-07-23|22522.0|0|2588.0|0|10.306650736758264|0|25110.0|0
0|2020-07-24|22522.0|0|2588.0|0|10.306650736758264|0|25110.0|0
0|2020-07-25|22522.0|0|2588.0|0|10.306650736758264|0|25110.0|0
0|2020-07-26|22522.0|0|2588.0|0|10.306650736758264|0|25110.0|0
0|2020-07-27|22522.0|0|2588.0|0|10.306650736758264|0|25110.0|0
0|2020-07-28|22522.0|0|2588.0|0|10.306650736758264|0|25110.0|0
0|2020-07-29|22522.0|0|2588.0|0|10.306650736758264|0|25110.0|0
0|2020-07-30|22522.0|0|2588.0|0|10.306650736758264|0|25110.0|0
0|2020-07-31|22522.0|0|2588.0|0|10.306650736758264|0|25110.0|0
0|2020-08-01|23385.0|0|2277.0|0|8.873041851765256|0|25662.0|0
0|2020-08-02|23385.0|0|2277.0|0|8.873041851765256|0|25662.0|0
0|2020-08-03|23385.0|0|2277.0|0|8.873041851765256|0|25662.0|0
0|2020-08-04|23385.0|0|2277.0|0|8.873041851765256|0|25662.0|0
0|2020-08-05|23385.0|0|2277.0|0|8.873041851765256|0|25662.0|0
0|2020-08-06|23385.0|0|2277.0|0|8.873041851765256|0|25662.0|0
0|2020-08-07|23385.0|0|2277.0|0|8.873041851765256|0|25662.0|0
0|2020-08-08|23385.0|0|2277.0|0|8.873041851765256|0|25662.0|0
0|2020-08-09|23385.0|0|2277.0|0|8.873041851765256|0|25662.0|0
0|2020-08-10|23385.0|0|2277.0|0|8.873041851765256|0|25662.0|0
0|2020-08-11|23385.0|0|2277.0|0|8.873041851765256|0|25662.0|0
0|2020-08-12|23385.0|0|2277.0|0|8.873041851765256|0|25662.0|0
0|2020-08-13|23385.0|0|2277.0|0|8.873041851765256|0|25662.0|0
0|2020-08-14|23385.0|0|2277.0|0|8.873041851765256|0|25662.0|0
0|2020-08-15|23385.0|0|2277.0|0|8.873041851765256|0|25662.0|0
0|2020-08-16|23385.0|0|2277.0|0|8.873041851765256|0|25662.0|0
0|2020-08-17|23385.0|0|2277.0|0|8.873041851765256|0|25662.0|0
0|2020-08-18|23385.0|0|2277.0|0|8.873041851765256|0|25662.0|0
0|2020-08-19|23385.0|0|2277.0|0|8.873041851765256|0|25662.0|0
0|2020-08-20|23385.0|0|2277.0|0|8.873041851765256|0|25662.0|0
0|2020-08-21|23385.0|0|2277.0|0|8.873041851765256|0|25662.0|0
0|2020-08-22|23385.0|0|2277.0|0|8.873041851765256|0|25662.0|0
0|2020-08-23|23385.0|0|2277.0|0|8.873041851765256|0|25662.0|0
0|2020-08-24|23385.0|0|2277.0|0|8.873041851765256|0|25662.0|0
0|2020-08-25|23385.0|0|2277.0|0|8.873041851765256|0|25662.0|0
0|2020-08-26|23385.0|0|2277.0|0|8.873041851765256|0|25662.0|0
0|2020-08-27|23385.0|0|2277.0|0|8.873041851765256|0|25662.0|0
0|2020-08-28|23385.0|0|2277.0|0|8.873041851765256|0|25662.0|0
0|2020-08-29|23385.0|0|2277.0|0|8.873041851765256|0|25662.0|0
0|2020-08-30|23385.0|0|2277.0|0|8.873041851765256|0|25662.0|0
0|2020-08-31|23385.0|0|2277.0|0|8.873041851765256|0|25662.0|0
0|2020-09-01|23494.0|0|2069.0|0|8.093729218010406|0|25563.0|0
0|2020-09-02|23494.0|0|2069.0|0|8.093729218010406|0|25563.0|0
0|2020-09-03|23494.0|0|2069.0|0|8.093729218010406|0|25563.0|0
0|2020-09-04|23494.0|0|2069.0|0|8.093729218010406|0|25563.0|0
0|2020-09-05|23494.0|0|2069.0|0|8.093729218010406|0|25563.0|0
0|2020-09-06|23494.0|0|2069.0|0|8.093729218010406|0|25563.0|0
0|2020-09-07|23494.0|0|2069.0|0|8.093729218010406|0|25563.0|0
0|2020-09-08|23494.0|0|2069.0|0|8.093729218010406|0|25563.0|0
0|2020-09-09|23494.0|0|2069.0|0|8.093729218010406|0|25563.0|0
0|2020-09-10|23494.0|0|2069.0|0|8.093729218010406|0|25563.0|0
0|2020-09-11|23494.0|0|2069.0|0|8.093729218010406|0|25563.0|0
0|2020-09-12|23494.0|0|2069.0|0|8.093729218010406|0|25563.0|0
0|2020-09-13|23494.0|0|2069.0|0|8.093729218010406|0|25563.0|0
0|2020-09-14|23494.0|0|2069.0|0|8.093729218010406|0|25563.0|0
0|2020-09-15|23494.0|0|2069.0|0|8.093729218010406|0|25563.0|0
0|2020-09-16|23494.0|0|2069.0|0|8.093729218010406|0|25563.0|0
0|2020-09-17|23494.0|0|2069.0|0|8.093729218010406|0|25563.0|0
0|2020-09-18|23494.0|0|2069.0|0|8.093729218010406|0|25563.0|0
0|2020-09-19|23494.0|0|2069.0|0|8.093729218010406|0|25563.0|0
0|2020-09-20|23494.0|0|2069.0|0|8.093729218010406|0|25563.0|0
0|2020-09-21|23494.0|0|2069.0|0|8.093729218010406|0|25563.0|0
0|2020-09-22|23494.0|0|2069.0|0|8.093729218010406|0|25563.0|0
0|2020-09-23|23494.0|0|2069.0|0|8.093729218010406|0|25563.0|0
0|2020-09-24|23494.0|0|2069.0|0|8.093729218010406|0|25563.0|0
0|2020-09-25|23494.0|0|2069.0|0|8.093729218010406|0|25563.0|0
0|2020-09-26|23494.0|0|2069.0|0|8.093729218010406|0|25563.0|0
0|2020-09-27|23494.0|0|2069.0|0|8.093729218010406|0|25563.0|0
0|2020-09-28|23494.0|0|2069.0|0|8.093729218010406|0|25563.0|0
0|2020-09-29|23494.0|0|2069.0|0|8.093729218010406|0|25563.0|0
0|2020-09-30|23494.0|0|2069.0|0|8.093729218010406|0|25563.0|0
0|2020-10-01|24229.0|0|1911.0|0|7.310635042081102|0|26140.0|0
0|2020-10-02|24229.0|0|1911.0|0|7.310635042081102|0|26140.0|0
0|2020-10-03|24229.0|0|1911.0|0|7.310635042081102|0|26140.0|0
0|2020-10-04|24229.0|0|1911.0|0|7.310635042081102|0|26140.0|0
0|2020-10-05|24229.0|0|1911.0|0|7.310635042081102|0|26140.0|0
0|2020-10-06|24229.0|0|1911.0|0|7.310635042081102|0|26140.0|0
0|2020-10-07|24229.0|0|1911.0|0|7.310635042081102|0|26140.0|0
0|2020-10-08|24229.0|0|1911.0|0|7.310635042081102|0|26140.0|0
0|2020-10-09|24229.0|0|1911.0|0|7.310635042081102|0|26140.0|0
0|2020-10-10|24229.0|0|1911.0|0|7.310635042081102|0|26140.0|0
0|2020-10-11|24229.0|0|1911.0|0|7.310635042081102|0|26140.0|0
0|2020-10-12|24229.0|0|1911.0|0|7.310635042081102|0|26140.0|0
0|2020-10-13|24229.0|0|1911.0|0|7.310635042081102|0|26140.0|0
0|2020-10-14|24229.0|0|1911.0|0|7.310635042081102|0|26140.0|0
0|2020-10-15|24229.0|0|1911.0|0|7.310635042081102|0|26140.0|0
0|2020-10-16|24229.0|0|1911.0|0|7.310635042081102|0|26140.0|0
0|2020-10-17|24229.0|0|1911.0|0|7.310635042081102|0|26140.0|0
0|2020-10-18|24229.0|0|1911.0|0|7.310635042081102|0|26140.0|0
0|2020-10-19|24229.0|0|1911.0|0|7.310635042081102|0|26140.0|0
0|2020-10-20|24229.0|0|1911.0|0|7.310635042081102|0|26140.0|0
0|2020-10-21|24229.0|0|1911.0|0|7.310635042081102|0|26140.0|0
0|2020-10-22|24229.0|0|1911.0|0|7.310635042081102|0|26140.0|0
0|2020-10-23|24229.0|0|1911.0|0|7.310635042081102|0|26140.0|0
0|2020-10-24|24229.0|0|1911.0|0|7.310635042081102|0|26140.0|0
0|2020-10-25|24229.0|0|1911.0|0|7.310635042081102|0|26140.0|0
