|dates|Candler_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Candler_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Candler_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Candler_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Candler_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Candler_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Candler_Georgia_UnitedStates.TotalPopulation.data|Candler_Georgia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|10803.0|0
