|dates|Kingman_Kansas_UnitedStates.BLS_EmployedPopulation.data|Kingman_Kansas_UnitedStates.BLS_EmployedPopulation.missing|Kingman_Kansas_UnitedStates.BLS_UnemployedPopulation.data|Kingman_Kansas_UnitedStates.BLS_UnemployedPopulation.missing|Kingman_Kansas_UnitedStates.BLS_UnemploymentRate.data|Kingman_Kansas_UnitedStates.BLS_UnemploymentRate.missing|Kingman_Kansas_UnitedStates.BLS_LaborForcePopulation.data|Kingman_Kansas_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-02-19|3321.5|0|108.0|0|3.149147105992127|0|3429.5|0
0|2020-02-20|3321.5|0|108.0|0|3.149147105992127|0|3429.5|0
0|2020-02-21|3321.5|0|108.0|0|3.149147105992127|0|3429.5|0
0|2020-02-22|3321.5|0|108.0|0|3.149147105992127|0|3429.5|0
0|2020-02-23|3321.5|0|108.0|0|3.149147105992127|0|3429.5|0
0|2020-02-24|3321.5|0|108.0|0|3.149147105992127|0|3429.5|0
0|2020-02-25|3321.5|0|108.0|0|3.149147105992127|0|3429.5|0
0|2020-02-26|3321.5|0|108.0|0|3.149147105992127|0|3429.5|0
0|2020-02-27|3321.5|0|108.0|0|3.149147105992127|0|3429.5|0
0|2020-02-28|3321.5|0|108.0|0|3.149147105992127|0|3429.5|0
0|2020-02-29|3321.5|0|108.0|0|3.149147105992127|0|3429.5|0
0|2020-03-01|3293.5|0|99.5|0|2.932508104921898|0|3393.0|0
0|2020-03-02|3293.5|0|99.5|0|2.932508104921898|0|3393.0|0
0|2020-03-03|3293.5|0|99.5|0|2.932508104921898|0|3393.0|0
0|2020-03-04|3293.5|0|99.5|0|2.932508104921898|0|3393.0|0
0|2020-03-05|3293.5|0|99.5|0|2.932508104921898|0|3393.0|0
0|2020-03-06|3293.5|0|99.5|0|2.932508104921898|0|3393.0|0
0|2020-03-07|3293.5|0|99.5|0|2.932508104921898|0|3393.0|0
0|2020-03-08|3293.5|0|99.5|0|2.932508104921898|0|3393.0|0
0|2020-03-09|3293.5|0|99.5|0|2.932508104921898|0|3393.0|0
0|2020-03-10|3293.5|0|99.5|0|2.932508104921898|0|3393.0|0
0|2020-03-11|3293.5|0|99.5|0|2.932508104921898|0|3393.0|0
0|2020-03-12|3293.5|0|99.5|0|2.932508104921898|0|3393.0|0
0|2020-03-13|3293.5|0|99.5|0|2.932508104921898|0|3393.0|0
0|2020-03-14|3293.5|0|99.5|0|2.932508104921898|0|3393.0|0
0|2020-03-15|3293.5|0|99.5|0|2.932508104921898|0|3393.0|0
0|2020-03-16|3293.5|0|99.5|0|2.932508104921898|0|3393.0|0
0|2020-03-17|3293.5|0|99.5|0|2.932508104921898|0|3393.0|0
0|2020-03-18|3293.5|0|99.5|0|2.932508104921898|0|3393.0|0
0|2020-03-19|3293.5|0|99.5|0|2.932508104921898|0|3393.0|0
0|2020-03-20|3293.5|0|99.5|0|2.932508104921898|0|3393.0|0
0|2020-03-21|3293.5|0|99.5|0|2.932508104921898|0|3393.0|0
0|2020-03-22|3293.5|0|99.5|0|2.932508104921898|0|3393.0|0
0|2020-03-23|3293.5|0|99.5|0|2.932508104921898|0|3393.0|0
0|2020-03-24|3293.5|0|99.5|0|2.932508104921898|0|3393.0|0
0|2020-03-25|3293.5|0|99.5|0|2.932508104921898|0|3393.0|0
0|2020-03-26|3293.5|0|99.5|0|2.932508104921898|0|3393.0|0
0|2020-03-27|3293.5|0|99.5|0|2.932508104921898|0|3393.0|0
0|2020-03-28|3293.5|0|99.5|0|2.932508104921898|0|3393.0|0
0|2020-03-29|3293.5|0|99.5|0|2.932508104921898|0|3393.0|0
0|2020-03-30|3293.5|0|99.5|0|2.932508104921898|0|3393.0|0
0|2020-03-31|3293.5|0|99.5|0|2.932508104921898|0|3393.0|0
0|2020-04-01|2886.5|0|329.5|0|10.245646766169154|0|3216.0|0
0|2020-04-02|2886.5|0|329.5|0|10.245646766169154|0|3216.0|0
0|2020-04-03|2886.5|0|329.5|0|10.245646766169154|0|3216.0|0
0|2020-04-04|2886.5|0|329.5|0|10.245646766169154|0|3216.0|0
0|2020-04-05|2886.5|0|329.5|0|10.245646766169154|0|3216.0|0
0|2020-04-06|2886.5|0|329.5|0|10.245646766169154|0|3216.0|0
0|2020-04-07|2886.5|0|329.5|0|10.245646766169154|0|3216.0|0
0|2020-04-08|2886.5|0|329.5|0|10.245646766169154|0|3216.0|0
0|2020-04-09|2886.5|0|329.5|0|10.245646766169154|0|3216.0|0
0|2020-04-10|2886.5|0|329.5|0|10.245646766169154|0|3216.0|0
0|2020-04-11|2886.5|0|329.5|0|10.245646766169154|0|3216.0|0
0|2020-04-12|2886.5|0|329.5|0|10.245646766169154|0|3216.0|0
0|2020-04-13|2886.5|0|329.5|0|10.245646766169154|0|3216.0|0
0|2020-04-14|2886.5|0|329.5|0|10.245646766169154|0|3216.0|0
0|2020-04-15|2886.5|0|329.5|0|10.245646766169154|0|3216.0|0
0|2020-04-16|2886.5|0|329.5|0|10.245646766169154|0|3216.0|0
0|2020-04-17|2886.5|0|329.5|0|10.245646766169154|0|3216.0|0
0|2020-04-18|2886.5|0|329.5|0|10.245646766169154|0|3216.0|0
0|2020-04-19|2886.5|0|329.5|0|10.245646766169154|0|3216.0|0
0|2020-04-20|2886.5|0|329.5|0|10.245646766169154|0|3216.0|0
0|2020-04-21|2886.5|0|329.5|0|10.245646766169154|0|3216.0|0
0|2020-04-22|2886.5|0|329.5|0|10.245646766169154|0|3216.0|0
0|2020-04-23|2886.5|0|329.5|0|10.245646766169154|0|3216.0|0
0|2020-04-24|2886.5|0|329.5|0|10.245646766169154|0|3216.0|0
0|2020-04-25|2886.5|0|329.5|0|10.245646766169154|0|3216.0|0
0|2020-04-26|2886.5|0|329.5|0|10.245646766169154|0|3216.0|0
0|2020-04-27|2886.5|0|329.5|0|10.245646766169154|0|3216.0|0
0|2020-04-28|2886.5|0|329.5|0|10.245646766169154|0|3216.0|0
0|2020-04-29|2886.5|0|329.5|0|10.245646766169154|0|3216.0|0
0|2020-04-30|2886.5|0|329.5|0|10.245646766169154|0|3216.0|0
0|2020-05-01|3005.0|0|234.0|0|7.224451991355356|0|3239.0|0
0|2020-05-02|3005.0|0|234.0|0|7.224451991355356|0|3239.0|0
0|2020-05-03|3005.0|0|234.0|0|7.224451991355356|0|3239.0|0
0|2020-05-04|3005.0|0|234.0|0|7.224451991355356|0|3239.0|0
0|2020-05-05|3005.0|0|234.0|0|7.224451991355356|0|3239.0|0
0|2020-05-06|3005.0|0|234.0|0|7.224451991355356|0|3239.0|0
0|2020-05-07|3005.0|0|234.0|0|7.224451991355356|0|3239.0|0
0|2020-05-08|3005.0|0|234.0|0|7.224451991355356|0|3239.0|0
0|2020-05-09|3005.0|0|234.0|0|7.224451991355356|0|3239.0|0
0|2020-05-10|3005.0|0|234.0|0|7.224451991355356|0|3239.0|0
0|2020-05-11|3005.0|0|234.0|0|7.224451991355356|0|3239.0|0
0|2020-05-12|3005.0|0|234.0|0|7.224451991355356|0|3239.0|0
0|2020-05-13|3005.0|0|234.0|0|7.224451991355356|0|3239.0|0
0|2020-05-14|3005.0|0|234.0|0|7.224451991355356|0|3239.0|0
0|2020-05-15|3005.0|0|234.0|0|7.224451991355356|0|3239.0|0
0|2020-05-16|3005.0|0|234.0|0|7.224451991355356|0|3239.0|0
0|2020-05-17|3005.0|0|234.0|0|7.224451991355356|0|3239.0|0
0|2020-05-18|3005.0|0|234.0|0|7.224451991355356|0|3239.0|0
0|2020-05-19|3005.0|0|234.0|0|7.224451991355356|0|3239.0|0
0|2020-05-20|3005.0|0|234.0|0|7.224451991355356|0|3239.0|0
0|2020-05-21|3005.0|0|234.0|0|7.224451991355356|0|3239.0|0
0|2020-05-22|3005.0|0|234.0|0|7.224451991355356|0|3239.0|0
0|2020-05-23|3005.0|0|234.0|0|7.224451991355356|0|3239.0|0
0|2020-05-24|3005.0|0|234.0|0|7.224451991355356|0|3239.0|0
0|2020-05-25|3005.0|0|234.0|0|7.224451991355356|0|3239.0|0
0|2020-05-26|3005.0|0|234.0|0|7.224451991355356|0|3239.0|0
0|2020-05-27|3005.0|0|234.0|0|7.224451991355356|0|3239.0|0
0|2020-05-28|3005.0|0|234.0|0|7.224451991355356|0|3239.0|0
0|2020-05-29|3005.0|0|234.0|0|7.224451991355356|0|3239.0|0
0|2020-05-30|3005.0|0|234.0|0|7.224451991355356|0|3239.0|0
0|2020-05-31|3005.0|0|234.0|0|7.224451991355356|0|3239.0|0
0|2020-06-01|3075.0|0|180.0|0|5.529953917050691|0|3255.0|0
0|2020-06-02|3075.0|0|180.0|0|5.529953917050691|0|3255.0|0
0|2020-06-03|3075.0|0|180.0|0|5.529953917050691|0|3255.0|0
0|2020-06-04|3075.0|0|180.0|0|5.529953917050691|0|3255.0|0
0|2020-06-05|3075.0|0|180.0|0|5.529953917050691|0|3255.0|0
0|2020-06-06|3075.0|0|180.0|0|5.529953917050691|0|3255.0|0
0|2020-06-07|3075.0|0|180.0|0|5.529953917050691|0|3255.0|0
0|2020-06-08|3075.0|0|180.0|0|5.529953917050691|0|3255.0|0
0|2020-06-09|3075.0|0|180.0|0|5.529953917050691|0|3255.0|0
0|2020-06-10|3075.0|0|180.0|0|5.529953917050691|0|3255.0|0
0|2020-06-11|3075.0|0|180.0|0|5.529953917050691|0|3255.0|0
0|2020-06-12|3075.0|0|180.0|0|5.529953917050691|0|3255.0|0
0|2020-06-13|3075.0|0|180.0|0|5.529953917050691|0|3255.0|0
0|2020-06-14|3075.0|0|180.0|0|5.529953917050691|0|3255.0|0
0|2020-06-15|3075.0|0|180.0|0|5.529953917050691|0|3255.0|0
0|2020-06-16|3075.0|0|180.0|0|5.529953917050691|0|3255.0|0
0|2020-06-17|3075.0|0|180.0|0|5.529953917050691|0|3255.0|0
0|2020-06-18|3075.0|0|180.0|0|5.529953917050691|0|3255.0|0
0|2020-06-19|3075.0|0|180.0|0|5.529953917050691|0|3255.0|0
0|2020-06-20|3075.0|0|180.0|0|5.529953917050691|0|3255.0|0
0|2020-06-21|3075.0|0|180.0|0|5.529953917050691|0|3255.0|0
0|2020-06-22|3075.0|0|180.0|0|5.529953917050691|0|3255.0|0
0|2020-06-23|3075.0|0|180.0|0|5.529953917050691|0|3255.0|0
0|2020-06-24|3075.0|0|180.0|0|5.529953917050691|0|3255.0|0
0|2020-06-25|3075.0|0|180.0|0|5.529953917050691|0|3255.0|0
0|2020-06-26|3075.0|0|180.0|0|5.529953917050691|0|3255.0|0
0|2020-06-27|3075.0|0|180.0|0|5.529953917050691|0|3255.0|0
0|2020-06-28|3075.0|0|180.0|0|5.529953917050691|0|3255.0|0
0|2020-06-29|3075.0|0|180.0|0|5.529953917050691|0|3255.0|0
0|2020-06-30|3075.0|0|180.0|0|5.529953917050691|0|3255.0|0
0|2020-07-01|3143.0|0|229.0|0|6.791221826809015|0|3372.0|0
0|2020-07-02|3143.0|0|229.0|0|6.791221826809015|0|3372.0|0
0|2020-07-03|3143.0|0|229.0|0|6.791221826809015|0|3372.0|0
0|2020-07-04|3143.0|0|229.0|0|6.791221826809015|0|3372.0|0
0|2020-07-05|3143.0|0|229.0|0|6.791221826809015|0|3372.0|0
0|2020-07-06|3143.0|0|229.0|0|6.791221826809015|0|3372.0|0
0|2020-07-07|3143.0|0|229.0|0|6.791221826809015|0|3372.0|0
0|2020-07-08|3143.0|0|229.0|0|6.791221826809015|0|3372.0|0
0|2020-07-09|3143.0|0|229.0|0|6.791221826809015|0|3372.0|0
0|2020-07-10|3143.0|0|229.0|0|6.791221826809015|0|3372.0|0
0|2020-07-11|3143.0|0|229.0|0|6.791221826809015|0|3372.0|0
0|2020-07-12|3143.0|0|229.0|0|6.791221826809015|0|3372.0|0
0|2020-07-13|3143.0|0|229.0|0|6.791221826809015|0|3372.0|0
0|2020-07-14|3143.0|0|229.0|0|6.791221826809015|0|3372.0|0
0|2020-07-15|3143.0|0|229.0|0|6.791221826809015|0|3372.0|0
0|2020-07-16|3143.0|0|229.0|0|6.791221826809015|0|3372.0|0
0|2020-07-17|3143.0|0|229.0|0|6.791221826809015|0|3372.0|0
0|2020-07-18|3143.0|0|229.0|0|6.791221826809015|0|3372.0|0
0|2020-07-19|3143.0|0|229.0|0|6.791221826809015|0|3372.0|0
0|2020-07-20|3143.0|0|229.0|0|6.791221826809015|0|3372.0|0
0|2020-07-21|3143.0|0|229.0|0|6.791221826809015|0|3372.0|0
0|2020-07-22|3143.0|0|229.0|0|6.791221826809015|0|3372.0|0
0|2020-07-23|3143.0|0|229.0|0|6.791221826809015|0|3372.0|0
0|2020-07-24|3143.0|0|229.0|0|6.791221826809015|0|3372.0|0
0|2020-07-25|3143.0|0|229.0|0|6.791221826809015|0|3372.0|0
0|2020-07-26|3143.0|0|229.0|0|6.791221826809015|0|3372.0|0
0|2020-07-27|3143.0|0|229.0|0|6.791221826809015|0|3372.0|0
0|2020-07-28|3143.0|0|229.0|0|6.791221826809015|0|3372.0|0
0|2020-07-29|3143.0|0|229.0|0|6.791221826809015|0|3372.0|0
0|2020-07-30|3143.0|0|229.0|0|6.791221826809015|0|3372.0|0
0|2020-07-31|3143.0|0|229.0|0|6.791221826809015|0|3372.0|0
0|2020-08-01|3207.0|0|193.0|0|5.676470588235294|0|3400.0|0
0|2020-08-02|3207.0|0|193.0|0|5.676470588235294|0|3400.0|0
0|2020-08-03|3207.0|0|193.0|0|5.676470588235294|0|3400.0|0
0|2020-08-04|3207.0|0|193.0|0|5.676470588235294|0|3400.0|0
0|2020-08-05|3207.0|0|193.0|0|5.676470588235294|0|3400.0|0
0|2020-08-06|3207.0|0|193.0|0|5.676470588235294|0|3400.0|0
0|2020-08-07|3207.0|0|193.0|0|5.676470588235294|0|3400.0|0
0|2020-08-08|3207.0|0|193.0|0|5.676470588235294|0|3400.0|0
0|2020-08-09|3207.0|0|193.0|0|5.676470588235294|0|3400.0|0
0|2020-08-10|3207.0|0|193.0|0|5.676470588235294|0|3400.0|0
0|2020-08-11|3207.0|0|193.0|0|5.676470588235294|0|3400.0|0
0|2020-08-12|3207.0|0|193.0|0|5.676470588235294|0|3400.0|0
0|2020-08-13|3207.0|0|193.0|0|5.676470588235294|0|3400.0|0
0|2020-08-14|3207.0|0|193.0|0|5.676470588235294|0|3400.0|0
0|2020-08-15|3207.0|0|193.0|0|5.676470588235294|0|3400.0|0
0|2020-08-16|3207.0|0|193.0|0|5.676470588235294|0|3400.0|0
0|2020-08-17|3207.0|0|193.0|0|5.676470588235294|0|3400.0|0
0|2020-08-18|3207.0|0|193.0|0|5.676470588235294|0|3400.0|0
0|2020-08-19|3207.0|0|193.0|0|5.676470588235294|0|3400.0|0
0|2020-08-20|3207.0|0|193.0|0|5.676470588235294|0|3400.0|0
0|2020-08-21|3207.0|0|193.0|0|5.676470588235294|0|3400.0|0
0|2020-08-22|3207.0|0|193.0|0|5.676470588235294|0|3400.0|0
0|2020-08-23|3207.0|0|193.0|0|5.676470588235294|0|3400.0|0
0|2020-08-24|3207.0|0|193.0|0|5.676470588235294|0|3400.0|0
0|2020-08-25|3207.0|0|193.0|0|5.676470588235294|0|3400.0|0
0|2020-08-26|3207.0|0|193.0|0|5.676470588235294|0|3400.0|0
0|2020-08-27|3207.0|0|193.0|0|5.676470588235294|0|3400.0|0
0|2020-08-28|3207.0|0|193.0|0|5.676470588235294|0|3400.0|0
0|2020-08-29|3207.0|0|193.0|0|5.676470588235294|0|3400.0|0
0|2020-08-30|3207.0|0|193.0|0|5.676470588235294|0|3400.0|0
0|2020-08-31|3207.0|0|193.0|0|5.676470588235294|0|3400.0|0
0|2020-09-01|3140.0|0|160.0|0|4.848484848484849|0|3300.0|0
0|2020-09-02|3140.0|0|160.0|0|4.848484848484849|0|3300.0|0
0|2020-09-03|3140.0|0|160.0|0|4.848484848484849|0|3300.0|0
0|2020-09-04|3140.0|0|160.0|0|4.848484848484849|0|3300.0|0
0|2020-09-05|3140.0|0|160.0|0|4.848484848484849|0|3300.0|0
0|2020-09-06|3140.0|0|160.0|0|4.848484848484849|0|3300.0|0
0|2020-09-07|3140.0|0|160.0|0|4.848484848484849|0|3300.0|0
0|2020-09-08|3140.0|0|160.0|0|4.848484848484849|0|3300.0|0
0|2020-09-09|3140.0|0|160.0|0|4.848484848484849|0|3300.0|0
0|2020-09-10|3140.0|0|160.0|0|4.848484848484849|0|3300.0|0
0|2020-09-11|3140.0|0|160.0|0|4.848484848484849|0|3300.0|0
0|2020-09-12|3140.0|0|160.0|0|4.848484848484849|0|3300.0|0
0|2020-09-13|3140.0|0|160.0|0|4.848484848484849|0|3300.0|0
0|2020-09-14|3140.0|0|160.0|0|4.848484848484849|0|3300.0|0
0|2020-09-15|3140.0|0|160.0|0|4.848484848484849|0|3300.0|0
0|2020-09-16|3140.0|0|160.0|0|4.848484848484849|0|3300.0|0
0|2020-09-17|3140.0|0|160.0|0|4.848484848484849|0|3300.0|0
0|2020-09-18|3140.0|0|160.0|0|4.848484848484849|0|3300.0|0
0|2020-09-19|3140.0|0|160.0|0|4.848484848484849|0|3300.0|0
0|2020-09-20|3140.0|0|160.0|0|4.848484848484849|0|3300.0|0
0|2020-09-21|3140.0|0|160.0|0|4.848484848484849|0|3300.0|0
0|2020-09-22|3140.0|0|160.0|0|4.848484848484849|0|3300.0|0
0|2020-09-23|3140.0|0|160.0|0|4.848484848484849|0|3300.0|0
0|2020-09-24|3140.0|0|160.0|0|4.848484848484849|0|3300.0|0
0|2020-09-25|3140.0|0|160.0|0|4.848484848484849|0|3300.0|0
0|2020-09-26|3140.0|0|160.0|0|4.848484848484849|0|3300.0|0
0|2020-09-27|3140.0|0|160.0|0|4.848484848484849|0|3300.0|0
0|2020-09-28|3140.0|0|160.0|0|4.848484848484849|0|3300.0|0
0|2020-09-29|3140.0|0|160.0|0|4.848484848484849|0|3300.0|0
0|2020-09-30|3140.0|0|160.0|0|4.848484848484849|0|3300.0|0
0|2020-10-01|3294.0|0|126.0|0|3.6842105263157894|0|3420.0|0
0|2020-10-02|3294.0|0|126.0|0|3.6842105263157894|0|3420.0|0
0|2020-10-03|3294.0|0|126.0|0|3.6842105263157894|0|3420.0|0
0|2020-10-04|3294.0|0|126.0|0|3.6842105263157894|0|3420.0|0
0|2020-10-05|3294.0|0|126.0|0|3.6842105263157894|0|3420.0|0
0|2020-10-06|3294.0|0|126.0|0|3.6842105263157894|0|3420.0|0
0|2020-10-07|3294.0|0|126.0|0|3.6842105263157894|0|3420.0|0
0|2020-10-08|3294.0|0|126.0|0|3.6842105263157894|0|3420.0|0
0|2020-10-09|3294.0|0|126.0|0|3.6842105263157894|0|3420.0|0
0|2020-10-10|3294.0|0|126.0|0|3.6842105263157894|0|3420.0|0
0|2020-10-11|3294.0|0|126.0|0|3.6842105263157894|0|3420.0|0
0|2020-10-12|3294.0|0|126.0|0|3.6842105263157894|0|3420.0|0
0|2020-10-13|3294.0|0|126.0|0|3.6842105263157894|0|3420.0|0
0|2020-10-14|3294.0|0|126.0|0|3.6842105263157894|0|3420.0|0
0|2020-10-15|3294.0|0|126.0|0|3.6842105263157894|0|3420.0|0
0|2020-10-16|3294.0|0|126.0|0|3.6842105263157894|0|3420.0|0
0|2020-10-17|3294.0|0|126.0|0|3.6842105263157894|0|3420.0|0
0|2020-10-18|3294.0|0|126.0|0|3.6842105263157894|0|3420.0|0
0|2020-10-19|3294.0|0|126.0|0|3.6842105263157894|0|3420.0|0
0|2020-10-20|3294.0|0|126.0|0|3.6842105263157894|0|3420.0|0
0|2020-10-21|3294.0|0|126.0|0|3.6842105263157894|0|3420.0|0
0|2020-10-22|3294.0|0|126.0|0|3.6842105263157894|0|3420.0|0
0|2020-10-23|3294.0|0|126.0|0|3.6842105263157894|0|3420.0|0
0|2020-10-24|3294.0|0|126.0|0|3.6842105263157894|0|3420.0|0
0|2020-10-25|3294.0|0|126.0|0|3.6842105263157894|0|3420.0|0
0|2020-10-26|3294.0|0|126.0|0|3.6842105263157894|0|3420.0|0
0|2020-10-27|3294.0|0|126.0|0|3.6842105263157894|0|3420.0|0
0|2020-10-28|3294.0|0|126.0|0|3.6842105263157894|0|3420.0|0
0|2020-10-29|3294.0|0|126.0|0|3.6842105263157894|0|3420.0|0
0|2020-10-30|3294.0|0|126.0|0|3.6842105263157894|0|3420.0|0
0|2020-10-31|3294.0|0|126.0|0|3.6842105263157894|0|3420.0|0
0|2020-11-01|3292.0|0|140.0|0|4.0792540792540795|0|3432.0|0
0|2020-11-02|3292.0|0|140.0|0|4.0792540792540795|0|3432.0|0
0|2020-11-03|3292.0|0|140.0|0|4.0792540792540795|0|3432.0|0
0|2020-11-04|3292.0|0|140.0|0|4.0792540792540795|0|3432.0|0
0|2020-11-05|3292.0|0|140.0|0|4.0792540792540795|0|3432.0|0
0|2020-11-06|3292.0|0|140.0|0|4.0792540792540795|0|3432.0|0
0|2020-11-07|3292.0|0|140.0|0|4.0792540792540795|0|3432.0|0
0|2020-11-08|3292.0|0|140.0|0|4.0792540792540795|0|3432.0|0
0|2020-11-09|3292.0|0|140.0|0|4.0792540792540795|0|3432.0|0
0|2020-11-10|3292.0|0|140.0|0|4.0792540792540795|0|3432.0|0
0|2020-11-11|3292.0|0|140.0|0|4.0792540792540795|0|3432.0|0
0|2020-11-12|3292.0|0|140.0|0|4.0792540792540795|0|3432.0|0
0|2020-11-13|3292.0|0|140.0|0|4.0792540792540795|0|3432.0|0
0|2020-11-14|3292.0|0|140.0|0|4.0792540792540795|0|3432.0|0
0|2020-11-15|3292.0|0|140.0|0|4.0792540792540795|0|3432.0|0
0|2020-11-16|3292.0|0|140.0|0|4.0792540792540795|0|3432.0|0
0|2020-11-17|3292.0|0|140.0|0|4.0792540792540795|0|3432.0|0
0|2020-11-18|3292.0|0|140.0|0|4.0792540792540795|0|3432.0|0
0|2020-11-19|3292.0|0|140.0|0|4.0792540792540795|0|3432.0|0
0|2020-11-20|3292.0|0|140.0|0|4.0792540792540795|0|3432.0|0
0|2020-11-21|3292.0|0|140.0|0|4.0792540792540795|0|3432.0|0
0|2020-11-22|3292.0|0|140.0|0|4.0792540792540795|0|3432.0|0
0|2020-11-23|3292.0|0|140.0|0|4.0792540792540795|0|3432.0|0
0|2020-11-24|3292.0|0|140.0|0|4.0792540792540795|0|3432.0|0
0|2020-11-25|3292.0|0|140.0|0|4.0792540792540795|0|3432.0|0
0|2020-11-26|3292.0|0|140.0|0|4.0792540792540795|0|3432.0|0
0|2020-11-27|3292.0|0|140.0|0|4.0792540792540795|0|3432.0|0
0|2020-11-28|3292.0|0|140.0|0|4.0792540792540795|0|3432.0|0
0|2020-11-29|3292.0|0|140.0|0|4.0792540792540795|0|3432.0|0
0|2020-11-30|3292.0|0|140.0|0|4.0792540792540795|0|3432.0|0
0|2020-12-01|3254.0|0|157.0|0|4.602755790090883|0|3411.0|0
0|2020-12-02|3254.0|0|157.0|0|4.602755790090883|0|3411.0|0
0|2020-12-03|3254.0|0|157.0|0|4.602755790090883|0|3411.0|0
0|2020-12-04|3254.0|0|157.0|0|4.602755790090883|0|3411.0|0
0|2020-12-05|3254.0|0|157.0|0|4.602755790090883|0|3411.0|0
0|2020-12-06|3254.0|0|157.0|0|4.602755790090883|0|3411.0|0
0|2020-12-07|3254.0|0|157.0|0|4.602755790090883|0|3411.0|0
