|dates|SanMateo_California_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|SanMateo_California_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|SanMateo_California_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|SanMateo_California_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|SanMateo_California_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|SanMateo_California_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|SanMateo_California_UnitedStates.TotalPopulation.data|SanMateo_California_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|766573.0|0
