|dates|Oceana_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Oceana_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Oceana_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Oceana_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Oceana_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Oceana_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Oceana_Michigan_UnitedStates.TotalPopulation.data|Oceana_Michigan_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|26467.0|0
