|dates|Hancock_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Hancock_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Hancock_Ohio_UnitedStates.NYT_ConfirmedDeaths.data|Hancock_Ohio_UnitedStates.NYT_ConfirmedDeaths.missing|Hancock_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Hancock_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Hancock_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Hancock_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
