|dates|BlackHawk_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|BlackHawk_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|BlackHawk_Iowa_UnitedStates.NYT_ConfirmedDeaths.data|BlackHawk_Iowa_UnitedStates.NYT_ConfirmedDeaths.missing|BlackHawk_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|BlackHawk_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|BlackHawk_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|BlackHawk_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
