|dates|Ogemaw_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Ogemaw_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Ogemaw_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Ogemaw_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Ogemaw_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Ogemaw_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Ogemaw_Michigan_UnitedStates.TotalPopulation.data|Ogemaw_Michigan_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|20997.0|0
