|dates|Pueblo_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Pueblo_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Pueblo_Colorado_UnitedStates.NYT_ConfirmedDeaths.data|Pueblo_Colorado_UnitedStates.NYT_ConfirmedDeaths.missing|Pueblo_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Pueblo_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Pueblo_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Pueblo_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
