|dates|Cortland_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Cortland_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Cortland_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Cortland_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Cortland_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Cortland_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Cortland_NewYork_UnitedStates.TotalPopulation.data|Cortland_NewYork_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|47581.0|0
