|dates|Colusa_California_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Colusa_California_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Colusa_California_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Colusa_California_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Colusa_California_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Colusa_California_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Colusa_California_UnitedStates.TotalPopulation.data|Colusa_California_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|21547.0|0
