|dates|Pottawatomie_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Pottawatomie_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Pottawatomie_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Pottawatomie_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Pottawatomie_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Pottawatomie_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Pottawatomie_Kansas_UnitedStates.TotalPopulation.data|Pottawatomie_Kansas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|24383.0|0
