|dates|Rockdale_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Rockdale_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Rockdale_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Rockdale_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Rockdale_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Rockdale_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Rockdale_Georgia_UnitedStates.TotalPopulation.data|Rockdale_Georgia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|90896.0|0
