|dates|Dukes_Massachusetts_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Dukes_Massachusetts_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Dukes_Massachusetts_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Dukes_Massachusetts_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Dukes_Massachusetts_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Dukes_Massachusetts_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Dukes_Massachusetts_UnitedStates.TotalPopulation.data|Dukes_Massachusetts_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|17332.0|0
