|dates|LaSalle_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|LaSalle_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|LaSalle_Texas_UnitedStates.NYT_ConfirmedDeaths.data|LaSalle_Texas_UnitedStates.NYT_ConfirmedDeaths.missing|LaSalle_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|LaSalle_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|LaSalle_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|LaSalle_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
