|dates|Limestone_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Limestone_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Limestone_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Limestone_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Limestone_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Limestone_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Limestone_Alabama_UnitedStates.TotalPopulation.data|Limestone_Alabama_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|98915.0|0
