|dates|Clay_SouthDakota_UnitedStates.BLS_EmployedPopulation.data|Clay_SouthDakota_UnitedStates.BLS_EmployedPopulation.missing|Clay_SouthDakota_UnitedStates.BLS_UnemployedPopulation.data|Clay_SouthDakota_UnitedStates.BLS_UnemployedPopulation.missing|Clay_SouthDakota_UnitedStates.BLS_UnemploymentRate.data|Clay_SouthDakota_UnitedStates.BLS_UnemploymentRate.missing|Clay_SouthDakota_UnitedStates.BLS_LaborForcePopulation.data|Clay_SouthDakota_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-03-27|7381.0|0|222.0|0|2.9199000394581085|0|7603.0|0
0|2020-03-28|7381.0|0|222.0|0|2.9199000394581085|0|7603.0|0
0|2020-03-29|7381.0|0|222.0|0|2.9199000394581085|0|7603.0|0
0|2020-03-30|7381.0|0|222.0|0|2.9199000394581085|0|7603.0|0
0|2020-03-31|7381.0|0|222.0|0|2.9199000394581085|0|7603.0|0
0|2020-04-01|7001.5|0|608.0|0|7.990012484394507|0|7609.5|0
0|2020-04-02|7001.5|0|608.0|0|7.990012484394507|0|7609.5|0
0|2020-04-03|7001.5|0|608.0|0|7.990012484394507|0|7609.5|0
0|2020-04-04|7001.5|0|608.0|0|7.990012484394507|0|7609.5|0
0|2020-04-05|7001.5|0|608.0|0|7.990012484394507|0|7609.5|0
0|2020-04-06|7001.5|0|608.0|0|7.990012484394507|0|7609.5|0
0|2020-04-07|7001.5|0|608.0|0|7.990012484394507|0|7609.5|0
0|2020-04-08|7001.5|0|608.0|0|7.990012484394507|0|7609.5|0
0|2020-04-09|7001.5|0|608.0|0|7.990012484394507|0|7609.5|0
0|2020-04-10|7001.5|0|608.0|0|7.990012484394507|0|7609.5|0
0|2020-04-11|7001.5|0|608.0|0|7.990012484394507|0|7609.5|0
0|2020-04-12|7001.5|0|608.0|0|7.990012484394507|0|7609.5|0
0|2020-04-13|7001.5|0|608.0|0|7.990012484394507|0|7609.5|0
0|2020-04-14|7001.5|0|608.0|0|7.990012484394507|0|7609.5|0
0|2020-04-15|7001.5|0|608.0|0|7.990012484394507|0|7609.5|0
0|2020-04-16|7001.5|0|608.0|0|7.990012484394507|0|7609.5|0
0|2020-04-17|7001.5|0|608.0|0|7.990012484394507|0|7609.5|0
0|2020-04-18|7001.5|0|608.0|0|7.990012484394507|0|7609.5|0
0|2020-04-19|7001.5|0|608.0|0|7.990012484394507|0|7609.5|0
0|2020-04-20|7001.5|0|608.0|0|7.990012484394507|0|7609.5|0
0|2020-04-21|7001.5|0|608.0|0|7.990012484394507|0|7609.5|0
0|2020-04-22|7001.5|0|608.0|0|7.990012484394507|0|7609.5|0
0|2020-04-23|7001.5|0|608.0|0|7.990012484394507|0|7609.5|0
0|2020-04-24|7001.5|0|608.0|0|7.990012484394507|0|7609.5|0
0|2020-04-25|7001.5|0|608.0|0|7.990012484394507|0|7609.5|0
0|2020-04-26|7001.5|0|608.0|0|7.990012484394507|0|7609.5|0
0|2020-04-27|7001.5|0|608.0|0|7.990012484394507|0|7609.5|0
0|2020-04-28|7001.5|0|608.0|0|7.990012484394507|0|7609.5|0
0|2020-04-29|7001.5|0|608.0|0|7.990012484394507|0|7609.5|0
0|2020-04-30|7001.5|0|608.0|0|7.990012484394507|0|7609.5|0
0|2020-05-01|6199.0|0|550.0|0|8.149355460068158|0|6749.0|0
0|2020-05-02|6199.0|0|550.0|0|8.149355460068158|0|6749.0|0
0|2020-05-03|6199.0|0|550.0|0|8.149355460068158|0|6749.0|0
0|2020-05-04|6199.0|0|550.0|0|8.149355460068158|0|6749.0|0
0|2020-05-05|6199.0|0|550.0|0|8.149355460068158|0|6749.0|0
0|2020-05-06|6199.0|0|550.0|0|8.149355460068158|0|6749.0|0
0|2020-05-07|6199.0|0|550.0|0|8.149355460068158|0|6749.0|0
0|2020-05-08|6199.0|0|550.0|0|8.149355460068158|0|6749.0|0
0|2020-05-09|6199.0|0|550.0|0|8.149355460068158|0|6749.0|0
0|2020-05-10|6199.0|0|550.0|0|8.149355460068158|0|6749.0|0
0|2020-05-11|6199.0|0|550.0|0|8.149355460068158|0|6749.0|0
0|2020-05-12|6199.0|0|550.0|0|8.149355460068158|0|6749.0|0
0|2020-05-13|6199.0|0|550.0|0|8.149355460068158|0|6749.0|0
0|2020-05-14|6199.0|0|550.0|0|8.149355460068158|0|6749.0|0
0|2020-05-15|6199.0|0|550.0|0|8.149355460068158|0|6749.0|0
0|2020-05-16|6199.0|0|550.0|0|8.149355460068158|0|6749.0|0
0|2020-05-17|6199.0|0|550.0|0|8.149355460068158|0|6749.0|0
0|2020-05-18|6199.0|0|550.0|0|8.149355460068158|0|6749.0|0
0|2020-05-19|6199.0|0|550.0|0|8.149355460068158|0|6749.0|0
0|2020-05-20|6199.0|0|550.0|0|8.149355460068158|0|6749.0|0
0|2020-05-21|6199.0|0|550.0|0|8.149355460068158|0|6749.0|0
0|2020-05-22|6199.0|0|550.0|0|8.149355460068158|0|6749.0|0
0|2020-05-23|6199.0|0|550.0|0|8.149355460068158|0|6749.0|0
0|2020-05-24|6199.0|0|550.0|0|8.149355460068158|0|6749.0|0
0|2020-05-25|6199.0|0|550.0|0|8.149355460068158|0|6749.0|0
0|2020-05-26|6199.0|0|550.0|0|8.149355460068158|0|6749.0|0
0|2020-05-27|6199.0|0|550.0|0|8.149355460068158|0|6749.0|0
0|2020-05-28|6199.0|0|550.0|0|8.149355460068158|0|6749.0|0
0|2020-05-29|6199.0|0|550.0|0|8.149355460068158|0|6749.0|0
0|2020-05-30|6199.0|0|550.0|0|8.149355460068158|0|6749.0|0
0|2020-05-31|6199.0|0|550.0|0|8.149355460068158|0|6749.0|0
0|2020-06-01|6123.0|0|441.0|0|6.718464351005484|0|6564.0|0
0|2020-06-02|6123.0|0|441.0|0|6.718464351005484|0|6564.0|0
0|2020-06-03|6123.0|0|441.0|0|6.718464351005484|0|6564.0|0
0|2020-06-04|6123.0|0|441.0|0|6.718464351005484|0|6564.0|0
0|2020-06-05|6123.0|0|441.0|0|6.718464351005484|0|6564.0|0
0|2020-06-06|6123.0|0|441.0|0|6.718464351005484|0|6564.0|0
0|2020-06-07|6123.0|0|441.0|0|6.718464351005484|0|6564.0|0
0|2020-06-08|6123.0|0|441.0|0|6.718464351005484|0|6564.0|0
0|2020-06-09|6123.0|0|441.0|0|6.718464351005484|0|6564.0|0
0|2020-06-10|6123.0|0|441.0|0|6.718464351005484|0|6564.0|0
0|2020-06-11|6123.0|0|441.0|0|6.718464351005484|0|6564.0|0
0|2020-06-12|6123.0|0|441.0|0|6.718464351005484|0|6564.0|0
0|2020-06-13|6123.0|0|441.0|0|6.718464351005484|0|6564.0|0
0|2020-06-14|6123.0|0|441.0|0|6.718464351005484|0|6564.0|0
0|2020-06-15|6123.0|0|441.0|0|6.718464351005484|0|6564.0|0
0|2020-06-16|6123.0|0|441.0|0|6.718464351005484|0|6564.0|0
0|2020-06-17|6123.0|0|441.0|0|6.718464351005484|0|6564.0|0
0|2020-06-18|6123.0|0|441.0|0|6.718464351005484|0|6564.0|0
0|2020-06-19|6123.0|0|441.0|0|6.718464351005484|0|6564.0|0
0|2020-06-20|6123.0|0|441.0|0|6.718464351005484|0|6564.0|0
0|2020-06-21|6123.0|0|441.0|0|6.718464351005484|0|6564.0|0
0|2020-06-22|6123.0|0|441.0|0|6.718464351005484|0|6564.0|0
0|2020-06-23|6123.0|0|441.0|0|6.718464351005484|0|6564.0|0
0|2020-06-24|6123.0|0|441.0|0|6.718464351005484|0|6564.0|0
0|2020-06-25|6123.0|0|441.0|0|6.718464351005484|0|6564.0|0
0|2020-06-26|6123.0|0|441.0|0|6.718464351005484|0|6564.0|0
0|2020-06-27|6123.0|0|441.0|0|6.718464351005484|0|6564.0|0
0|2020-06-28|6123.0|0|441.0|0|6.718464351005484|0|6564.0|0
0|2020-06-29|6123.0|0|441.0|0|6.718464351005484|0|6564.0|0
0|2020-06-30|6123.0|0|441.0|0|6.718464351005484|0|6564.0|0
0|2020-07-01|6206.0|0|381.0|0|5.78412023683012|0|6587.0|0
0|2020-07-02|6206.0|0|381.0|0|5.78412023683012|0|6587.0|0
0|2020-07-03|6206.0|0|381.0|0|5.78412023683012|0|6587.0|0
0|2020-07-04|6206.0|0|381.0|0|5.78412023683012|0|6587.0|0
0|2020-07-05|6206.0|0|381.0|0|5.78412023683012|0|6587.0|0
0|2020-07-06|6206.0|0|381.0|0|5.78412023683012|0|6587.0|0
0|2020-07-07|6206.0|0|381.0|0|5.78412023683012|0|6587.0|0
0|2020-07-08|6206.0|0|381.0|0|5.78412023683012|0|6587.0|0
0|2020-07-09|6206.0|0|381.0|0|5.78412023683012|0|6587.0|0
0|2020-07-10|6206.0|0|381.0|0|5.78412023683012|0|6587.0|0
0|2020-07-11|6206.0|0|381.0|0|5.78412023683012|0|6587.0|0
0|2020-07-12|6206.0|0|381.0|0|5.78412023683012|0|6587.0|0
0|2020-07-13|6206.0|0|381.0|0|5.78412023683012|0|6587.0|0
0|2020-07-14|6206.0|0|381.0|0|5.78412023683012|0|6587.0|0
0|2020-07-15|6206.0|0|381.0|0|5.78412023683012|0|6587.0|0
0|2020-07-16|6206.0|0|381.0|0|5.78412023683012|0|6587.0|0
0|2020-07-17|6206.0|0|381.0|0|5.78412023683012|0|6587.0|0
0|2020-07-18|6206.0|0|381.0|0|5.78412023683012|0|6587.0|0
0|2020-07-19|6206.0|0|381.0|0|5.78412023683012|0|6587.0|0
0|2020-07-20|6206.0|0|381.0|0|5.78412023683012|0|6587.0|0
0|2020-07-21|6206.0|0|381.0|0|5.78412023683012|0|6587.0|0
0|2020-07-22|6206.0|0|381.0|0|5.78412023683012|0|6587.0|0
0|2020-07-23|6206.0|0|381.0|0|5.78412023683012|0|6587.0|0
0|2020-07-24|6206.0|0|381.0|0|5.78412023683012|0|6587.0|0
0|2020-07-25|6206.0|0|381.0|0|5.78412023683012|0|6587.0|0
0|2020-07-26|6206.0|0|381.0|0|5.78412023683012|0|6587.0|0
0|2020-07-27|6206.0|0|381.0|0|5.78412023683012|0|6587.0|0
0|2020-07-28|6206.0|0|381.0|0|5.78412023683012|0|6587.0|0
0|2020-07-29|6206.0|0|381.0|0|5.78412023683012|0|6587.0|0
0|2020-07-30|6206.0|0|381.0|0|5.78412023683012|0|6587.0|0
0|2020-07-31|6206.0|0|381.0|0|5.78412023683012|0|6587.0|0
0|2020-08-01|6094.0|0|314.0|0|4.900124843945068|0|6408.0|0
0|2020-08-02|6094.0|0|314.0|0|4.900124843945068|0|6408.0|0
0|2020-08-03|6094.0|0|314.0|0|4.900124843945068|0|6408.0|0
0|2020-08-04|6094.0|0|314.0|0|4.900124843945068|0|6408.0|0
0|2020-08-05|6094.0|0|314.0|0|4.900124843945068|0|6408.0|0
0|2020-08-06|6094.0|0|314.0|0|4.900124843945068|0|6408.0|0
0|2020-08-07|6094.0|0|314.0|0|4.900124843945068|0|6408.0|0
0|2020-08-08|6094.0|0|314.0|0|4.900124843945068|0|6408.0|0
0|2020-08-09|6094.0|0|314.0|0|4.900124843945068|0|6408.0|0
0|2020-08-10|6094.0|0|314.0|0|4.900124843945068|0|6408.0|0
0|2020-08-11|6094.0|0|314.0|0|4.900124843945068|0|6408.0|0
0|2020-08-12|6094.0|0|314.0|0|4.900124843945068|0|6408.0|0
0|2020-08-13|6094.0|0|314.0|0|4.900124843945068|0|6408.0|0
0|2020-08-14|6094.0|0|314.0|0|4.900124843945068|0|6408.0|0
0|2020-08-15|6094.0|0|314.0|0|4.900124843945068|0|6408.0|0
0|2020-08-16|6094.0|0|314.0|0|4.900124843945068|0|6408.0|0
0|2020-08-17|6094.0|0|314.0|0|4.900124843945068|0|6408.0|0
0|2020-08-18|6094.0|0|314.0|0|4.900124843945068|0|6408.0|0
0|2020-08-19|6094.0|0|314.0|0|4.900124843945068|0|6408.0|0
0|2020-08-20|6094.0|0|314.0|0|4.900124843945068|0|6408.0|0
0|2020-08-21|6094.0|0|314.0|0|4.900124843945068|0|6408.0|0
0|2020-08-22|6094.0|0|314.0|0|4.900124843945068|0|6408.0|0
0|2020-08-23|6094.0|0|314.0|0|4.900124843945068|0|6408.0|0
0|2020-08-24|6094.0|0|314.0|0|4.900124843945068|0|6408.0|0
0|2020-08-25|6094.0|0|314.0|0|4.900124843945068|0|6408.0|0
0|2020-08-26|6094.0|0|314.0|0|4.900124843945068|0|6408.0|0
0|2020-08-27|6094.0|0|314.0|0|4.900124843945068|0|6408.0|0
0|2020-08-28|6094.0|0|314.0|0|4.900124843945068|0|6408.0|0
0|2020-08-29|6094.0|0|314.0|0|4.900124843945068|0|6408.0|0
0|2020-08-30|6094.0|0|314.0|0|4.900124843945068|0|6408.0|0
0|2020-08-31|6094.0|0|314.0|0|4.900124843945068|0|6408.0|0
0|2020-09-01|7090.0|0|243.0|0|3.313786990317742|0|7333.0|0
0|2020-09-02|7090.0|0|243.0|0|3.313786990317742|0|7333.0|0
0|2020-09-03|7090.0|0|243.0|0|3.313786990317742|0|7333.0|0
0|2020-09-04|7090.0|0|243.0|0|3.313786990317742|0|7333.0|0
0|2020-09-05|7090.0|0|243.0|0|3.313786990317742|0|7333.0|0
0|2020-09-06|7090.0|0|243.0|0|3.313786990317742|0|7333.0|0
0|2020-09-07|7090.0|0|243.0|0|3.313786990317742|0|7333.0|0
0|2020-09-08|7090.0|0|243.0|0|3.313786990317742|0|7333.0|0
0|2020-09-09|7090.0|0|243.0|0|3.313786990317742|0|7333.0|0
0|2020-09-10|7090.0|0|243.0|0|3.313786990317742|0|7333.0|0
0|2020-09-11|7090.0|0|243.0|0|3.313786990317742|0|7333.0|0
0|2020-09-12|7090.0|0|243.0|0|3.313786990317742|0|7333.0|0
0|2020-09-13|7090.0|0|243.0|0|3.313786990317742|0|7333.0|0
0|2020-09-14|7090.0|0|243.0|0|3.313786990317742|0|7333.0|0
0|2020-09-15|7090.0|0|243.0|0|3.313786990317742|0|7333.0|0
0|2020-09-16|7090.0|0|243.0|0|3.313786990317742|0|7333.0|0
0|2020-09-17|7090.0|0|243.0|0|3.313786990317742|0|7333.0|0
0|2020-09-18|7090.0|0|243.0|0|3.313786990317742|0|7333.0|0
0|2020-09-19|7090.0|0|243.0|0|3.313786990317742|0|7333.0|0
0|2020-09-20|7090.0|0|243.0|0|3.313786990317742|0|7333.0|0
0|2020-09-21|7090.0|0|243.0|0|3.313786990317742|0|7333.0|0
0|2020-09-22|7090.0|0|243.0|0|3.313786990317742|0|7333.0|0
0|2020-09-23|7090.0|0|243.0|0|3.313786990317742|0|7333.0|0
0|2020-09-24|7090.0|0|243.0|0|3.313786990317742|0|7333.0|0
0|2020-09-25|7090.0|0|243.0|0|3.313786990317742|0|7333.0|0
0|2020-09-26|7090.0|0|243.0|0|3.313786990317742|0|7333.0|0
0|2020-09-27|7090.0|0|243.0|0|3.313786990317742|0|7333.0|0
0|2020-09-28|7090.0|0|243.0|0|3.313786990317742|0|7333.0|0
0|2020-09-29|7090.0|0|243.0|0|3.313786990317742|0|7333.0|0
0|2020-09-30|7090.0|0|243.0|0|3.313786990317742|0|7333.0|0
0|2020-10-01|7368.0|0|235.0|0|3.090885176903854|0|7603.0|0
0|2020-10-02|7368.0|0|235.0|0|3.090885176903854|0|7603.0|0
0|2020-10-03|7368.0|0|235.0|0|3.090885176903854|0|7603.0|0
0|2020-10-04|7368.0|0|235.0|0|3.090885176903854|0|7603.0|0
0|2020-10-05|7368.0|0|235.0|0|3.090885176903854|0|7603.0|0
0|2020-10-06|7368.0|0|235.0|0|3.090885176903854|0|7603.0|0
0|2020-10-07|7368.0|0|235.0|0|3.090885176903854|0|7603.0|0
0|2020-10-08|7368.0|0|235.0|0|3.090885176903854|0|7603.0|0
0|2020-10-09|7368.0|0|235.0|0|3.090885176903854|0|7603.0|0
0|2020-10-10|7368.0|0|235.0|0|3.090885176903854|0|7603.0|0
0|2020-10-11|7368.0|0|235.0|0|3.090885176903854|0|7603.0|0
0|2020-10-12|7368.0|0|235.0|0|3.090885176903854|0|7603.0|0
0|2020-10-13|7368.0|0|235.0|0|3.090885176903854|0|7603.0|0
0|2020-10-14|7368.0|0|235.0|0|3.090885176903854|0|7603.0|0
0|2020-10-15|7368.0|0|235.0|0|3.090885176903854|0|7603.0|0
0|2020-10-16|7368.0|0|235.0|0|3.090885176903854|0|7603.0|0
0|2020-10-17|7368.0|0|235.0|0|3.090885176903854|0|7603.0|0
0|2020-10-18|7368.0|0|235.0|0|3.090885176903854|0|7603.0|0
0|2020-10-19|7368.0|0|235.0|0|3.090885176903854|0|7603.0|0
0|2020-10-20|7368.0|0|235.0|0|3.090885176903854|0|7603.0|0
0|2020-10-21|7368.0|0|235.0|0|3.090885176903854|0|7603.0|0
0|2020-10-22|7368.0|0|235.0|0|3.090885176903854|0|7603.0|0
0|2020-10-23|7368.0|0|235.0|0|3.090885176903854|0|7603.0|0
0|2020-10-24|7368.0|0|235.0|0|3.090885176903854|0|7603.0|0
0|2020-10-25|7368.0|0|235.0|0|3.090885176903854|0|7603.0|0
0|2020-10-26|7368.0|0|235.0|0|3.090885176903854|0|7603.0|0
0|2020-10-27|7368.0|0|235.0|0|3.090885176903854|0|7603.0|0
0|2020-10-28|7368.0|0|235.0|0|3.090885176903854|0|7603.0|0
0|2020-10-29|7368.0|0|235.0|0|3.090885176903854|0|7603.0|0
0|2020-10-30|7368.0|0|235.0|0|3.090885176903854|0|7603.0|0
0|2020-10-31|7368.0|0|235.0|0|3.090885176903854|0|7603.0|0
0|2020-11-01|7130.0|0|247.0|0|3.3482445438525144|0|7377.0|0
0|2020-11-02|7130.0|0|247.0|0|3.3482445438525144|0|7377.0|0
0|2020-11-03|7130.0|0|247.0|0|3.3482445438525144|0|7377.0|0
0|2020-11-04|7130.0|0|247.0|0|3.3482445438525144|0|7377.0|0
0|2020-11-05|7130.0|0|247.0|0|3.3482445438525144|0|7377.0|0
0|2020-11-06|7130.0|0|247.0|0|3.3482445438525144|0|7377.0|0
0|2020-11-07|7130.0|0|247.0|0|3.3482445438525144|0|7377.0|0
0|2020-11-08|7130.0|0|247.0|0|3.3482445438525144|0|7377.0|0
0|2020-11-09|7130.0|0|247.0|0|3.3482445438525144|0|7377.0|0
0|2020-11-10|7130.0|0|247.0|0|3.3482445438525144|0|7377.0|0
0|2020-11-11|7130.0|0|247.0|0|3.3482445438525144|0|7377.0|0
0|2020-11-12|7130.0|0|247.0|0|3.3482445438525144|0|7377.0|0
0|2020-11-13|7130.0|0|247.0|0|3.3482445438525144|0|7377.0|0
0|2020-11-14|7130.0|0|247.0|0|3.3482445438525144|0|7377.0|0
0|2020-11-15|7130.0|0|247.0|0|3.3482445438525144|0|7377.0|0
0|2020-11-16|7130.0|0|247.0|0|3.3482445438525144|0|7377.0|0
0|2020-11-17|7130.0|0|247.0|0|3.3482445438525144|0|7377.0|0
0|2020-11-18|7130.0|0|247.0|0|3.3482445438525144|0|7377.0|0
0|2020-11-19|7130.0|0|247.0|0|3.3482445438525144|0|7377.0|0
0|2020-11-20|7130.0|0|247.0|0|3.3482445438525144|0|7377.0|0
0|2020-11-21|7130.0|0|247.0|0|3.3482445438525144|0|7377.0|0
0|2020-11-22|7130.0|0|247.0|0|3.3482445438525144|0|7377.0|0
0|2020-11-23|7130.0|0|247.0|0|3.3482445438525144|0|7377.0|0
0|2020-11-24|7130.0|0|247.0|0|3.3482445438525144|0|7377.0|0
0|2020-11-25|7130.0|0|247.0|0|3.3482445438525144|0|7377.0|0
0|2020-11-26|7130.0|0|247.0|0|3.3482445438525144|0|7377.0|0
0|2020-11-27|7130.0|0|247.0|0|3.3482445438525144|0|7377.0|0
0|2020-11-28|7130.0|0|247.0|0|3.3482445438525144|0|7377.0|0
0|2020-11-29|7130.0|0|247.0|0|3.3482445438525144|0|7377.0|0
0|2020-11-30|7130.0|0|247.0|0|3.3482445438525144|0|7377.0|0
0|2020-12-01|7002.0|0|268.0|0|3.686382393397524|0|7270.0|0
0|2020-12-02|7002.0|0|268.0|0|3.686382393397524|0|7270.0|0
0|2020-12-03|7002.0|0|268.0|0|3.686382393397524|0|7270.0|0
0|2020-12-04|7002.0|0|268.0|0|3.686382393397524|0|7270.0|0
0|2020-12-05|7002.0|0|268.0|0|3.686382393397524|0|7270.0|0
0|2020-12-06|7002.0|0|268.0|0|3.686382393397524|0|7270.0|0
0|2020-12-07|7002.0|0|268.0|0|3.686382393397524|0|7270.0|0
