|dates|CerroGordo_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|CerroGordo_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|CerroGordo_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|CerroGordo_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|CerroGordo_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|CerroGordo_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|CerroGordo_Iowa_UnitedStates.TotalPopulation.data|CerroGordo_Iowa_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|42450.0|0
