|dates|Island_Washington_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Island_Washington_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Island_Washington_UnitedStates.NYT_ConfirmedDeaths.data|Island_Washington_UnitedStates.NYT_ConfirmedDeaths.missing|Island_Washington_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Island_Washington_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Island_Washington_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Island_Washington_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
