|dates|Haralson_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Haralson_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Haralson_Georgia_UnitedStates.NYT_ConfirmedDeaths.data|Haralson_Georgia_UnitedStates.NYT_ConfirmedDeaths.missing|Haralson_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Haralson_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Haralson_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Haralson_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
