|dates|Franklin_Illinois_UnitedStates.BLS_EmployedPopulation.data|Franklin_Illinois_UnitedStates.BLS_EmployedPopulation.missing|Franklin_Illinois_UnitedStates.BLS_UnemployedPopulation.data|Franklin_Illinois_UnitedStates.BLS_UnemployedPopulation.missing|Franklin_Illinois_UnitedStates.BLS_UnemploymentRate.data|Franklin_Illinois_UnitedStates.BLS_UnemploymentRate.missing|Franklin_Illinois_UnitedStates.BLS_LaborForcePopulation.data|Franklin_Illinois_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|15176.0|0|810.0|0|5.066933566871012|0|15986.0|0
0|2020-01-02|15176.0|0|810.0|0|5.066933566871012|0|15986.0|0
0|2020-01-03|15176.0|0|810.0|0|5.066933566871012|0|15986.0|0
0|2020-01-04|15176.0|0|810.0|0|5.066933566871012|0|15986.0|0
0|2020-01-05|15176.0|0|810.0|0|5.066933566871012|0|15986.0|0
0|2020-01-06|15176.0|0|810.0|0|5.066933566871012|0|15986.0|0
0|2020-01-07|15176.0|0|810.0|0|5.066933566871012|0|15986.0|0
0|2020-01-08|15176.0|0|810.0|0|5.066933566871012|0|15986.0|0
0|2020-01-09|15176.0|0|810.0|0|5.066933566871012|0|15986.0|0
0|2020-01-10|15176.0|0|810.0|0|5.066933566871012|0|15986.0|0
0|2020-01-11|15176.0|0|810.0|0|5.066933566871012|0|15986.0|0
0|2020-01-12|15176.0|0|810.0|0|5.066933566871012|0|15986.0|0
0|2020-01-13|15176.0|0|810.0|0|5.066933566871012|0|15986.0|0
0|2020-01-14|15176.0|0|810.0|0|5.066933566871012|0|15986.0|0
0|2020-01-15|15176.0|0|810.0|0|5.066933566871012|0|15986.0|0
0|2020-01-16|15176.0|0|810.0|0|5.066933566871012|0|15986.0|0
0|2020-01-17|15176.0|0|810.0|0|5.066933566871012|0|15986.0|0
0|2020-01-18|15176.0|0|810.0|0|5.066933566871012|0|15986.0|0
0|2020-01-19|15176.0|0|810.0|0|5.066933566871012|0|15986.0|0
0|2020-01-20|15176.0|0|810.0|0|5.066933566871012|0|15986.0|0
0|2020-01-21|15176.0|0|810.0|0|5.066933566871012|0|15986.0|0
0|2020-01-22|15176.0|0|810.0|0|5.066933566871012|0|15986.0|0
0|2020-01-23|15176.0|0|810.0|0|5.066933566871012|0|15986.0|0
0|2020-01-24|15176.0|0|810.0|0|5.066933566871012|0|15986.0|0
0|2020-01-25|15176.0|0|810.0|0|5.066933566871012|0|15986.0|0
0|2020-01-26|15176.0|0|810.0|0|5.066933566871012|0|15986.0|0
0|2020-01-27|15176.0|0|810.0|0|5.066933566871012|0|15986.0|0
0|2020-01-28|15176.0|0|810.0|0|5.066933566871012|0|15986.0|0
0|2020-01-29|15176.0|0|810.0|0|5.066933566871012|0|15986.0|0
0|2020-01-30|15176.0|0|810.0|0|5.066933566871012|0|15986.0|0
0|2020-01-31|15176.0|0|810.0|0|5.066933566871012|0|15986.0|0
0|2020-02-01|15224.5|0|708.0|0|4.443747057900517|0|15932.5|0
0|2020-02-02|15224.5|0|708.0|0|4.443747057900517|0|15932.5|0
0|2020-02-03|15224.5|0|708.0|0|4.443747057900517|0|15932.5|0
0|2020-02-04|15224.5|0|708.0|0|4.443747057900517|0|15932.5|0
0|2020-02-05|15224.5|0|708.0|0|4.443747057900517|0|15932.5|0
