|dates|Morgan_Indiana_UnitedStates.AveragePrecipitationTotal.data|Morgan_Indiana_UnitedStates.AveragePrecipitationTotal.missing|Morgan_Indiana_UnitedStates.AveragePrecipitation.data|Morgan_Indiana_UnitedStates.AveragePrecipitation.missing|Morgan_Indiana_UnitedStates.AverageWindDirection.data|Morgan_Indiana_UnitedStates.AverageWindDirection.missing|Morgan_Indiana_UnitedStates.AverageWindSpeed.data|Morgan_Indiana_UnitedStates.AverageWindSpeed.missing
0|2020-01-01|0.0|0|0.0|0|216.45833333333334|0|13.166666666666666|0
0|2020-01-02|0.0|0|0.003888888888888889|0|182.29166666666666|0|12.298611111111112|0
0|2020-01-03|0.005833333333333333|0|0.0098125|0|209.1388888888889|0|4.618055555555555|0
0|2020-01-04|0.000625|0|0.0010416666666666667|0|291.5625|0|13.125|0
0|2020-01-05|0.0|0|0.0|0|236.11111111111111|0|14.131944444444443|0
0|2020-01-06|0.0|0|0.0|0|196.66666666666666|0|5.958333333333333|0
0|2020-01-07|0.0|0|0.0|0|224.58333333333334|0|10.208333333333334|0
0|2020-01-08|0.0|0|0.0|0|205.83333333333334|0|9.416666666666666|0
0|2020-01-09|0.0|0|0.0014583333333333334|0|163.88888888888889|0|15.020833333333334|0
0|2020-01-10|0.02020833333333333|0|0.06645833333333334|0|172.43055555555551|0|11.934027777777779|0
0|2020-01-11|0.03958333333333333|0|0.043194444444444445|0|203.3125|0|13.660416666666665|0
0|2020-01-12|0.03291666666666667|0|0.001979166666666667|0|207.4652777777778|0|7.746527777777778|0
0|2020-01-13|0.0|0|0.0|0|178.2638888888889|0|8.534722222222221|0
0|2020-01-14|0.0|0|0.0|0|177.76785714285714|0|6.3999999999999995|0
0|2020-01-15|0.0|0|0.0|0|183.22916666666666|0|9.9375|0
0|2020-01-16|0.0|0|0.0|0|283.75|0|13.166666666666666|0
0|2020-01-17|0.0|0|0.0006944444444444445|0|106.875|0|13.430555555555557|0
0|2020-01-18|0.011250000000000001|0|0.03444444444444445|0|209.44444444444443|0|19.340277777777775|0
0|2020-01-19|0.025416666666666667|0|0.0|0|283.3333333333333|0|16.875|0
0|2020-01-20|0.0|0|0.0|0|241.04166666666666|0|6.395833333333333|0
0|2020-01-21|0.0|0|0.0|0|182.70833333333334|0|4.708333333333333|0
0|2020-01-22|0.0|0|0.0|0|156.25|0|7.416666666666667|0
0|2020-01-23|0.0|0|0.0011458333333333333|0|132.1875|0|10.0625|0
0|2020-01-24|0.004583333333333333|0|0.004791666666666666|0|179.8611111111111|0|9.354166666666666|0
0|2020-01-25|0.0025|0|0.001875|0|238.57638888888889|0|14.972222222222223|0
0|2020-01-26|0.0020833333333333333|0|0.0|0|244.58333333333334|0|10.569444444444445|0
0|2020-01-27|0.0|0|0.0|0|309.5833333333333|0|7.416666666666667|0
0|2020-01-28|0.0|0|0.0|0|226.45833333333334|0|4.875|0
0|2020-01-29|0.0|0|0.0|0|76.875|0|5.708333333333333|0
0|2020-01-30|0.0|0|0.0|0|79.58333333333333|0|4.208333333333333|0
0|2020-01-31|0.0|0|0.0|0|95.1736111111111|0|4.753472222222222|0
0|2020-02-01|0.0|0|0.0|0|196.875|0|10.826388888888888|0
0|2020-02-02|0.0|0|0.0|0|233.33333333333334|0|15.833333333333334|0
0|2020-02-03|0.0|0|0.0|0|170.83333333333334|0|12.208333333333334|0
0|2020-02-04|0.0|0|0.0073611111111111125|0|130.06944444444443|0|15.166666666666666|0
0|2020-02-05|0.014166666666666668|0|0.009375|0|53.263888888888886|0|14.527777777777779|0
0|2020-02-06|0.010833333333333334|0|0.0007291666666666667|0|209.2361111111111|0|9.913194444444445|0
0|2020-02-07|0.00125|0|0.0|0|286.52777777777777|0|10.652777777777777|0
0|2020-02-08|0.0008333333333333334|0|0.0009722222222222223|0|220.20833333333334|0|8.645833333333334|0
0|2020-02-09|0.0004166666666666667|0|0.043541666666666666|0|146.45833333333334|0|9.499999999999998|0
0|2020-02-10|0.0725|0|0.017013888888888887|0|247.60416666666666|0|8.21875|0
0|2020-02-11|0.0|0|0.0|0|289.7916666666667|0|6.979166666666667|0
0|2020-02-12|0.0|0|0.009270833333333334|0|91.97916666666667|0|6.34375|0
0|2020-02-13|0.005|0|0.0020486111111111113|0|259.99305555555554|0|14.902083333333332|0
0|2020-02-14|0.0|0|0.0|0|178.33333333333334|0|5.75|0
0|2020-02-15|0.0|0|0.0|0|184.58333333333334|0|12.1875|0
0|2020-02-16|0.0|0|0.0|0|217.5|0|6.375|0
0|2020-02-17|0.0|0|0.0008333333333333334|0|110.0|0|9.104166666666666|0
0|2020-02-18|0.0016666666666666668|0|0.002125|0|292.47222222222223|0|12.323611111111111|0
0|2020-02-19|0.0|0|0.0|0|309.1666666666667|0|8.333333333333334|0
0|2020-02-20|0.0|0|0.0|0|201.52777777777774|0|11.361111111111109|0
0|2020-02-21|0.0|0|0.0|0|238.75|0|7.291666666666667|0
0|2020-02-22|0.0|0|0.0|0|216.25|0|10.541666666666666|0
0|2020-02-23|0.0|0|0.0|0|207.5|0|9.5|0
0|2020-02-24|0.0|0|0.013020833333333336|0|136.14583333333334|0|8.586805555555555|0
0|2020-02-25|0.01875|0|0.0175|0|35.416666666666664|0|12.222222222222223|0
0|2020-02-26|0.01958333333333333|0|0.004736111111111111|0|227.52777777777774|0|14.893055555555554|0
0|2020-02-27|0.005|0|0.0|0|272.2916666666667|0|15.125|0
0|2020-02-28|0.0|0|0.0004166666666666667|0|293.125|0|11.145833333333334|0
0|2020-02-29|0.0004166666666666667|0|0.0|0|243.75|0|8.75|0
0|2020-03-01|0.0|0|0.0004166666666666667|0|173.75|0|12.166666666666666|0
0|2020-03-02|0.007916666666666667|0|0.007708333333333334|0|211.59722222222226|0|9.972222222222221|0
0|2020-03-03|0.0059722222222222225|0|0.014444444444444446|0|259.3055555555556|0|13.027777777777779|0
0|2020-03-04|0.0|0|0.0|0|258.0555555555556|0|11.069444444444445|0
0|2020-03-05|0.0|0|0.0|0|186.66666666666666|0|11.416666666666666|0
0|2020-03-06|0.0|0|0.0|0|301.875|0|18.375|0
0|2020-03-07|0.0|0|0.0|0|155.83333333333334|0|6.6875|0
0|2020-03-08|0.0|0|0.0|0|175.625|0|11.479166666666666|0
0|2020-03-09|0.0|0|0.0010416666666666667|0|196.04166666666666|0|18.4375|0
0|2020-03-10|0.0021874999999999998|0|0.0067708333333333336|0|254.34722222222226|0|12.740277777777777|0
0|2020-03-11|0.0|0|0.0|0|154.61111111111111|0|4.780555555555556|0
0|2020-03-12|0.0|0|0.005625000000000001|0|132.63888888888889|0|8.423611111111112|0
0|2020-03-13|0.002916666666666667|0|0.0|0|296.59722222222223|0|14.173611111111112|0
0|2020-03-14|0.0|0|0.011111111111111113|0|95.03472222222221|0|10.385416666666666|0
0|2020-03-15|0.008125|0|0.0|0|58.958333333333336|0|10.645833333333334|0
0|2020-03-16|0.0|0|0.0|0|163.125|0|6.416666666666667|0
0|2020-03-17|0.0|0|0.0|0|208.19444444444446|0|8.180555555555555|0
0|2020-03-18|0.0|0|0.03246527777777778|0|95.5|0|6.978472222222223|0
0|2020-03-19|0.021875000000000002|0|0.022222222222222223|0|152.98611111111111|0|11.638888888888888|0
0|2020-03-20|0.03375|0|0.007500000000000001|0|259.02777777777777|0|17.895833333333332|0
0|2020-03-21|0.0|0|0.0|0|47.430555555555564|0|9.104166666666666|0
0|2020-03-22|0.0|0|0.0040416666666666665|0|82.04166666666667|0|9.395833333333334|0
0|2020-03-23|0.005416666666666667|0|0.0|0|210.20833333333334|0|5.944444444444444|0
0|2020-03-24|0.0|0|0.0029166666666666664|0|80.0|0|9.5625|0
0|2020-03-25|0.0007291666666666667|0|0.0|0|131.8402777777778|0|5.0|0
0|2020-03-26|0.0|0|0.0|0|126.45833333333333|0|8.395833333333334|0
0|2020-03-27|0.0010416666666666667|0|0.013125|0|77.29166666666667|0|9.8125|0
0|2020-03-28|0.015416666666666667|0|0.025625|0|181.58333333333334|0|11.720833333333333|0
0|2020-03-29|0.03208333333333333|0|0.0004166666666666667|0|230.625|0|22.881944444444443|0
0|2020-03-30|0.0|0|0.0|0|240.0|0|16.958333333333332|0
0|2020-03-31|0.0|0|0.0004166666666666667|0|220.20833333333334|0|9.395833333333334|0
0|2020-04-01|0.0008333333333333334|0|0.0004166666666666667|0|265.0|0|6.666666666666667|0
0|2020-04-02|0.0|0|0.0|0|67.5|0|3.0416666666666665|0
0|2020-04-03|0.0|0|0.0|0|89.16666666666667|0|4.0|0
0|2020-04-04|0.0|0|0.0|0|212.08333333333334|0|7.3125|0
0|2020-04-05|0.0|0|0.0|0|159.65277777777777|0|6.75|0
0|2020-04-06|0.0|0|0.0|0|126.66666666666667|0|4.708333333333333|0
0|2020-04-07|0.0|0|0.0|0|217.5|0|12.708333333333334|0
0|2020-04-08|0.0|0|0.004666666666666667|0|220.8472222222222|0|9.972222222222223|0
0|2020-04-09|0.0075|0|0.0002777777777777778|0|299.51388888888886|0|19.381944444444446|0
0|2020-04-10|0.0004166666666666667|0|0.0|0|283.3333333333333|0|13.5|0
0|2020-04-11|0.0|0|0.00125|0|204.79166666666666|0|10.333333333333334|0
0|2020-04-12|0.0075|0|0.0062499999999999995|0|160.76388888888889|0|10.256944444444445|0
0|2020-04-13|0.0008333333333333334|0|0.0004166666666666667|0|277.5|0|17.666666666666668|0
0|2020-04-14|0.0|0|0.0|0|276.6666666666667|0|10.25|0
0|2020-04-15|0.0|0|0.000625|0|234.79166666666666|0|12.9375|0
0|2020-04-16|0.0008333333333333334|0|0.0|0|257.0833333333333|0|8.708333333333334|0
0|2020-04-17|0.0020833333333333333|0|0.009791666666666667|0|197.56944444444446|0|12.416666666666666|0
0|2020-04-18|0.007916666666666667|0|0.0|0|236.875|0|10.520833333333334|0
0|2020-04-19|0.0|0|0.0|0|209.58333333333334|0|7.958333333333333|0
0|2020-04-20|0.0|0|0.0|0|157.08333333333334|0|9.0|0
0|2020-04-21|0.0|0|0.0|0|294.1666666666667|0|15.375|0
0|2020-04-22|0.0|0|0.0|0|171.25|0|9.041666666666666|0
0|2020-04-23|0.0016666666666666668|0|0.019583333333333338|0|109.375|0|8.4375|0
0|2020-04-24|0.009791666666666666|0|0.0|0|157.91666666666666|0|5.840277777777779|0
0|2020-04-25|0.0|0|0.0029861111111111113|0|92.84722222222223|0|11.722222222222223|0
0|2020-04-26|0.010833333333333334|0|0.008124999999999999|0|258.5416666666667|0|17.34027777777778|0
0|2020-04-27|0.0016666666666666668|0|0.0|0|216.66666666666666|0|8.270833333333334|0
0|2020-04-28|0.0|0|0.0|0|210.41666666666666|0|15.458333333333334|0
0|2020-04-29|0.00125|0|0.007875|0|214.20833333333334|0|14.694444444444443|0
0|2020-04-30|0.008749999999999999|0|0.0006944444444444445|0|296.80555555555554|0|14.986111111111112|0
0|2020-05-01|0.0|0|0.0|0|211.66666666666666|0|6.375|0
0|2020-05-02|0.0008333333333333334|0|0.0008333333333333334|0|198.33333333333334|0|11.458333333333334|0
0|2020-05-03|0.012083333333333333|0|0.0175|0|218.125|0|6.604166666666667|0
0|2020-05-04|0.0004166666666666667|0|0.0|0|141.66666666666666|0|8.625|0
0|2020-05-05|0.005416666666666667|0|0.005416666666666667|0|88.125|0|12.708333333333334|0
0|2020-05-06|0.0|0|0.0|0|314.1666666666667|0|12.333333333333334|0
0|2020-05-07|0.0|0|0.0|0|252.91666666666666|0|13.125|0
0|2020-05-08|0.002916666666666667|0|0.005277777777777778|0|274.1666666666667|0|14.805555555555555|0
0|2020-05-09|0.0025|0|0.0|0|247.5|0|7.375|0
0|2020-05-10|0.0|0|0.0|0|237.9861111111111|0|17.86111111111111|0
0|2020-05-11|0.0|0|0.0|0|264.65277777777777|0|10.326388888888888|0
0|2020-05-12|0.0|0|0.0|0|198.33333333333334|0|6.0|0
0|2020-05-13|0.0|0|0.0|0|116.25|0|10.395833333333334|0
0|2020-05-14|0.0|0|0.0178125|0|181.7013888888889|0|11.086805555555557|0
0|2020-05-15|0.025833333333333333|0|0.0022916666666666667|0|205.90277777777774|0|11.180555555555557|0
0|2020-05-16|0.0025|0|0.0|0|84.16666666666667|0|7.833333333333333|0
0|2020-05-17|0.0008333333333333334|0|0.03891666666666666|0|141.41666666666666|0|9.966666666666667|0
0|2020-05-18|0.09791666666666667|0|0.03777777777777778|0|168.05555555555557|0|5.736111111111112|0
0|2020-05-19|0.0020833333333333333|0|0.009395833333333334|0|131.6875|0|9.303472222222222|0
0|2020-05-20|0.0033333333333333335|0|0.0|0|84.16666666666667|0|14.479166666666666|0
0|2020-05-21|0.0|0|0.0|0|93.05555555555554|0|8.347222222222221|0
0|2020-05-22|0.0|0|0.0|0|57.5|0|2.847222222222222|0
0|2020-05-23|0.0|0|0.044375|0|122.70833333333333|0|8.222222222222223|0
0|2020-05-24|0.06833333333333333|0|0.0014583333333333332|0|150.76388888888889|0|6.368055555555556|0
0|2020-05-25|0.0016666666666666668|0|0.0|0|166.25|0|7.0|0
0|2020-05-26|0.0|0|0.0|0|145.83333333333334|0|7.666666666666667|0
0|2020-05-27|0.0|0|0.0004166666666666667|0|132.29166666666666|0|8.9375|0
0|2020-05-28|0.002847222222222222|0|0.036736111111111115|0|184.53472222222226|0|9.77361111111111|0
0|2020-05-29|0.015625|0|0.0008333333333333334|0|266.4583333333333|0|8.92361111111111|0
0|2020-05-30|0.0004166666666666667|0|0.0|0|278.75|0|8.625|0
0|2020-05-31|0.0|0|0.0|0|73.75|0|7.0|0
0|2020-06-01|0.0|0|0.0004166666666666667|0|142.29166666666666|0|6.604166666666667|0
0|2020-06-02|0.0004166666666666667|0|0.0|0|224.16666666666666|0|13.0|0
0|2020-06-03|0.0|0|0.0|0|215.0|0|10.291666666666666|0
0|2020-06-04|0.044583333333333336|0|0.030305555555555558|0|201.31944444444446|0|6.5249999999999995|0
0|2020-06-05|0.0|0|0.0|0|207.2222222222222|0|6.1944444444444455|0
0|2020-06-06|0.0|0|0.0|0|248.33333333333334|0|8.166666666666666|0
0|2020-06-07|0.0|0|0.0|0|75.0|0|9.166666666666666|0
0|2020-06-08|0.0|0|0.0|0|101.25|0|11.041666666666666|0
0|2020-06-09|0.0|0|0.0|0|150.625|0|16.5|0
0|2020-06-10|0.0|0|0.0|0|213.26388888888889|0|21.51388888888889|0
0|2020-06-11|0.0|0|0.0|0|268.125|0|11.041666666666666|0
0|2020-06-12|0.0|0|0.0|0|184.58333333333334|0|6.333333333333333|0
0|2020-06-13|0.0|0|0.0|0|75.41666666666667|0|9.916666666666666|0
0|2020-06-14|0.0|0|0.0|0|51.25|0|11.458333333333334|0
0|2020-06-15|0.0|0|0.0|0|51.666666666666664|0|8.875|0
0|2020-06-16|0.0|0|0.0|0|92.91666666666667|0|7.583333333333333|0
0|2020-06-17|0.0|0|0.0|0|68.75|0|5.333333333333333|0
0|2020-06-18|0.0|0|0.0|0|96.66666666666667|0|5.375|0
0|2020-06-19|0.0|0|0.0|0|200.625|0|4.645833333333333|0
0|2020-06-20|0.0|0|0.0|0|219.16666666666666|0|8.625|0
0|2020-06-21|0.0|0|0.0010416666666666667|0|172.08333333333334|0|5.25|0
0|2020-06-22|0.000625|0|0.004895833333333333|0|177.75694444444443|0|8.759722222222223|0
0|2020-06-23|0.0062499999999999995|0|0.018958333333333337|0|248.33333333333334|0|11.452083333333334|0
0|2020-06-24|0.0|0|0.0|0|262.0833333333333|0|8.291666666666666|0
0|2020-06-25|0.0|0|0.0|0|236.875|0|6.875|0
0|2020-06-26|0.0|0|0.0004166666666666667|0|216.25|0|12.166666666666666|0
0|2020-06-27|0.0004166666666666667|0|0.043923611111111115|0|192.8125|0|10.145833333333334|0
0|2020-06-28|0.057916666666666665|0|0.00375|0|132.56944444444443|0|5.631944444444444|0
0|2020-06-29|0.0004166666666666667|0|0.0|0|130.41666666666666|0|4.229166666666667|0
