|dates|Scott_Iowa_UnitedStates.MaleAndFemale_AtLeast65_Population.data|Scott_Iowa_UnitedStates.MaleAndFemale_AtLeast65_Population.missing|Scott_Iowa_UnitedStates.Male_Total_Population.data|Scott_Iowa_UnitedStates.Male_Total_Population.missing|Scott_Iowa_UnitedStates.Female_Total_Population.data|Scott_Iowa_UnitedStates.Female_Total_Population.missing|Scott_Iowa_UnitedStates.MaleAndFemale_Under18_Population.data|Scott_Iowa_UnitedStates.MaleAndFemale_Under18_Population.missing
0|2020-01-30|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-01-31|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-02-01|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-02-02|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-02-03|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-02-04|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-02-05|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-02-06|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-02-07|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-02-08|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-02-09|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-02-10|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-02-11|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-02-12|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-02-13|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-02-14|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-02-15|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-02-16|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-02-17|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-02-18|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-02-19|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-02-20|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-02-21|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-02-22|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-02-23|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-02-24|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-02-25|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-02-26|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-02-27|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-02-28|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-02-29|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-03-01|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-03-02|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-03-03|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-03-04|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-03-05|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-03-06|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-03-07|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-03-08|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-03-09|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-03-10|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-03-11|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-03-12|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-03-13|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-03-14|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-03-15|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-03-16|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-03-17|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-03-18|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-03-19|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-03-20|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-03-21|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-03-22|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-03-23|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-03-24|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-03-25|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-03-26|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-03-27|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-03-28|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-03-29|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-03-30|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-03-31|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-04-01|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-04-02|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-04-03|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-04-04|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-04-05|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-04-06|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-04-07|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-04-08|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-04-09|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-04-10|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-04-11|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-04-12|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-04-13|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-04-14|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-04-15|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-04-16|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-04-17|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-04-18|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-04-19|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-04-20|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-04-21|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-04-22|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-04-23|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-04-24|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-04-25|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-04-26|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-04-27|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-04-28|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-04-29|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-04-30|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-05-01|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-05-02|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-05-03|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-05-04|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-05-05|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-05-06|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-05-07|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-05-08|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-05-09|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-05-10|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-05-11|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-05-12|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-05-13|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-05-14|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-05-15|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-05-16|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-05-17|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-05-18|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-05-19|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-05-20|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-05-21|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-05-22|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-05-23|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-05-24|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-05-25|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-05-26|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-05-27|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-05-28|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-05-29|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-05-30|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-05-31|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-06-01|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-06-02|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-06-03|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-06-04|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-06-05|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-06-06|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-06-07|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-06-08|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-06-09|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-06-10|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-06-11|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-06-12|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-06-13|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-06-14|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-06-15|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-06-16|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-06-17|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-06-18|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-06-19|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-06-20|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-06-21|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-06-22|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-06-23|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-06-24|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-06-25|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-06-26|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-06-27|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-06-28|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-06-29|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-06-30|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-07-01|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-07-02|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-07-03|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-07-04|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-07-05|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-07-06|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-07-07|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-07-08|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-07-09|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-07-10|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-07-11|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-07-12|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-07-13|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-07-14|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-07-15|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-07-16|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-07-17|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-07-18|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-07-19|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-07-20|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-07-21|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-07-22|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-07-23|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-07-24|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-07-25|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-07-26|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-07-27|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-07-28|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-07-29|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-07-30|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-07-31|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-08-01|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-08-02|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-08-03|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-08-04|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-08-05|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-08-06|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-08-07|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-08-08|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-08-09|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-08-10|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-08-11|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-08-12|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-08-13|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-08-14|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-08-15|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-08-16|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-08-17|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-08-18|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-08-19|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-08-20|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-08-21|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-08-22|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-08-23|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-08-24|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-08-25|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-08-26|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-08-27|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-08-28|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-08-29|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-08-30|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-08-31|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-09-01|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-09-02|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-09-03|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-09-04|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-09-05|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-09-06|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-09-07|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-09-08|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-09-09|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-09-10|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-09-11|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-09-12|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-09-13|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-09-14|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-09-15|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-09-16|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-09-17|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-09-18|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-09-19|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-09-20|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-09-21|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-09-22|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-09-23|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-09-24|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-09-25|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-09-26|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-09-27|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-09-28|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-09-29|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-09-30|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-10-01|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-10-02|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-10-03|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-10-04|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-10-05|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-10-06|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-10-07|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-10-08|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-10-09|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-10-10|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-10-11|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-10-12|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-10-13|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-10-14|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-10-15|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-10-16|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-10-17|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-10-18|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-10-19|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-10-20|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-10-21|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-10-22|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-10-23|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-10-24|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-10-25|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-10-26|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-10-27|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-10-28|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-10-29|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-10-30|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-10-31|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-11-01|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-11-02|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-11-03|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-11-04|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-11-05|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-11-06|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-11-07|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-11-08|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-11-09|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-11-10|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-11-11|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-11-12|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-11-13|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-11-14|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-11-15|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-11-16|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-11-17|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-11-18|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-11-19|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-11-20|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-11-21|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-11-22|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-11-23|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-11-24|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-11-25|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-11-26|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-11-27|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-11-28|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-11-29|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-11-30|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-12-01|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-12-02|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-12-03|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-12-04|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-12-05|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-12-06|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-12-07|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-12-08|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-12-09|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-12-10|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-12-11|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-12-12|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-12-13|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-12-14|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-12-15|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-12-16|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-12-17|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-12-18|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-12-19|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-12-20|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-12-21|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-12-22|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-12-23|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-12-24|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-12-25|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-12-26|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-12-27|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-12-28|28142.0|0|84974.0|0|88309.0|0|41080.0|0
0|2020-12-29|28142.0|0|84974.0|0|88309.0|0|41080.0|0
