|dates|Crane_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Crane_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Crane_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Crane_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Crane_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Crane_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Crane_Texas_UnitedStates.TotalPopulation.data|Crane_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|4797.0|0
