|dates|Gordon_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Gordon_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Gordon_Georgia_UnitedStates.NYT_ConfirmedDeaths.data|Gordon_Georgia_UnitedStates.NYT_ConfirmedDeaths.missing|Gordon_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Gordon_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Gordon_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Gordon_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
