|dates|SanSaba_Texas_UnitedStates.BLS_EmployedPopulation.data|SanSaba_Texas_UnitedStates.BLS_EmployedPopulation.missing|SanSaba_Texas_UnitedStates.BLS_UnemployedPopulation.data|SanSaba_Texas_UnitedStates.BLS_UnemployedPopulation.missing|SanSaba_Texas_UnitedStates.BLS_UnemploymentRate.data|SanSaba_Texas_UnitedStates.BLS_UnemploymentRate.missing|SanSaba_Texas_UnitedStates.BLS_LaborForcePopulation.data|SanSaba_Texas_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-05-18|1906.0|0|132.0|0|6.4769381746810595|0|2038.0|0
0|2020-05-19|1906.0|0|132.0|0|6.4769381746810595|0|2038.0|0
0|2020-05-20|1906.0|0|132.0|0|6.4769381746810595|0|2038.0|0
0|2020-05-21|1906.0|0|132.0|0|6.4769381746810595|0|2038.0|0
0|2020-05-22|1906.0|0|132.0|0|6.4769381746810595|0|2038.0|0
0|2020-05-23|1906.0|0|132.0|0|6.4769381746810595|0|2038.0|0
0|2020-05-24|1906.0|0|132.0|0|6.4769381746810595|0|2038.0|0
0|2020-05-25|1906.0|0|132.0|0|6.4769381746810595|0|2038.0|0
0|2020-05-26|1906.0|0|132.0|0|6.4769381746810595|0|2038.0|0
0|2020-05-27|1906.0|0|132.0|0|6.4769381746810595|0|2038.0|0
0|2020-05-28|1906.0|0|132.0|0|6.4769381746810595|0|2038.0|0
0|2020-05-29|1906.0|0|132.0|0|6.4769381746810595|0|2038.0|0
0|2020-05-30|1906.0|0|132.0|0|6.4769381746810595|0|2038.0|0
0|2020-05-31|1906.0|0|132.0|0|6.4769381746810595|0|2038.0|0
0|2020-06-01|1970.0|0|139.0|0|6.590801327643433|0|2109.0|0
0|2020-06-02|1970.0|0|139.0|0|6.590801327643433|0|2109.0|0
0|2020-06-03|1970.0|0|139.0|0|6.590801327643433|0|2109.0|0
0|2020-06-04|1970.0|0|139.0|0|6.590801327643433|0|2109.0|0
0|2020-06-05|1970.0|0|139.0|0|6.590801327643433|0|2109.0|0
0|2020-06-06|1970.0|0|139.0|0|6.590801327643433|0|2109.0|0
0|2020-06-07|1970.0|0|139.0|0|6.590801327643433|0|2109.0|0
0|2020-06-08|1970.0|0|139.0|0|6.590801327643433|0|2109.0|0
0|2020-06-09|1970.0|0|139.0|0|6.590801327643433|0|2109.0|0
0|2020-06-10|1970.0|0|139.0|0|6.590801327643433|0|2109.0|0
0|2020-06-11|1970.0|0|139.0|0|6.590801327643433|0|2109.0|0
0|2020-06-12|1970.0|0|139.0|0|6.590801327643433|0|2109.0|0
0|2020-06-13|1970.0|0|139.0|0|6.590801327643433|0|2109.0|0
0|2020-06-14|1970.0|0|139.0|0|6.590801327643433|0|2109.0|0
0|2020-06-15|1970.0|0|139.0|0|6.590801327643433|0|2109.0|0
0|2020-06-16|1970.0|0|139.0|0|6.590801327643433|0|2109.0|0
0|2020-06-17|1970.0|0|139.0|0|6.590801327643433|0|2109.0|0
0|2020-06-18|1970.0|0|139.0|0|6.590801327643433|0|2109.0|0
0|2020-06-19|1970.0|0|139.0|0|6.590801327643433|0|2109.0|0
0|2020-06-20|1970.0|0|139.0|0|6.590801327643433|0|2109.0|0
0|2020-06-21|1970.0|0|139.0|0|6.590801327643433|0|2109.0|0
0|2020-06-22|1970.0|0|139.0|0|6.590801327643433|0|2109.0|0
0|2020-06-23|1970.0|0|139.0|0|6.590801327643433|0|2109.0|0
0|2020-06-24|1970.0|0|139.0|0|6.590801327643433|0|2109.0|0
0|2020-06-25|1970.0|0|139.0|0|6.590801327643433|0|2109.0|0
0|2020-06-26|1970.0|0|139.0|0|6.590801327643433|0|2109.0|0
0|2020-06-27|1970.0|0|139.0|0|6.590801327643433|0|2109.0|0
0|2020-06-28|1970.0|0|139.0|0|6.590801327643433|0|2109.0|0
0|2020-06-29|1970.0|0|139.0|0|6.590801327643433|0|2109.0|0
0|2020-06-30|1970.0|0|139.0|0|6.590801327643433|0|2109.0|0
0|2020-07-01|1986.0|0|128.0|0|6.054872280037843|0|2114.0|0
0|2020-07-02|1986.0|0|128.0|0|6.054872280037843|0|2114.0|0
0|2020-07-03|1986.0|0|128.0|0|6.054872280037843|0|2114.0|0
0|2020-07-04|1986.0|0|128.0|0|6.054872280037843|0|2114.0|0
0|2020-07-05|1986.0|0|128.0|0|6.054872280037843|0|2114.0|0
0|2020-07-06|1986.0|0|128.0|0|6.054872280037843|0|2114.0|0
0|2020-07-07|1986.0|0|128.0|0|6.054872280037843|0|2114.0|0
0|2020-07-08|1986.0|0|128.0|0|6.054872280037843|0|2114.0|0
0|2020-07-09|1986.0|0|128.0|0|6.054872280037843|0|2114.0|0
0|2020-07-10|1986.0|0|128.0|0|6.054872280037843|0|2114.0|0
0|2020-07-11|1986.0|0|128.0|0|6.054872280037843|0|2114.0|0
0|2020-07-12|1986.0|0|128.0|0|6.054872280037843|0|2114.0|0
0|2020-07-13|1986.0|0|128.0|0|6.054872280037843|0|2114.0|0
0|2020-07-14|1986.0|0|128.0|0|6.054872280037843|0|2114.0|0
0|2020-07-15|1986.0|0|128.0|0|6.054872280037843|0|2114.0|0
0|2020-07-16|1986.0|0|128.0|0|6.054872280037843|0|2114.0|0
0|2020-07-17|1986.0|0|128.0|0|6.054872280037843|0|2114.0|0
0|2020-07-18|1986.0|0|128.0|0|6.054872280037843|0|2114.0|0
0|2020-07-19|1986.0|0|128.0|0|6.054872280037843|0|2114.0|0
0|2020-07-20|1986.0|0|128.0|0|6.054872280037843|0|2114.0|0
0|2020-07-21|1986.0|0|128.0|0|6.054872280037843|0|2114.0|0
0|2020-07-22|1986.0|0|128.0|0|6.054872280037843|0|2114.0|0
0|2020-07-23|1986.0|0|128.0|0|6.054872280037843|0|2114.0|0
0|2020-07-24|1986.0|0|128.0|0|6.054872280037843|0|2114.0|0
0|2020-07-25|1986.0|0|128.0|0|6.054872280037843|0|2114.0|0
0|2020-07-26|1986.0|0|128.0|0|6.054872280037843|0|2114.0|0
0|2020-07-27|1986.0|0|128.0|0|6.054872280037843|0|2114.0|0
0|2020-07-28|1986.0|0|128.0|0|6.054872280037843|0|2114.0|0
0|2020-07-29|1986.0|0|128.0|0|6.054872280037843|0|2114.0|0
0|2020-07-30|1986.0|0|128.0|0|6.054872280037843|0|2114.0|0
0|2020-07-31|1986.0|0|128.0|0|6.054872280037843|0|2114.0|0
0|2020-08-01|2073.0|0|95.0|0|4.381918819188192|0|2168.0|0
0|2020-08-02|2073.0|0|95.0|0|4.381918819188192|0|2168.0|0
0|2020-08-03|2073.0|0|95.0|0|4.381918819188192|0|2168.0|0
0|2020-08-04|2073.0|0|95.0|0|4.381918819188192|0|2168.0|0
0|2020-08-05|2073.0|0|95.0|0|4.381918819188192|0|2168.0|0
0|2020-08-06|2073.0|0|95.0|0|4.381918819188192|0|2168.0|0
0|2020-08-07|2073.0|0|95.0|0|4.381918819188192|0|2168.0|0
0|2020-08-08|2073.0|0|95.0|0|4.381918819188192|0|2168.0|0
0|2020-08-09|2073.0|0|95.0|0|4.381918819188192|0|2168.0|0
0|2020-08-10|2073.0|0|95.0|0|4.381918819188192|0|2168.0|0
0|2020-08-11|2073.0|0|95.0|0|4.381918819188192|0|2168.0|0
0|2020-08-12|2073.0|0|95.0|0|4.381918819188192|0|2168.0|0
0|2020-08-13|2073.0|0|95.0|0|4.381918819188192|0|2168.0|0
0|2020-08-14|2073.0|0|95.0|0|4.381918819188192|0|2168.0|0
0|2020-08-15|2073.0|0|95.0|0|4.381918819188192|0|2168.0|0
0|2020-08-16|2073.0|0|95.0|0|4.381918819188192|0|2168.0|0
0|2020-08-17|2073.0|0|95.0|0|4.381918819188192|0|2168.0|0
0|2020-08-18|2073.0|0|95.0|0|4.381918819188192|0|2168.0|0
0|2020-08-19|2073.0|0|95.0|0|4.381918819188192|0|2168.0|0
0|2020-08-20|2073.0|0|95.0|0|4.381918819188192|0|2168.0|0
0|2020-08-21|2073.0|0|95.0|0|4.381918819188192|0|2168.0|0
0|2020-08-22|2073.0|0|95.0|0|4.381918819188192|0|2168.0|0
0|2020-08-23|2073.0|0|95.0|0|4.381918819188192|0|2168.0|0
0|2020-08-24|2073.0|0|95.0|0|4.381918819188192|0|2168.0|0
0|2020-08-25|2073.0|0|95.0|0|4.381918819188192|0|2168.0|0
0|2020-08-26|2073.0|0|95.0|0|4.381918819188192|0|2168.0|0
0|2020-08-27|2073.0|0|95.0|0|4.381918819188192|0|2168.0|0
0|2020-08-28|2073.0|0|95.0|0|4.381918819188192|0|2168.0|0
0|2020-08-29|2073.0|0|95.0|0|4.381918819188192|0|2168.0|0
0|2020-08-30|2073.0|0|95.0|0|4.381918819188192|0|2168.0|0
0|2020-08-31|2073.0|0|95.0|0|4.381918819188192|0|2168.0|0
0|2020-09-01|2016.0|0|107.0|0|5.040037682524729|0|2123.0|0
0|2020-09-02|2016.0|0|107.0|0|5.040037682524729|0|2123.0|0
0|2020-09-03|2016.0|0|107.0|0|5.040037682524729|0|2123.0|0
0|2020-09-04|2016.0|0|107.0|0|5.040037682524729|0|2123.0|0
0|2020-09-05|2016.0|0|107.0|0|5.040037682524729|0|2123.0|0
0|2020-09-06|2016.0|0|107.0|0|5.040037682524729|0|2123.0|0
0|2020-09-07|2016.0|0|107.0|0|5.040037682524729|0|2123.0|0
0|2020-09-08|2016.0|0|107.0|0|5.040037682524729|0|2123.0|0
0|2020-09-09|2016.0|0|107.0|0|5.040037682524729|0|2123.0|0
0|2020-09-10|2016.0|0|107.0|0|5.040037682524729|0|2123.0|0
0|2020-09-11|2016.0|0|107.0|0|5.040037682524729|0|2123.0|0
0|2020-09-12|2016.0|0|107.0|0|5.040037682524729|0|2123.0|0
0|2020-09-13|2016.0|0|107.0|0|5.040037682524729|0|2123.0|0
0|2020-09-14|2016.0|0|107.0|0|5.040037682524729|0|2123.0|0
0|2020-09-15|2016.0|0|107.0|0|5.040037682524729|0|2123.0|0
0|2020-09-16|2016.0|0|107.0|0|5.040037682524729|0|2123.0|0
0|2020-09-17|2016.0|0|107.0|0|5.040037682524729|0|2123.0|0
0|2020-09-18|2016.0|0|107.0|0|5.040037682524729|0|2123.0|0
0|2020-09-19|2016.0|0|107.0|0|5.040037682524729|0|2123.0|0
0|2020-09-20|2016.0|0|107.0|0|5.040037682524729|0|2123.0|0
0|2020-09-21|2016.0|0|107.0|0|5.040037682524729|0|2123.0|0
0|2020-09-22|2016.0|0|107.0|0|5.040037682524729|0|2123.0|0
0|2020-09-23|2016.0|0|107.0|0|5.040037682524729|0|2123.0|0
0|2020-09-24|2016.0|0|107.0|0|5.040037682524729|0|2123.0|0
0|2020-09-25|2016.0|0|107.0|0|5.040037682524729|0|2123.0|0
0|2020-09-26|2016.0|0|107.0|0|5.040037682524729|0|2123.0|0
0|2020-09-27|2016.0|0|107.0|0|5.040037682524729|0|2123.0|0
0|2020-09-28|2016.0|0|107.0|0|5.040037682524729|0|2123.0|0
0|2020-09-29|2016.0|0|107.0|0|5.040037682524729|0|2123.0|0
0|2020-09-30|2016.0|0|107.0|0|5.040037682524729|0|2123.0|0
0|2020-10-01|2075.0|0|100.0|0|4.597701149425287|0|2175.0|0
0|2020-10-02|2075.0|0|100.0|0|4.597701149425287|0|2175.0|0
0|2020-10-03|2075.0|0|100.0|0|4.597701149425287|0|2175.0|0
0|2020-10-04|2075.0|0|100.0|0|4.597701149425287|0|2175.0|0
0|2020-10-05|2075.0|0|100.0|0|4.597701149425287|0|2175.0|0
0|2020-10-06|2075.0|0|100.0|0|4.597701149425287|0|2175.0|0
0|2020-10-07|2075.0|0|100.0|0|4.597701149425287|0|2175.0|0
0|2020-10-08|2075.0|0|100.0|0|4.597701149425287|0|2175.0|0
0|2020-10-09|2075.0|0|100.0|0|4.597701149425287|0|2175.0|0
0|2020-10-10|2075.0|0|100.0|0|4.597701149425287|0|2175.0|0
0|2020-10-11|2075.0|0|100.0|0|4.597701149425287|0|2175.0|0
0|2020-10-12|2075.0|0|100.0|0|4.597701149425287|0|2175.0|0
0|2020-10-13|2075.0|0|100.0|0|4.597701149425287|0|2175.0|0
0|2020-10-14|2075.0|0|100.0|0|4.597701149425287|0|2175.0|0
0|2020-10-15|2075.0|0|100.0|0|4.597701149425287|0|2175.0|0
0|2020-10-16|2075.0|0|100.0|0|4.597701149425287|0|2175.0|0
0|2020-10-17|2075.0|0|100.0|0|4.597701149425287|0|2175.0|0
0|2020-10-18|2075.0|0|100.0|0|4.597701149425287|0|2175.0|0
0|2020-10-19|2075.0|0|100.0|0|4.597701149425287|0|2175.0|0
0|2020-10-20|2075.0|0|100.0|0|4.597701149425287|0|2175.0|0
0|2020-10-21|2075.0|0|100.0|0|4.597701149425287|0|2175.0|0
0|2020-10-22|2075.0|0|100.0|0|4.597701149425287|0|2175.0|0
0|2020-10-23|2075.0|0|100.0|0|4.597701149425287|0|2175.0|0
0|2020-10-24|2075.0|0|100.0|0|4.597701149425287|0|2175.0|0
0|2020-10-25|2075.0|0|100.0|0|4.597701149425287|0|2175.0|0
0|2020-10-26|2075.0|0|100.0|0|4.597701149425287|0|2175.0|0
0|2020-10-27|2075.0|0|100.0|0|4.597701149425287|0|2175.0|0
0|2020-10-28|2075.0|0|100.0|0|4.597701149425287|0|2175.0|0
0|2020-10-29|2075.0|0|100.0|0|4.597701149425287|0|2175.0|0
0|2020-10-30|2075.0|0|100.0|0|4.597701149425287|0|2175.0|0
0|2020-10-31|2075.0|0|100.0|0|4.597701149425287|0|2175.0|0
0|2020-11-01|2038.0|0|107.0|0|4.988344988344989|0|2145.0|0
0|2020-11-02|2038.0|0|107.0|0|4.988344988344989|0|2145.0|0
0|2020-11-03|2038.0|0|107.0|0|4.988344988344989|0|2145.0|0
0|2020-11-04|2038.0|0|107.0|0|4.988344988344989|0|2145.0|0
0|2020-11-05|2038.0|0|107.0|0|4.988344988344989|0|2145.0|0
0|2020-11-06|2038.0|0|107.0|0|4.988344988344989|0|2145.0|0
0|2020-11-07|2038.0|0|107.0|0|4.988344988344989|0|2145.0|0
0|2020-11-08|2038.0|0|107.0|0|4.988344988344989|0|2145.0|0
0|2020-11-09|2038.0|0|107.0|0|4.988344988344989|0|2145.0|0
0|2020-11-10|2038.0|0|107.0|0|4.988344988344989|0|2145.0|0
0|2020-11-11|2038.0|0|107.0|0|4.988344988344989|0|2145.0|0
0|2020-11-12|2038.0|0|107.0|0|4.988344988344989|0|2145.0|0
0|2020-11-13|2038.0|0|107.0|0|4.988344988344989|0|2145.0|0
0|2020-11-14|2038.0|0|107.0|0|4.988344988344989|0|2145.0|0
0|2020-11-15|2038.0|0|107.0|0|4.988344988344989|0|2145.0|0
0|2020-11-16|2038.0|0|107.0|0|4.988344988344989|0|2145.0|0
0|2020-11-17|2038.0|0|107.0|0|4.988344988344989|0|2145.0|0
0|2020-11-18|2038.0|0|107.0|0|4.988344988344989|0|2145.0|0
0|2020-11-19|2038.0|0|107.0|0|4.988344988344989|0|2145.0|0
0|2020-11-20|2038.0|0|107.0|0|4.988344988344989|0|2145.0|0
0|2020-11-21|2038.0|0|107.0|0|4.988344988344989|0|2145.0|0
0|2020-11-22|2038.0|0|107.0|0|4.988344988344989|0|2145.0|0
0|2020-11-23|2038.0|0|107.0|0|4.988344988344989|0|2145.0|0
0|2020-11-24|2038.0|0|107.0|0|4.988344988344989|0|2145.0|0
0|2020-11-25|2038.0|0|107.0|0|4.988344988344989|0|2145.0|0
0|2020-11-26|2038.0|0|107.0|0|4.988344988344989|0|2145.0|0
0|2020-11-27|2038.0|0|107.0|0|4.988344988344989|0|2145.0|0
0|2020-11-28|2038.0|0|107.0|0|4.988344988344989|0|2145.0|0
0|2020-11-29|2038.0|0|107.0|0|4.988344988344989|0|2145.0|0
0|2020-11-30|2038.0|0|107.0|0|4.988344988344989|0|2145.0|0
0|2020-12-01|2058.0|0|112.0|0|5.161290322580645|0|2170.0|0
0|2020-12-02|2058.0|0|112.0|0|5.161290322580645|0|2170.0|0
0|2020-12-03|2058.0|0|112.0|0|5.161290322580645|0|2170.0|0
0|2020-12-04|2058.0|0|112.0|0|5.161290322580645|0|2170.0|0
0|2020-12-05|2058.0|0|112.0|0|5.161290322580645|0|2170.0|0
0|2020-12-06|2058.0|0|112.0|0|5.161290322580645|0|2170.0|0
0|2020-12-07|2058.0|0|112.0|0|5.161290322580645|0|2170.0|0
0|2020-12-08|2058.0|0|112.0|0|5.161290322580645|0|2170.0|0
