|dates|Floyd_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Floyd_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Floyd_Virginia_UnitedStates.NYT_ConfirmedDeaths.data|Floyd_Virginia_UnitedStates.NYT_ConfirmedDeaths.missing|Floyd_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Floyd_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Floyd_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Floyd_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
