|dates|RockIsland_Illinois_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|RockIsland_Illinois_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|RockIsland_Illinois_UnitedStates.NYT_ConfirmedDeaths.data|RockIsland_Illinois_UnitedStates.NYT_ConfirmedDeaths.missing|RockIsland_Illinois_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|RockIsland_Illinois_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|RockIsland_Illinois_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|RockIsland_Illinois_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
