|dates|Mesa_Colorado_UnitedStates.BLS_EmployedPopulation.data|Mesa_Colorado_UnitedStates.BLS_EmployedPopulation.missing|Mesa_Colorado_UnitedStates.BLS_UnemployedPopulation.data|Mesa_Colorado_UnitedStates.BLS_UnemployedPopulation.missing|Mesa_Colorado_UnitedStates.BLS_UnemploymentRate.data|Mesa_Colorado_UnitedStates.BLS_UnemploymentRate.missing|Mesa_Colorado_UnitedStates.BLS_LaborForcePopulation.data|Mesa_Colorado_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-03-03|70487.0|0|5089.5|0|6.734236171296633|0|75576.5|0
0|2020-03-04|70487.0|0|5089.5|0|6.734236171296633|0|75576.5|0
0|2020-03-05|70487.0|0|5089.5|0|6.734236171296633|0|75576.5|0
0|2020-03-06|70487.0|0|5089.5|0|6.734236171296633|0|75576.5|0
0|2020-03-07|70487.0|0|5089.5|0|6.734236171296633|0|75576.5|0
0|2020-03-08|70487.0|0|5089.5|0|6.734236171296633|0|75576.5|0
0|2020-03-09|70487.0|0|5089.5|0|6.734236171296633|0|75576.5|0
0|2020-03-10|70487.0|0|5089.5|0|6.734236171296633|0|75576.5|0
0|2020-03-11|70487.0|0|5089.5|0|6.734236171296633|0|75576.5|0
0|2020-03-12|70487.0|0|5089.5|0|6.734236171296633|0|75576.5|0
0|2020-03-13|70487.0|0|5089.5|0|6.734236171296633|0|75576.5|0
0|2020-03-14|70487.0|0|5089.5|0|6.734236171296633|0|75576.5|0
0|2020-03-15|70487.0|0|5089.5|0|6.734236171296633|0|75576.5|0
0|2020-03-16|70487.0|0|5089.5|0|6.734236171296633|0|75576.5|0
0|2020-03-17|70487.0|0|5089.5|0|6.734236171296633|0|75576.5|0
0|2020-03-18|70487.0|0|5089.5|0|6.734236171296633|0|75576.5|0
0|2020-03-19|70487.0|0|5089.5|0|6.734236171296633|0|75576.5|0
0|2020-03-20|70487.0|0|5089.5|0|6.734236171296633|0|75576.5|0
0|2020-03-21|70487.0|0|5089.5|0|6.734236171296633|0|75576.5|0
0|2020-03-22|70487.0|0|5089.5|0|6.734236171296633|0|75576.5|0
0|2020-03-23|70487.0|0|5089.5|0|6.734236171296633|0|75576.5|0
0|2020-03-24|70487.0|0|5089.5|0|6.734236171296633|0|75576.5|0
0|2020-03-25|70487.0|0|5089.5|0|6.734236171296633|0|75576.5|0
0|2020-03-26|70487.0|0|5089.5|0|6.734236171296633|0|75576.5|0
0|2020-03-27|70487.0|0|5089.5|0|6.734236171296633|0|75576.5|0
0|2020-03-28|70487.0|0|5089.5|0|6.734236171296633|0|75576.5|0
0|2020-03-29|70487.0|0|5089.5|0|6.734236171296633|0|75576.5|0
0|2020-03-30|70487.0|0|5089.5|0|6.734236171296633|0|75576.5|0
0|2020-03-31|70487.0|0|5089.5|0|6.734236171296633|0|75576.5|0
0|2020-04-01|63137.5|0|9196.5|0|12.713938120385988|0|72334.0|0
0|2020-04-02|63137.5|0|9196.5|0|12.713938120385988|0|72334.0|0
0|2020-04-03|63137.5|0|9196.5|0|12.713938120385988|0|72334.0|0
0|2020-04-04|63137.5|0|9196.5|0|12.713938120385988|0|72334.0|0
0|2020-04-05|63137.5|0|9196.5|0|12.713938120385988|0|72334.0|0
0|2020-04-06|63137.5|0|9196.5|0|12.713938120385988|0|72334.0|0
0|2020-04-07|63137.5|0|9196.5|0|12.713938120385988|0|72334.0|0
0|2020-04-08|63137.5|0|9196.5|0|12.713938120385988|0|72334.0|0
0|2020-04-09|63137.5|0|9196.5|0|12.713938120385988|0|72334.0|0
0|2020-04-10|63137.5|0|9196.5|0|12.713938120385988|0|72334.0|0
0|2020-04-11|63137.5|0|9196.5|0|12.713938120385988|0|72334.0|0
0|2020-04-12|63137.5|0|9196.5|0|12.713938120385988|0|72334.0|0
0|2020-04-13|63137.5|0|9196.5|0|12.713938120385988|0|72334.0|0
0|2020-04-14|63137.5|0|9196.5|0|12.713938120385988|0|72334.0|0
0|2020-04-15|63137.5|0|9196.5|0|12.713938120385988|0|72334.0|0
0|2020-04-16|63137.5|0|9196.5|0|12.713938120385988|0|72334.0|0
0|2020-04-17|63137.5|0|9196.5|0|12.713938120385988|0|72334.0|0
0|2020-04-18|63137.5|0|9196.5|0|12.713938120385988|0|72334.0|0
0|2020-04-19|63137.5|0|9196.5|0|12.713938120385988|0|72334.0|0
0|2020-04-20|63137.5|0|9196.5|0|12.713938120385988|0|72334.0|0
0|2020-04-21|63137.5|0|9196.5|0|12.713938120385988|0|72334.0|0
0|2020-04-22|63137.5|0|9196.5|0|12.713938120385988|0|72334.0|0
0|2020-04-23|63137.5|0|9196.5|0|12.713938120385988|0|72334.0|0
0|2020-04-24|63137.5|0|9196.5|0|12.713938120385988|0|72334.0|0
0|2020-04-25|63137.5|0|9196.5|0|12.713938120385988|0|72334.0|0
0|2020-04-26|63137.5|0|9196.5|0|12.713938120385988|0|72334.0|0
0|2020-04-27|63137.5|0|9196.5|0|12.713938120385988|0|72334.0|0
0|2020-04-28|63137.5|0|9196.5|0|12.713938120385988|0|72334.0|0
0|2020-04-29|63137.5|0|9196.5|0|12.713938120385988|0|72334.0|0
0|2020-04-30|63137.5|0|9196.5|0|12.713938120385988|0|72334.0|0
0|2020-05-01|65878.0|0|8079.0|0|10.923915248049543|0|73957.0|0
0|2020-05-02|65878.0|0|8079.0|0|10.923915248049543|0|73957.0|0
0|2020-05-03|65878.0|0|8079.0|0|10.923915248049543|0|73957.0|0
0|2020-05-04|65878.0|0|8079.0|0|10.923915248049543|0|73957.0|0
0|2020-05-05|65878.0|0|8079.0|0|10.923915248049543|0|73957.0|0
0|2020-05-06|65878.0|0|8079.0|0|10.923915248049543|0|73957.0|0
0|2020-05-07|65878.0|0|8079.0|0|10.923915248049543|0|73957.0|0
0|2020-05-08|65878.0|0|8079.0|0|10.923915248049543|0|73957.0|0
0|2020-05-09|65878.0|0|8079.0|0|10.923915248049543|0|73957.0|0
0|2020-05-10|65878.0|0|8079.0|0|10.923915248049543|0|73957.0|0
0|2020-05-11|65878.0|0|8079.0|0|10.923915248049543|0|73957.0|0
0|2020-05-12|65878.0|0|8079.0|0|10.923915248049543|0|73957.0|0
0|2020-05-13|65878.0|0|8079.0|0|10.923915248049543|0|73957.0|0
0|2020-05-14|65878.0|0|8079.0|0|10.923915248049543|0|73957.0|0
0|2020-05-15|65878.0|0|8079.0|0|10.923915248049543|0|73957.0|0
0|2020-05-16|65878.0|0|8079.0|0|10.923915248049543|0|73957.0|0
0|2020-05-17|65878.0|0|8079.0|0|10.923915248049543|0|73957.0|0
0|2020-05-18|65878.0|0|8079.0|0|10.923915248049543|0|73957.0|0
0|2020-05-19|65878.0|0|8079.0|0|10.923915248049543|0|73957.0|0
0|2020-05-20|65878.0|0|8079.0|0|10.923915248049543|0|73957.0|0
0|2020-05-21|65878.0|0|8079.0|0|10.923915248049543|0|73957.0|0
0|2020-05-22|65878.0|0|8079.0|0|10.923915248049543|0|73957.0|0
0|2020-05-23|65878.0|0|8079.0|0|10.923915248049543|0|73957.0|0
0|2020-05-24|65878.0|0|8079.0|0|10.923915248049543|0|73957.0|0
0|2020-05-25|65878.0|0|8079.0|0|10.923915248049543|0|73957.0|0
0|2020-05-26|65878.0|0|8079.0|0|10.923915248049543|0|73957.0|0
0|2020-05-27|65878.0|0|8079.0|0|10.923915248049543|0|73957.0|0
0|2020-05-28|65878.0|0|8079.0|0|10.923915248049543|0|73957.0|0
0|2020-05-29|65878.0|0|8079.0|0|10.923915248049543|0|73957.0|0
0|2020-05-30|65878.0|0|8079.0|0|10.923915248049543|0|73957.0|0
0|2020-05-31|65878.0|0|8079.0|0|10.923915248049543|0|73957.0|0
0|2020-06-01|67711.0|0|8430.0|0|11.071564597260346|0|76141.0|0
0|2020-06-02|67711.0|0|8430.0|0|11.071564597260346|0|76141.0|0
0|2020-06-03|67711.0|0|8430.0|0|11.071564597260346|0|76141.0|0
0|2020-06-04|67711.0|0|8430.0|0|11.071564597260346|0|76141.0|0
0|2020-06-05|67711.0|0|8430.0|0|11.071564597260346|0|76141.0|0
0|2020-06-06|67711.0|0|8430.0|0|11.071564597260346|0|76141.0|0
0|2020-06-07|67711.0|0|8430.0|0|11.071564597260346|0|76141.0|0
0|2020-06-08|67711.0|0|8430.0|0|11.071564597260346|0|76141.0|0
0|2020-06-09|67711.0|0|8430.0|0|11.071564597260346|0|76141.0|0
0|2020-06-10|67711.0|0|8430.0|0|11.071564597260346|0|76141.0|0
0|2020-06-11|67711.0|0|8430.0|0|11.071564597260346|0|76141.0|0
0|2020-06-12|67711.0|0|8430.0|0|11.071564597260346|0|76141.0|0
0|2020-06-13|67711.0|0|8430.0|0|11.071564597260346|0|76141.0|0
0|2020-06-14|67711.0|0|8430.0|0|11.071564597260346|0|76141.0|0
0|2020-06-15|67711.0|0|8430.0|0|11.071564597260346|0|76141.0|0
0|2020-06-16|67711.0|0|8430.0|0|11.071564597260346|0|76141.0|0
0|2020-06-17|67711.0|0|8430.0|0|11.071564597260346|0|76141.0|0
0|2020-06-18|67711.0|0|8430.0|0|11.071564597260346|0|76141.0|0
0|2020-06-19|67711.0|0|8430.0|0|11.071564597260346|0|76141.0|0
0|2020-06-20|67711.0|0|8430.0|0|11.071564597260346|0|76141.0|0
0|2020-06-21|67711.0|0|8430.0|0|11.071564597260346|0|76141.0|0
0|2020-06-22|67711.0|0|8430.0|0|11.071564597260346|0|76141.0|0
0|2020-06-23|67711.0|0|8430.0|0|11.071564597260346|0|76141.0|0
0|2020-06-24|67711.0|0|8430.0|0|11.071564597260346|0|76141.0|0
0|2020-06-25|67711.0|0|8430.0|0|11.071564597260346|0|76141.0|0
0|2020-06-26|67711.0|0|8430.0|0|11.071564597260346|0|76141.0|0
0|2020-06-27|67711.0|0|8430.0|0|11.071564597260346|0|76141.0|0
0|2020-06-28|67711.0|0|8430.0|0|11.071564597260346|0|76141.0|0
0|2020-06-29|67711.0|0|8430.0|0|11.071564597260346|0|76141.0|0
0|2020-06-30|67711.0|0|8430.0|0|11.071564597260346|0|76141.0|0
0|2020-07-01|68571.0|0|5332.0|0|7.21486272546446|0|73903.0|0
0|2020-07-02|68571.0|0|5332.0|0|7.21486272546446|0|73903.0|0
0|2020-07-03|68571.0|0|5332.0|0|7.21486272546446|0|73903.0|0
0|2020-07-04|68571.0|0|5332.0|0|7.21486272546446|0|73903.0|0
0|2020-07-05|68571.0|0|5332.0|0|7.21486272546446|0|73903.0|0
0|2020-07-06|68571.0|0|5332.0|0|7.21486272546446|0|73903.0|0
0|2020-07-07|68571.0|0|5332.0|0|7.21486272546446|0|73903.0|0
0|2020-07-08|68571.0|0|5332.0|0|7.21486272546446|0|73903.0|0
0|2020-07-09|68571.0|0|5332.0|0|7.21486272546446|0|73903.0|0
0|2020-07-10|68571.0|0|5332.0|0|7.21486272546446|0|73903.0|0
0|2020-07-11|68571.0|0|5332.0|0|7.21486272546446|0|73903.0|0
0|2020-07-12|68571.0|0|5332.0|0|7.21486272546446|0|73903.0|0
0|2020-07-13|68571.0|0|5332.0|0|7.21486272546446|0|73903.0|0
0|2020-07-14|68571.0|0|5332.0|0|7.21486272546446|0|73903.0|0
0|2020-07-15|68571.0|0|5332.0|0|7.21486272546446|0|73903.0|0
0|2020-07-16|68571.0|0|5332.0|0|7.21486272546446|0|73903.0|0
0|2020-07-17|68571.0|0|5332.0|0|7.21486272546446|0|73903.0|0
0|2020-07-18|68571.0|0|5332.0|0|7.21486272546446|0|73903.0|0
0|2020-07-19|68571.0|0|5332.0|0|7.21486272546446|0|73903.0|0
0|2020-07-20|68571.0|0|5332.0|0|7.21486272546446|0|73903.0|0
0|2020-07-21|68571.0|0|5332.0|0|7.21486272546446|0|73903.0|0
0|2020-07-22|68571.0|0|5332.0|0|7.21486272546446|0|73903.0|0
0|2020-07-23|68571.0|0|5332.0|0|7.21486272546446|0|73903.0|0
0|2020-07-24|68571.0|0|5332.0|0|7.21486272546446|0|73903.0|0
0|2020-07-25|68571.0|0|5332.0|0|7.21486272546446|0|73903.0|0
0|2020-07-26|68571.0|0|5332.0|0|7.21486272546446|0|73903.0|0
0|2020-07-27|68571.0|0|5332.0|0|7.21486272546446|0|73903.0|0
0|2020-07-28|68571.0|0|5332.0|0|7.21486272546446|0|73903.0|0
0|2020-07-29|68571.0|0|5332.0|0|7.21486272546446|0|73903.0|0
0|2020-07-30|68571.0|0|5332.0|0|7.21486272546446|0|73903.0|0
0|2020-07-31|68571.0|0|5332.0|0|7.21486272546446|0|73903.0|0
0|2020-08-01|70978.0|0|5148.0|0|6.76247274255839|0|76126.0|0
0|2020-08-02|70978.0|0|5148.0|0|6.76247274255839|0|76126.0|0
0|2020-08-03|70978.0|0|5148.0|0|6.76247274255839|0|76126.0|0
0|2020-08-04|70978.0|0|5148.0|0|6.76247274255839|0|76126.0|0
0|2020-08-05|70978.0|0|5148.0|0|6.76247274255839|0|76126.0|0
0|2020-08-06|70978.0|0|5148.0|0|6.76247274255839|0|76126.0|0
0|2020-08-07|70978.0|0|5148.0|0|6.76247274255839|0|76126.0|0
0|2020-08-08|70978.0|0|5148.0|0|6.76247274255839|0|76126.0|0
0|2020-08-09|70978.0|0|5148.0|0|6.76247274255839|0|76126.0|0
0|2020-08-10|70978.0|0|5148.0|0|6.76247274255839|0|76126.0|0
0|2020-08-11|70978.0|0|5148.0|0|6.76247274255839|0|76126.0|0
0|2020-08-12|70978.0|0|5148.0|0|6.76247274255839|0|76126.0|0
0|2020-08-13|70978.0|0|5148.0|0|6.76247274255839|0|76126.0|0
0|2020-08-14|70978.0|0|5148.0|0|6.76247274255839|0|76126.0|0
0|2020-08-15|70978.0|0|5148.0|0|6.76247274255839|0|76126.0|0
0|2020-08-16|70978.0|0|5148.0|0|6.76247274255839|0|76126.0|0
0|2020-08-17|70978.0|0|5148.0|0|6.76247274255839|0|76126.0|0
0|2020-08-18|70978.0|0|5148.0|0|6.76247274255839|0|76126.0|0
0|2020-08-19|70978.0|0|5148.0|0|6.76247274255839|0|76126.0|0
0|2020-08-20|70978.0|0|5148.0|0|6.76247274255839|0|76126.0|0
0|2020-08-21|70978.0|0|5148.0|0|6.76247274255839|0|76126.0|0
0|2020-08-22|70978.0|0|5148.0|0|6.76247274255839|0|76126.0|0
0|2020-08-23|70978.0|0|5148.0|0|6.76247274255839|0|76126.0|0
0|2020-08-24|70978.0|0|5148.0|0|6.76247274255839|0|76126.0|0
0|2020-08-25|70978.0|0|5148.0|0|6.76247274255839|0|76126.0|0
0|2020-08-26|70978.0|0|5148.0|0|6.76247274255839|0|76126.0|0
0|2020-08-27|70978.0|0|5148.0|0|6.76247274255839|0|76126.0|0
0|2020-08-28|70978.0|0|5148.0|0|6.76247274255839|0|76126.0|0
0|2020-08-29|70978.0|0|5148.0|0|6.76247274255839|0|76126.0|0
0|2020-08-30|70978.0|0|5148.0|0|6.76247274255839|0|76126.0|0
0|2020-08-31|70978.0|0|5148.0|0|6.76247274255839|0|76126.0|0
0|2020-09-01|72003.0|0|4955.0|0|6.438576886093713|0|76958.0|0
0|2020-09-02|72003.0|0|4955.0|0|6.438576886093713|0|76958.0|0
0|2020-09-03|72003.0|0|4955.0|0|6.438576886093713|0|76958.0|0
0|2020-09-04|72003.0|0|4955.0|0|6.438576886093713|0|76958.0|0
0|2020-09-05|72003.0|0|4955.0|0|6.438576886093713|0|76958.0|0
0|2020-09-06|72003.0|0|4955.0|0|6.438576886093713|0|76958.0|0
0|2020-09-07|72003.0|0|4955.0|0|6.438576886093713|0|76958.0|0
0|2020-09-08|72003.0|0|4955.0|0|6.438576886093713|0|76958.0|0
0|2020-09-09|72003.0|0|4955.0|0|6.438576886093713|0|76958.0|0
0|2020-09-10|72003.0|0|4955.0|0|6.438576886093713|0|76958.0|0
0|2020-09-11|72003.0|0|4955.0|0|6.438576886093713|0|76958.0|0
0|2020-09-12|72003.0|0|4955.0|0|6.438576886093713|0|76958.0|0
0|2020-09-13|72003.0|0|4955.0|0|6.438576886093713|0|76958.0|0
0|2020-09-14|72003.0|0|4955.0|0|6.438576886093713|0|76958.0|0
0|2020-09-15|72003.0|0|4955.0|0|6.438576886093713|0|76958.0|0
0|2020-09-16|72003.0|0|4955.0|0|6.438576886093713|0|76958.0|0
0|2020-09-17|72003.0|0|4955.0|0|6.438576886093713|0|76958.0|0
0|2020-09-18|72003.0|0|4955.0|0|6.438576886093713|0|76958.0|0
0|2020-09-19|72003.0|0|4955.0|0|6.438576886093713|0|76958.0|0
0|2020-09-20|72003.0|0|4955.0|0|6.438576886093713|0|76958.0|0
0|2020-09-21|72003.0|0|4955.0|0|6.438576886093713|0|76958.0|0
0|2020-09-22|72003.0|0|4955.0|0|6.438576886093713|0|76958.0|0
0|2020-09-23|72003.0|0|4955.0|0|6.438576886093713|0|76958.0|0
0|2020-09-24|72003.0|0|4955.0|0|6.438576886093713|0|76958.0|0
0|2020-09-25|72003.0|0|4955.0|0|6.438576886093713|0|76958.0|0
0|2020-09-26|72003.0|0|4955.0|0|6.438576886093713|0|76958.0|0
0|2020-09-27|72003.0|0|4955.0|0|6.438576886093713|0|76958.0|0
0|2020-09-28|72003.0|0|4955.0|0|6.438576886093713|0|76958.0|0
0|2020-09-29|72003.0|0|4955.0|0|6.438576886093713|0|76958.0|0
0|2020-09-30|72003.0|0|4955.0|0|6.438576886093713|0|76958.0|0
0|2020-10-01|72245.0|0|4823.0|0|6.2581097212850985|0|77068.0|0
0|2020-10-02|72245.0|0|4823.0|0|6.2581097212850985|0|77068.0|0
0|2020-10-03|72245.0|0|4823.0|0|6.2581097212850985|0|77068.0|0
0|2020-10-04|72245.0|0|4823.0|0|6.2581097212850985|0|77068.0|0
0|2020-10-05|72245.0|0|4823.0|0|6.2581097212850985|0|77068.0|0
0|2020-10-06|72245.0|0|4823.0|0|6.2581097212850985|0|77068.0|0
0|2020-10-07|72245.0|0|4823.0|0|6.2581097212850985|0|77068.0|0
0|2020-10-08|72245.0|0|4823.0|0|6.2581097212850985|0|77068.0|0
0|2020-10-09|72245.0|0|4823.0|0|6.2581097212850985|0|77068.0|0
0|2020-10-10|72245.0|0|4823.0|0|6.2581097212850985|0|77068.0|0
0|2020-10-11|72245.0|0|4823.0|0|6.2581097212850985|0|77068.0|0
0|2020-10-12|72245.0|0|4823.0|0|6.2581097212850985|0|77068.0|0
0|2020-10-13|72245.0|0|4823.0|0|6.2581097212850985|0|77068.0|0
0|2020-10-14|72245.0|0|4823.0|0|6.2581097212850985|0|77068.0|0
0|2020-10-15|72245.0|0|4823.0|0|6.2581097212850985|0|77068.0|0
0|2020-10-16|72245.0|0|4823.0|0|6.2581097212850985|0|77068.0|0
0|2020-10-17|72245.0|0|4823.0|0|6.2581097212850985|0|77068.0|0
0|2020-10-18|72245.0|0|4823.0|0|6.2581097212850985|0|77068.0|0
0|2020-10-19|72245.0|0|4823.0|0|6.2581097212850985|0|77068.0|0
0|2020-10-20|72245.0|0|4823.0|0|6.2581097212850985|0|77068.0|0
0|2020-10-21|72245.0|0|4823.0|0|6.2581097212850985|0|77068.0|0
0|2020-10-22|72245.0|0|4823.0|0|6.2581097212850985|0|77068.0|0
0|2020-10-23|72245.0|0|4823.0|0|6.2581097212850985|0|77068.0|0
0|2020-10-24|72245.0|0|4823.0|0|6.2581097212850985|0|77068.0|0
0|2020-10-25|72245.0|0|4823.0|0|6.2581097212850985|0|77068.0|0
0|2020-10-26|72245.0|0|4823.0|0|6.2581097212850985|0|77068.0|0
0|2020-10-27|72245.0|0|4823.0|0|6.2581097212850985|0|77068.0|0
0|2020-10-28|72245.0|0|4823.0|0|6.2581097212850985|0|77068.0|0
0|2020-10-29|72245.0|0|4823.0|0|6.2581097212850985|0|77068.0|0
0|2020-10-30|72245.0|0|4823.0|0|6.2581097212850985|0|77068.0|0
0|2020-10-31|72245.0|0|4823.0|0|6.2581097212850985|0|77068.0|0
0|2020-11-01|72228.0|0|5196.0|0|6.71109733415995|0|77424.0|0
0|2020-11-02|72228.0|0|5196.0|0|6.71109733415995|0|77424.0|0
0|2020-11-03|72228.0|0|5196.0|0|6.71109733415995|0|77424.0|0
0|2020-11-04|72228.0|0|5196.0|0|6.71109733415995|0|77424.0|0
0|2020-11-05|72228.0|0|5196.0|0|6.71109733415995|0|77424.0|0
0|2020-11-06|72228.0|0|5196.0|0|6.71109733415995|0|77424.0|0
0|2020-11-07|72228.0|0|5196.0|0|6.71109733415995|0|77424.0|0
0|2020-11-08|72228.0|0|5196.0|0|6.71109733415995|0|77424.0|0
0|2020-11-09|72228.0|0|5196.0|0|6.71109733415995|0|77424.0|0
0|2020-11-10|72228.0|0|5196.0|0|6.71109733415995|0|77424.0|0
0|2020-11-11|72228.0|0|5196.0|0|6.71109733415995|0|77424.0|0
0|2020-11-12|72228.0|0|5196.0|0|6.71109733415995|0|77424.0|0
0|2020-11-13|72228.0|0|5196.0|0|6.71109733415995|0|77424.0|0
0|2020-11-14|72228.0|0|5196.0|0|6.71109733415995|0|77424.0|0
0|2020-11-15|72228.0|0|5196.0|0|6.71109733415995|0|77424.0|0
0|2020-11-16|72228.0|0|5196.0|0|6.71109733415995|0|77424.0|0
0|2020-11-17|72228.0|0|5196.0|0|6.71109733415995|0|77424.0|0
0|2020-11-18|72228.0|0|5196.0|0|6.71109733415995|0|77424.0|0
0|2020-11-19|72228.0|0|5196.0|0|6.71109733415995|0|77424.0|0
0|2020-11-20|72228.0|0|5196.0|0|6.71109733415995|0|77424.0|0
0|2020-11-21|72228.0|0|5196.0|0|6.71109733415995|0|77424.0|0
0|2020-11-22|72228.0|0|5196.0|0|6.71109733415995|0|77424.0|0
0|2020-11-23|72228.0|0|5196.0|0|6.71109733415995|0|77424.0|0
0|2020-11-24|72228.0|0|5196.0|0|6.71109733415995|0|77424.0|0
0|2020-11-25|72228.0|0|5196.0|0|6.71109733415995|0|77424.0|0
0|2020-11-26|72228.0|0|5196.0|0|6.71109733415995|0|77424.0|0
0|2020-11-27|72228.0|0|5196.0|0|6.71109733415995|0|77424.0|0
0|2020-11-28|72228.0|0|5196.0|0|6.71109733415995|0|77424.0|0
0|2020-11-29|72228.0|0|5196.0|0|6.71109733415995|0|77424.0|0
0|2020-11-30|72228.0|0|5196.0|0|6.71109733415995|0|77424.0|0
