|dates|Oldham_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Oldham_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Oldham_Kentucky_UnitedStates.NYT_ConfirmedDeaths.data|Oldham_Kentucky_UnitedStates.NYT_ConfirmedDeaths.missing|Oldham_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Oldham_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Oldham_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Oldham_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
