|dates|Weakley_Tennessee_UnitedStates.BLS_EmployedPopulation.data|Weakley_Tennessee_UnitedStates.BLS_EmployedPopulation.missing|Weakley_Tennessee_UnitedStates.BLS_UnemployedPopulation.data|Weakley_Tennessee_UnitedStates.BLS_UnemployedPopulation.missing|Weakley_Tennessee_UnitedStates.BLS_UnemploymentRate.data|Weakley_Tennessee_UnitedStates.BLS_UnemploymentRate.missing|Weakley_Tennessee_UnitedStates.BLS_LaborForcePopulation.data|Weakley_Tennessee_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-28|15367.5|0|664.0|0|4.141845741197018|0|16031.5|0
0|2020-01-29|15367.5|0|664.0|0|4.141845741197018|0|16031.5|0
0|2020-01-30|15367.5|0|664.0|0|4.141845741197018|0|16031.5|0
0|2020-01-31|15367.5|0|664.0|0|4.141845741197018|0|16031.5|0
0|2020-02-01|15560.0|0|638.5|0|3.941722999043121|0|16198.5|0
0|2020-02-02|15560.0|0|638.5|0|3.941722999043121|0|16198.5|0
0|2020-02-03|15560.0|0|638.5|0|3.941722999043121|0|16198.5|0
0|2020-02-04|15560.0|0|638.5|0|3.941722999043121|0|16198.5|0
0|2020-02-05|15560.0|0|638.5|0|3.941722999043121|0|16198.5|0
0|2020-02-06|15560.0|0|638.5|0|3.941722999043121|0|16198.5|0
0|2020-02-07|15560.0|0|638.5|0|3.941722999043121|0|16198.5|0
0|2020-02-08|15560.0|0|638.5|0|3.941722999043121|0|16198.5|0
0|2020-02-09|15560.0|0|638.5|0|3.941722999043121|0|16198.5|0
0|2020-02-10|15560.0|0|638.5|0|3.941722999043121|0|16198.5|0
0|2020-02-11|15560.0|0|638.5|0|3.941722999043121|0|16198.5|0
0|2020-02-12|15560.0|0|638.5|0|3.941722999043121|0|16198.5|0
0|2020-02-13|15560.0|0|638.5|0|3.941722999043121|0|16198.5|0
0|2020-02-14|15560.0|0|638.5|0|3.941722999043121|0|16198.5|0
0|2020-02-15|15560.0|0|638.5|0|3.941722999043121|0|16198.5|0
0|2020-02-16|15560.0|0|638.5|0|3.941722999043121|0|16198.5|0
0|2020-02-17|15560.0|0|638.5|0|3.941722999043121|0|16198.5|0
0|2020-02-18|15560.0|0|638.5|0|3.941722999043121|0|16198.5|0
0|2020-02-19|15560.0|0|638.5|0|3.941722999043121|0|16198.5|0
0|2020-02-20|15560.0|0|638.5|0|3.941722999043121|0|16198.5|0
0|2020-02-21|15560.0|0|638.5|0|3.941722999043121|0|16198.5|0
0|2020-02-22|15560.0|0|638.5|0|3.941722999043121|0|16198.5|0
0|2020-02-23|15560.0|0|638.5|0|3.941722999043121|0|16198.5|0
0|2020-02-24|15560.0|0|638.5|0|3.941722999043121|0|16198.5|0
0|2020-02-25|15560.0|0|638.5|0|3.941722999043121|0|16198.5|0
0|2020-02-26|15560.0|0|638.5|0|3.941722999043121|0|16198.5|0
0|2020-02-27|15560.0|0|638.5|0|3.941722999043121|0|16198.5|0
0|2020-02-28|15560.0|0|638.5|0|3.941722999043121|0|16198.5|0
0|2020-02-29|15560.0|0|638.5|0|3.941722999043121|0|16198.5|0
0|2020-03-01|15445.5|0|596.0|0|3.715363276501574|0|16041.5|0
0|2020-03-02|15445.5|0|596.0|0|3.715363276501574|0|16041.5|0
0|2020-03-03|15445.5|0|596.0|0|3.715363276501574|0|16041.5|0
0|2020-03-04|15445.5|0|596.0|0|3.715363276501574|0|16041.5|0
0|2020-03-05|15445.5|0|596.0|0|3.715363276501574|0|16041.5|0
0|2020-03-06|15445.5|0|596.0|0|3.715363276501574|0|16041.5|0
0|2020-03-07|15445.5|0|596.0|0|3.715363276501574|0|16041.5|0
0|2020-03-08|15445.5|0|596.0|0|3.715363276501574|0|16041.5|0
0|2020-03-09|15445.5|0|596.0|0|3.715363276501574|0|16041.5|0
0|2020-03-10|15445.5|0|596.0|0|3.715363276501574|0|16041.5|0
0|2020-03-11|15445.5|0|596.0|0|3.715363276501574|0|16041.5|0
0|2020-03-12|15445.5|0|596.0|0|3.715363276501574|0|16041.5|0
0|2020-03-13|15445.5|0|596.0|0|3.715363276501574|0|16041.5|0
0|2020-03-14|15445.5|0|596.0|0|3.715363276501574|0|16041.5|0
0|2020-03-15|15445.5|0|596.0|0|3.715363276501574|0|16041.5|0
0|2020-03-16|15445.5|0|596.0|0|3.715363276501574|0|16041.5|0
0|2020-03-17|15445.5|0|596.0|0|3.715363276501574|0|16041.5|0
0|2020-03-18|15445.5|0|596.0|0|3.715363276501574|0|16041.5|0
0|2020-03-19|15445.5|0|596.0|0|3.715363276501574|0|16041.5|0
0|2020-03-20|15445.5|0|596.0|0|3.715363276501574|0|16041.5|0
0|2020-03-21|15445.5|0|596.0|0|3.715363276501574|0|16041.5|0
0|2020-03-22|15445.5|0|596.0|0|3.715363276501574|0|16041.5|0
0|2020-03-23|15445.5|0|596.0|0|3.715363276501574|0|16041.5|0
0|2020-03-24|15445.5|0|596.0|0|3.715363276501574|0|16041.5|0
0|2020-03-25|15445.5|0|596.0|0|3.715363276501574|0|16041.5|0
0|2020-03-26|15445.5|0|596.0|0|3.715363276501574|0|16041.5|0
0|2020-03-27|15445.5|0|596.0|0|3.715363276501574|0|16041.5|0
0|2020-03-28|15445.5|0|596.0|0|3.715363276501574|0|16041.5|0
0|2020-03-29|15445.5|0|596.0|0|3.715363276501574|0|16041.5|0
0|2020-03-30|15445.5|0|596.0|0|3.715363276501574|0|16041.5|0
0|2020-03-31|15445.5|0|596.0|0|3.715363276501574|0|16041.5|0
0|2020-04-01|13139.5|0|1409.5|0|9.687951061928654|0|14549.0|0
0|2020-04-02|13139.5|0|1409.5|0|9.687951061928654|0|14549.0|0
0|2020-04-03|13139.5|0|1409.5|0|9.687951061928654|0|14549.0|0
0|2020-04-04|13139.5|0|1409.5|0|9.687951061928654|0|14549.0|0
0|2020-04-05|13139.5|0|1409.5|0|9.687951061928654|0|14549.0|0
0|2020-04-06|13139.5|0|1409.5|0|9.687951061928654|0|14549.0|0
0|2020-04-07|13139.5|0|1409.5|0|9.687951061928654|0|14549.0|0
0|2020-04-08|13139.5|0|1409.5|0|9.687951061928654|0|14549.0|0
0|2020-04-09|13139.5|0|1409.5|0|9.687951061928654|0|14549.0|0
0|2020-04-10|13139.5|0|1409.5|0|9.687951061928654|0|14549.0|0
0|2020-04-11|13139.5|0|1409.5|0|9.687951061928654|0|14549.0|0
0|2020-04-12|13139.5|0|1409.5|0|9.687951061928654|0|14549.0|0
0|2020-04-13|13139.5|0|1409.5|0|9.687951061928654|0|14549.0|0
0|2020-04-14|13139.5|0|1409.5|0|9.687951061928654|0|14549.0|0
0|2020-04-15|13139.5|0|1409.5|0|9.687951061928654|0|14549.0|0
0|2020-04-16|13139.5|0|1409.5|0|9.687951061928654|0|14549.0|0
0|2020-04-17|13139.5|0|1409.5|0|9.687951061928654|0|14549.0|0
0|2020-04-18|13139.5|0|1409.5|0|9.687951061928654|0|14549.0|0
0|2020-04-19|13139.5|0|1409.5|0|9.687951061928654|0|14549.0|0
0|2020-04-20|13139.5|0|1409.5|0|9.687951061928654|0|14549.0|0
0|2020-04-21|13139.5|0|1409.5|0|9.687951061928654|0|14549.0|0
0|2020-04-22|13139.5|0|1409.5|0|9.687951061928654|0|14549.0|0
0|2020-04-23|13139.5|0|1409.5|0|9.687951061928654|0|14549.0|0
0|2020-04-24|13139.5|0|1409.5|0|9.687951061928654|0|14549.0|0
0|2020-04-25|13139.5|0|1409.5|0|9.687951061928654|0|14549.0|0
0|2020-04-26|13139.5|0|1409.5|0|9.687951061928654|0|14549.0|0
0|2020-04-27|13139.5|0|1409.5|0|9.687951061928654|0|14549.0|0
0|2020-04-28|13139.5|0|1409.5|0|9.687951061928654|0|14549.0|0
0|2020-04-29|13139.5|0|1409.5|0|9.687951061928654|0|14549.0|0
0|2020-04-30|13139.5|0|1409.5|0|9.687951061928654|0|14549.0|0
0|2020-05-01|13709.0|0|922.0|0|6.301688196295537|0|14631.0|0
0|2020-05-02|13709.0|0|922.0|0|6.301688196295537|0|14631.0|0
0|2020-05-03|13709.0|0|922.0|0|6.301688196295537|0|14631.0|0
0|2020-05-04|13709.0|0|922.0|0|6.301688196295537|0|14631.0|0
0|2020-05-05|13709.0|0|922.0|0|6.301688196295537|0|14631.0|0
0|2020-05-06|13709.0|0|922.0|0|6.301688196295537|0|14631.0|0
0|2020-05-07|13709.0|0|922.0|0|6.301688196295537|0|14631.0|0
0|2020-05-08|13709.0|0|922.0|0|6.301688196295537|0|14631.0|0
0|2020-05-09|13709.0|0|922.0|0|6.301688196295537|0|14631.0|0
0|2020-05-10|13709.0|0|922.0|0|6.301688196295537|0|14631.0|0
0|2020-05-11|13709.0|0|922.0|0|6.301688196295537|0|14631.0|0
0|2020-05-12|13709.0|0|922.0|0|6.301688196295537|0|14631.0|0
0|2020-05-13|13709.0|0|922.0|0|6.301688196295537|0|14631.0|0
0|2020-05-14|13709.0|0|922.0|0|6.301688196295537|0|14631.0|0
0|2020-05-15|13709.0|0|922.0|0|6.301688196295537|0|14631.0|0
0|2020-05-16|13709.0|0|922.0|0|6.301688196295537|0|14631.0|0
0|2020-05-17|13709.0|0|922.0|0|6.301688196295537|0|14631.0|0
0|2020-05-18|13709.0|0|922.0|0|6.301688196295537|0|14631.0|0
0|2020-05-19|13709.0|0|922.0|0|6.301688196295537|0|14631.0|0
0|2020-05-20|13709.0|0|922.0|0|6.301688196295537|0|14631.0|0
0|2020-05-21|13709.0|0|922.0|0|6.301688196295537|0|14631.0|0
0|2020-05-22|13709.0|0|922.0|0|6.301688196295537|0|14631.0|0
0|2020-05-23|13709.0|0|922.0|0|6.301688196295537|0|14631.0|0
0|2020-05-24|13709.0|0|922.0|0|6.301688196295537|0|14631.0|0
0|2020-05-25|13709.0|0|922.0|0|6.301688196295537|0|14631.0|0
0|2020-05-26|13709.0|0|922.0|0|6.301688196295537|0|14631.0|0
0|2020-05-27|13709.0|0|922.0|0|6.301688196295537|0|14631.0|0
0|2020-05-28|13709.0|0|922.0|0|6.301688196295537|0|14631.0|0
0|2020-05-29|13709.0|0|922.0|0|6.301688196295537|0|14631.0|0
0|2020-05-30|13709.0|0|922.0|0|6.301688196295537|0|14631.0|0
0|2020-05-31|13709.0|0|922.0|0|6.301688196295537|0|14631.0|0
0|2020-06-01|13394.0|0|1093.0|0|7.544695244011873|0|14487.0|0
0|2020-06-02|13394.0|0|1093.0|0|7.544695244011873|0|14487.0|0
0|2020-06-03|13394.0|0|1093.0|0|7.544695244011873|0|14487.0|0
0|2020-06-04|13394.0|0|1093.0|0|7.544695244011873|0|14487.0|0
0|2020-06-05|13394.0|0|1093.0|0|7.544695244011873|0|14487.0|0
0|2020-06-06|13394.0|0|1093.0|0|7.544695244011873|0|14487.0|0
0|2020-06-07|13394.0|0|1093.0|0|7.544695244011873|0|14487.0|0
0|2020-06-08|13394.0|0|1093.0|0|7.544695244011873|0|14487.0|0
0|2020-06-09|13394.0|0|1093.0|0|7.544695244011873|0|14487.0|0
0|2020-06-10|13394.0|0|1093.0|0|7.544695244011873|0|14487.0|0
0|2020-06-11|13394.0|0|1093.0|0|7.544695244011873|0|14487.0|0
0|2020-06-12|13394.0|0|1093.0|0|7.544695244011873|0|14487.0|0
0|2020-06-13|13394.0|0|1093.0|0|7.544695244011873|0|14487.0|0
0|2020-06-14|13394.0|0|1093.0|0|7.544695244011873|0|14487.0|0
0|2020-06-15|13394.0|0|1093.0|0|7.544695244011873|0|14487.0|0
0|2020-06-16|13394.0|0|1093.0|0|7.544695244011873|0|14487.0|0
0|2020-06-17|13394.0|0|1093.0|0|7.544695244011873|0|14487.0|0
0|2020-06-18|13394.0|0|1093.0|0|7.544695244011873|0|14487.0|0
0|2020-06-19|13394.0|0|1093.0|0|7.544695244011873|0|14487.0|0
0|2020-06-20|13394.0|0|1093.0|0|7.544695244011873|0|14487.0|0
0|2020-06-21|13394.0|0|1093.0|0|7.544695244011873|0|14487.0|0
0|2020-06-22|13394.0|0|1093.0|0|7.544695244011873|0|14487.0|0
0|2020-06-23|13394.0|0|1093.0|0|7.544695244011873|0|14487.0|0
0|2020-06-24|13394.0|0|1093.0|0|7.544695244011873|0|14487.0|0
0|2020-06-25|13394.0|0|1093.0|0|7.544695244011873|0|14487.0|0
0|2020-06-26|13394.0|0|1093.0|0|7.544695244011873|0|14487.0|0
0|2020-06-27|13394.0|0|1093.0|0|7.544695244011873|0|14487.0|0
0|2020-06-28|13394.0|0|1093.0|0|7.544695244011873|0|14487.0|0
0|2020-06-29|13394.0|0|1093.0|0|7.544695244011873|0|14487.0|0
0|2020-06-30|13394.0|0|1093.0|0|7.544695244011873|0|14487.0|0
0|2020-07-01|13478.0|0|1054.0|0|7.2529589870630335|0|14532.0|0
0|2020-07-02|13478.0|0|1054.0|0|7.2529589870630335|0|14532.0|0
0|2020-07-03|13478.0|0|1054.0|0|7.2529589870630335|0|14532.0|0
0|2020-07-04|13478.0|0|1054.0|0|7.2529589870630335|0|14532.0|0
0|2020-07-05|13478.0|0|1054.0|0|7.2529589870630335|0|14532.0|0
0|2020-07-06|13478.0|0|1054.0|0|7.2529589870630335|0|14532.0|0
0|2020-07-07|13478.0|0|1054.0|0|7.2529589870630335|0|14532.0|0
0|2020-07-08|13478.0|0|1054.0|0|7.2529589870630335|0|14532.0|0
0|2020-07-09|13478.0|0|1054.0|0|7.2529589870630335|0|14532.0|0
0|2020-07-10|13478.0|0|1054.0|0|7.2529589870630335|0|14532.0|0
0|2020-07-11|13478.0|0|1054.0|0|7.2529589870630335|0|14532.0|0
0|2020-07-12|13478.0|0|1054.0|0|7.2529589870630335|0|14532.0|0
0|2020-07-13|13478.0|0|1054.0|0|7.2529589870630335|0|14532.0|0
0|2020-07-14|13478.0|0|1054.0|0|7.2529589870630335|0|14532.0|0
0|2020-07-15|13478.0|0|1054.0|0|7.2529589870630335|0|14532.0|0
0|2020-07-16|13478.0|0|1054.0|0|7.2529589870630335|0|14532.0|0
0|2020-07-17|13478.0|0|1054.0|0|7.2529589870630335|0|14532.0|0
0|2020-07-18|13478.0|0|1054.0|0|7.2529589870630335|0|14532.0|0
0|2020-07-19|13478.0|0|1054.0|0|7.2529589870630335|0|14532.0|0
0|2020-07-20|13478.0|0|1054.0|0|7.2529589870630335|0|14532.0|0
0|2020-07-21|13478.0|0|1054.0|0|7.2529589870630335|0|14532.0|0
0|2020-07-22|13478.0|0|1054.0|0|7.2529589870630335|0|14532.0|0
0|2020-07-23|13478.0|0|1054.0|0|7.2529589870630335|0|14532.0|0
0|2020-07-24|13478.0|0|1054.0|0|7.2529589870630335|0|14532.0|0
0|2020-07-25|13478.0|0|1054.0|0|7.2529589870630335|0|14532.0|0
0|2020-07-26|13478.0|0|1054.0|0|7.2529589870630335|0|14532.0|0
0|2020-07-27|13478.0|0|1054.0|0|7.2529589870630335|0|14532.0|0
0|2020-07-28|13478.0|0|1054.0|0|7.2529589870630335|0|14532.0|0
0|2020-07-29|13478.0|0|1054.0|0|7.2529589870630335|0|14532.0|0
0|2020-07-30|13478.0|0|1054.0|0|7.2529589870630335|0|14532.0|0
0|2020-07-31|13478.0|0|1054.0|0|7.2529589870630335|0|14532.0|0
0|2020-08-01|14928.0|0|885.0|0|5.596660975147031|0|15813.0|0
0|2020-08-02|14928.0|0|885.0|0|5.596660975147031|0|15813.0|0
0|2020-08-03|14928.0|0|885.0|0|5.596660975147031|0|15813.0|0
0|2020-08-04|14928.0|0|885.0|0|5.596660975147031|0|15813.0|0
0|2020-08-05|14928.0|0|885.0|0|5.596660975147031|0|15813.0|0
0|2020-08-06|14928.0|0|885.0|0|5.596660975147031|0|15813.0|0
0|2020-08-07|14928.0|0|885.0|0|5.596660975147031|0|15813.0|0
0|2020-08-08|14928.0|0|885.0|0|5.596660975147031|0|15813.0|0
0|2020-08-09|14928.0|0|885.0|0|5.596660975147031|0|15813.0|0
0|2020-08-10|14928.0|0|885.0|0|5.596660975147031|0|15813.0|0
0|2020-08-11|14928.0|0|885.0|0|5.596660975147031|0|15813.0|0
0|2020-08-12|14928.0|0|885.0|0|5.596660975147031|0|15813.0|0
0|2020-08-13|14928.0|0|885.0|0|5.596660975147031|0|15813.0|0
0|2020-08-14|14928.0|0|885.0|0|5.596660975147031|0|15813.0|0
0|2020-08-15|14928.0|0|885.0|0|5.596660975147031|0|15813.0|0
0|2020-08-16|14928.0|0|885.0|0|5.596660975147031|0|15813.0|0
0|2020-08-17|14928.0|0|885.0|0|5.596660975147031|0|15813.0|0
0|2020-08-18|14928.0|0|885.0|0|5.596660975147031|0|15813.0|0
0|2020-08-19|14928.0|0|885.0|0|5.596660975147031|0|15813.0|0
0|2020-08-20|14928.0|0|885.0|0|5.596660975147031|0|15813.0|0
0|2020-08-21|14928.0|0|885.0|0|5.596660975147031|0|15813.0|0
0|2020-08-22|14928.0|0|885.0|0|5.596660975147031|0|15813.0|0
0|2020-08-23|14928.0|0|885.0|0|5.596660975147031|0|15813.0|0
0|2020-08-24|14928.0|0|885.0|0|5.596660975147031|0|15813.0|0
0|2020-08-25|14928.0|0|885.0|0|5.596660975147031|0|15813.0|0
0|2020-08-26|14928.0|0|885.0|0|5.596660975147031|0|15813.0|0
0|2020-08-27|14928.0|0|885.0|0|5.596660975147031|0|15813.0|0
0|2020-08-28|14928.0|0|885.0|0|5.596660975147031|0|15813.0|0
0|2020-08-29|14928.0|0|885.0|0|5.596660975147031|0|15813.0|0
0|2020-08-30|14928.0|0|885.0|0|5.596660975147031|0|15813.0|0
0|2020-08-31|14928.0|0|885.0|0|5.596660975147031|0|15813.0|0
0|2020-09-01|15006.0|0|875.0|0|5.509728606510925|0|15881.0|0
0|2020-09-02|15006.0|0|875.0|0|5.509728606510925|0|15881.0|0
0|2020-09-03|15006.0|0|875.0|0|5.509728606510925|0|15881.0|0
0|2020-09-04|15006.0|0|875.0|0|5.509728606510925|0|15881.0|0
0|2020-09-05|15006.0|0|875.0|0|5.509728606510925|0|15881.0|0
0|2020-09-06|15006.0|0|875.0|0|5.509728606510925|0|15881.0|0
0|2020-09-07|15006.0|0|875.0|0|5.509728606510925|0|15881.0|0
0|2020-09-08|15006.0|0|875.0|0|5.509728606510925|0|15881.0|0
0|2020-09-09|15006.0|0|875.0|0|5.509728606510925|0|15881.0|0
0|2020-09-10|15006.0|0|875.0|0|5.509728606510925|0|15881.0|0
0|2020-09-11|15006.0|0|875.0|0|5.509728606510925|0|15881.0|0
0|2020-09-12|15006.0|0|875.0|0|5.509728606510925|0|15881.0|0
0|2020-09-13|15006.0|0|875.0|0|5.509728606510925|0|15881.0|0
0|2020-09-14|15006.0|0|875.0|0|5.509728606510925|0|15881.0|0
0|2020-09-15|15006.0|0|875.0|0|5.509728606510925|0|15881.0|0
0|2020-09-16|15006.0|0|875.0|0|5.509728606510925|0|15881.0|0
0|2020-09-17|15006.0|0|875.0|0|5.509728606510925|0|15881.0|0
0|2020-09-18|15006.0|0|875.0|0|5.509728606510925|0|15881.0|0
0|2020-09-19|15006.0|0|875.0|0|5.509728606510925|0|15881.0|0
0|2020-09-20|15006.0|0|875.0|0|5.509728606510925|0|15881.0|0
0|2020-09-21|15006.0|0|875.0|0|5.509728606510925|0|15881.0|0
0|2020-09-22|15006.0|0|875.0|0|5.509728606510925|0|15881.0|0
0|2020-09-23|15006.0|0|875.0|0|5.509728606510925|0|15881.0|0
0|2020-09-24|15006.0|0|875.0|0|5.509728606510925|0|15881.0|0
0|2020-09-25|15006.0|0|875.0|0|5.509728606510925|0|15881.0|0
0|2020-09-26|15006.0|0|875.0|0|5.509728606510925|0|15881.0|0
0|2020-09-27|15006.0|0|875.0|0|5.509728606510925|0|15881.0|0
0|2020-09-28|15006.0|0|875.0|0|5.509728606510925|0|15881.0|0
0|2020-09-29|15006.0|0|875.0|0|5.509728606510925|0|15881.0|0
0|2020-09-30|15006.0|0|875.0|0|5.509728606510925|0|15881.0|0
0|2020-10-01|15146.0|0|1059.0|0|6.535020055538414|0|16205.0|0
0|2020-10-02|15146.0|0|1059.0|0|6.535020055538414|0|16205.0|0
0|2020-10-03|15146.0|0|1059.0|0|6.535020055538414|0|16205.0|0
0|2020-10-04|15146.0|0|1059.0|0|6.535020055538414|0|16205.0|0
0|2020-10-05|15146.0|0|1059.0|0|6.535020055538414|0|16205.0|0
0|2020-10-06|15146.0|0|1059.0|0|6.535020055538414|0|16205.0|0
0|2020-10-07|15146.0|0|1059.0|0|6.535020055538414|0|16205.0|0
0|2020-10-08|15146.0|0|1059.0|0|6.535020055538414|0|16205.0|0
0|2020-10-09|15146.0|0|1059.0|0|6.535020055538414|0|16205.0|0
0|2020-10-10|15146.0|0|1059.0|0|6.535020055538414|0|16205.0|0
0|2020-10-11|15146.0|0|1059.0|0|6.535020055538414|0|16205.0|0
0|2020-10-12|15146.0|0|1059.0|0|6.535020055538414|0|16205.0|0
0|2020-10-13|15146.0|0|1059.0|0|6.535020055538414|0|16205.0|0
0|2020-10-14|15146.0|0|1059.0|0|6.535020055538414|0|16205.0|0
0|2020-10-15|15146.0|0|1059.0|0|6.535020055538414|0|16205.0|0
0|2020-10-16|15146.0|0|1059.0|0|6.535020055538414|0|16205.0|0
0|2020-10-17|15146.0|0|1059.0|0|6.535020055538414|0|16205.0|0
0|2020-10-18|15146.0|0|1059.0|0|6.535020055538414|0|16205.0|0
0|2020-10-19|15146.0|0|1059.0|0|6.535020055538414|0|16205.0|0
0|2020-10-20|15146.0|0|1059.0|0|6.535020055538414|0|16205.0|0
0|2020-10-21|15146.0|0|1059.0|0|6.535020055538414|0|16205.0|0
0|2020-10-22|15146.0|0|1059.0|0|6.535020055538414|0|16205.0|0
0|2020-10-23|15146.0|0|1059.0|0|6.535020055538414|0|16205.0|0
0|2020-10-24|15146.0|0|1059.0|0|6.535020055538414|0|16205.0|0
0|2020-10-25|15146.0|0|1059.0|0|6.535020055538414|0|16205.0|0
0|2020-10-26|15146.0|0|1059.0|0|6.535020055538414|0|16205.0|0
0|2020-10-27|15146.0|0|1059.0|0|6.535020055538414|0|16205.0|0
0|2020-10-28|15146.0|0|1059.0|0|6.535020055538414|0|16205.0|0
0|2020-10-29|15146.0|0|1059.0|0|6.535020055538414|0|16205.0|0
0|2020-10-30|15146.0|0|1059.0|0|6.535020055538414|0|16205.0|0
0|2020-10-31|15146.0|0|1059.0|0|6.535020055538414|0|16205.0|0
0|2020-11-01|15322.0|0|749.0|0|4.660568726277146|0|16071.0|0
0|2020-11-02|15322.0|0|749.0|0|4.660568726277146|0|16071.0|0
0|2020-11-03|15322.0|0|749.0|0|4.660568726277146|0|16071.0|0
0|2020-11-04|15322.0|0|749.0|0|4.660568726277146|0|16071.0|0
0|2020-11-05|15322.0|0|749.0|0|4.660568726277146|0|16071.0|0
0|2020-11-06|15322.0|0|749.0|0|4.660568726277146|0|16071.0|0
0|2020-11-07|15322.0|0|749.0|0|4.660568726277146|0|16071.0|0
0|2020-11-08|15322.0|0|749.0|0|4.660568726277146|0|16071.0|0
0|2020-11-09|15322.0|0|749.0|0|4.660568726277146|0|16071.0|0
0|2020-11-10|15322.0|0|749.0|0|4.660568726277146|0|16071.0|0
0|2020-11-11|15322.0|0|749.0|0|4.660568726277146|0|16071.0|0
0|2020-11-12|15322.0|0|749.0|0|4.660568726277146|0|16071.0|0
0|2020-11-13|15322.0|0|749.0|0|4.660568726277146|0|16071.0|0
0|2020-11-14|15322.0|0|749.0|0|4.660568726277146|0|16071.0|0
0|2020-11-15|15322.0|0|749.0|0|4.660568726277146|0|16071.0|0
0|2020-11-16|15322.0|0|749.0|0|4.660568726277146|0|16071.0|0
0|2020-11-17|15322.0|0|749.0|0|4.660568726277146|0|16071.0|0
0|2020-11-18|15322.0|0|749.0|0|4.660568726277146|0|16071.0|0
0|2020-11-19|15322.0|0|749.0|0|4.660568726277146|0|16071.0|0
0|2020-11-20|15322.0|0|749.0|0|4.660568726277146|0|16071.0|0
0|2020-11-21|15322.0|0|749.0|0|4.660568726277146|0|16071.0|0
0|2020-11-22|15322.0|0|749.0|0|4.660568726277146|0|16071.0|0
0|2020-11-23|15322.0|0|749.0|0|4.660568726277146|0|16071.0|0
0|2020-11-24|15322.0|0|749.0|0|4.660568726277146|0|16071.0|0
0|2020-11-25|15322.0|0|749.0|0|4.660568726277146|0|16071.0|0
0|2020-11-26|15322.0|0|749.0|0|4.660568726277146|0|16071.0|0
0|2020-11-27|15322.0|0|749.0|0|4.660568726277146|0|16071.0|0
0|2020-11-28|15322.0|0|749.0|0|4.660568726277146|0|16071.0|0
0|2020-11-29|15322.0|0|749.0|0|4.660568726277146|0|16071.0|0
0|2020-11-30|15322.0|0|749.0|0|4.660568726277146|0|16071.0|0
0|2020-12-01|14778.0|0|793.0|0|5.092800719285852|0|15571.0|0
0|2020-12-02|14778.0|0|793.0|0|5.092800719285852|0|15571.0|0
0|2020-12-03|14778.0|0|793.0|0|5.092800719285852|0|15571.0|0
0|2020-12-04|14778.0|0|793.0|0|5.092800719285852|0|15571.0|0
0|2020-12-05|14778.0|0|793.0|0|5.092800719285852|0|15571.0|0
