|dates|Waupaca_Wisconsin_UnitedStates.AveragePrecipitationTotal.data|Waupaca_Wisconsin_UnitedStates.AveragePrecipitationTotal.missing|Waupaca_Wisconsin_UnitedStates.AveragePrecipitation.data|Waupaca_Wisconsin_UnitedStates.AveragePrecipitation.missing|Waupaca_Wisconsin_UnitedStates.AverageWindDirection.data|Waupaca_Wisconsin_UnitedStates.AverageWindDirection.missing|Waupaca_Wisconsin_UnitedStates.AverageWindSpeed.data|Waupaca_Wisconsin_UnitedStates.AverageWindSpeed.missing
0|2020-01-01|0.0|0|0.0|0|147.29166666666666|0|5.0625|0
0|2020-01-02|0.0|0|0.0|0|207.34375|0|7.390625|0
0|2020-01-03|0.0|0|0.0|0|222.03125|0|4.520833333333333|0
0|2020-01-04|0.0|0|0.0|0|262.9166666666667|0|6.03125|0
0|2020-01-05|0.0|0|0.0|0|218.4375|0|10.5|0
0|2020-01-06|0.0|0|0.0|0|232.65625|0|9.255208333333334|0
0|2020-01-07|0.0|0|0.0|0|258.75|0|12.208333333333334|0
0|2020-01-08|0.0|0|0.0|0|193.95833333333334|0|7.8125|0
0|2020-01-09|0.0|0|0.0|0|143.95833333333334|0|7.166666666666667|0
0|2020-01-10|0.0|0|0.0|0|218.54166666666666|0|4.770833333333333|0
0|2020-01-11|0.0|0|0.0|0|130.52083333333334|0|11.583333333333334|0
0|2020-01-12|0.0|0|0.0008333333333333334|0|110.41666666666667|0|3.3645833333333335|0
0|2020-01-13|0.00125|0|0.0011458333333333331|0|132.29166666666666|0|4.15625|0
0|2020-01-14|0.0|0|0.0|0|209.47916666666666|0|7.166666666666667|0
0|2020-01-15|0.0|0|0.0|0|134.58333333333334|0|4.135416666666667|0
0|2020-01-16|0.0|0|0.0|0|263.4895833333333|0|9.307291666666666|0
0|2020-01-17|0.0|0|0.000625|0|37.1875|0|4.041666666666667|0
0|2020-01-18|0.0008333333333333334|0|0.0025|0|192.39583333333334|0|12.739583333333334|0
0|2020-01-19|0.0016666666666666668|0|0.0|0|282.7083333333333|0|9.15625|0
0|2020-01-20|0.0|0|0.0|0|146.04166666666666|0|2.4479166666666665|0
0|2020-01-21|0.0|0|0.0|0|136.04166666666666|0|5.770833333333333|0
0|2020-01-22|0.0|0|0.0|0|174.89583333333334|0|8.796875|0
0|2020-01-23|0.0|0|0.0|0|76.92708333333333|0|3.25|0
0|2020-01-24|0.0|0|0.000625|0|100.625|0|5.71875|0
0|2020-01-25|0.0010416666666666667|0|0.0015624999999999999|0|285.1041666666667|0|3.9375|0
0|2020-01-26|0.0004166666666666667|0|0.0|0|275.5208333333333|0|7.197916666666667|0
0|2020-01-27|0.0|0|0.0|0|257.1354166666667|0|3.578125|0
0|2020-01-28|0.0|0|0.0|0|204.27083333333334|0|3.7291666666666665|0
0|2020-01-29|0.0|0|0.0|0|19.6875|0|1.0416666666666667|0
0|2020-01-30|0.0|0|0.0|0|125.10416666666667|0|2.40625|0
0|2020-01-31|0.0|0|0.0|0|90.83333333333333|0|2.5104166666666665|0
0|2020-02-01|0.0|0|0.0|0|226.77083333333334|0|9.583333333333334|0
0|2020-02-02|0.0|0|0.0|0|235.0|0|10.177083333333334|0
0|2020-02-03|0.0|0|0.0|0|113.33333333333333|0|3.1354166666666665|0
0|2020-02-04|0.0|0|0.0|0|315.0|0|7.135416666666667|0
0|2020-02-05|0.0|0|0.0|0|63.229166666666664|0|0.9583333333333334|0
0|2020-02-06|0.0|0|0.0|0|32.291666666666664|0|0.6458333333333334|0
0|2020-02-07|0.0|0|0.0|0|137.55208333333334|0|3.1927083333333335|0
0|2020-02-08|0.0|0|0.0|0|42.5|0|2.5416666666666665|0
0|2020-02-09|0.0|0|0.0023958333333333336|0|142.8125|0|4.375|0
0|2020-02-10|0.001875|0|0.0|0|82.60416666666667|0|1.65625|0
0|2020-02-11|0.0|0|0.0|0|220.10416666666666|0|8.166666666666666|0
0|2020-02-12|0.0|0|0.0|0|204.0625|0|7.875|0
0|2020-02-13|0.0|0|0.0|0|314.0104166666667|0|10.328125|0
0|2020-02-14|0.0|0|0.0|0|188.59375|0|6.520833333333333|0
0|2020-02-15|0.0|0|0.0|0|212.1875|0|10.072916666666666|0
0|2020-02-16|0.0|0|0.0|0|221.04166666666666|0|5.354166666666667|0
0|2020-02-17|0.0|0|0.0025|0|66.40625|0|5.630208333333333|0
0|2020-02-18|0.0025|0|0.0013541666666666667|0|285.4166666666667|0|10.770833333333334|0
0|2020-02-19|0.0|0|0.0|0|273.6458333333333|0|7.541666666666667|0
0|2020-02-20|0.0|0|0.0|0|248.64583333333334|0|5.927083333333333|0
0|2020-02-21|0.0|0|0.0|0|205.3125|0|9.864583333333334|0
0|2020-02-22|0.0|0|0.0|0|150.625|0|4.46875|0
0|2020-02-23|0.0|0|0.0|0|211.77083333333334|0|7.572916666666667|0
0|2020-02-24|0.0|0|0.0|0|111.45833333333333|0|3.2708333333333335|0
0|2020-02-25|0.0|0|0.0|0|61.458333333333336|0|7.979166666666667|0
