|dates|Kings_California_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Kings_California_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Kings_California_UnitedStates.NYT_ConfirmedDeaths.data|Kings_California_UnitedStates.NYT_ConfirmedDeaths.missing|Kings_California_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Kings_California_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Kings_California_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Kings_California_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
