|dates|Bucks_Pennsylvania_UnitedStates.BLS_EmployedPopulation.data|Bucks_Pennsylvania_UnitedStates.BLS_EmployedPopulation.missing|Bucks_Pennsylvania_UnitedStates.BLS_UnemployedPopulation.data|Bucks_Pennsylvania_UnitedStates.BLS_UnemployedPopulation.missing|Bucks_Pennsylvania_UnitedStates.BLS_UnemploymentRate.data|Bucks_Pennsylvania_UnitedStates.BLS_UnemploymentRate.missing|Bucks_Pennsylvania_UnitedStates.BLS_LaborForcePopulation.data|Bucks_Pennsylvania_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-03-11|326616.5|0|17017.5|0|4.95221660254806|0|343634.0|0
0|2020-03-12|326616.5|0|17017.5|0|4.95221660254806|0|343634.0|0
0|2020-03-13|326616.5|0|17017.5|0|4.95221660254806|0|343634.0|0
0|2020-03-14|326616.5|0|17017.5|0|4.95221660254806|0|343634.0|0
0|2020-03-15|326616.5|0|17017.5|0|4.95221660254806|0|343634.0|0
0|2020-03-16|326616.5|0|17017.5|0|4.95221660254806|0|343634.0|0
0|2020-03-17|326616.5|0|17017.5|0|4.95221660254806|0|343634.0|0
0|2020-03-18|326616.5|0|17017.5|0|4.95221660254806|0|343634.0|0
0|2020-03-19|326616.5|0|17017.5|0|4.95221660254806|0|343634.0|0
0|2020-03-20|326616.5|0|17017.5|0|4.95221660254806|0|343634.0|0
0|2020-03-21|326616.5|0|17017.5|0|4.95221660254806|0|343634.0|0
0|2020-03-22|326616.5|0|17017.5|0|4.95221660254806|0|343634.0|0
0|2020-03-23|326616.5|0|17017.5|0|4.95221660254806|0|343634.0|0
0|2020-03-24|326616.5|0|17017.5|0|4.95221660254806|0|343634.0|0
0|2020-03-25|326616.5|0|17017.5|0|4.95221660254806|0|343634.0|0
0|2020-03-26|326616.5|0|17017.5|0|4.95221660254806|0|343634.0|0
0|2020-03-27|326616.5|0|17017.5|0|4.95221660254806|0|343634.0|0
0|2020-03-28|326616.5|0|17017.5|0|4.95221660254806|0|343634.0|0
0|2020-03-29|326616.5|0|17017.5|0|4.95221660254806|0|343634.0|0
0|2020-03-30|326616.5|0|17017.5|0|4.95221660254806|0|343634.0|0
0|2020-03-31|326616.5|0|17017.5|0|4.95221660254806|0|343634.0|0
0|2020-04-01|282777.5|0|49913.5|0|15.002960705279072|0|332691.0|0
0|2020-04-02|282777.5|0|49913.5|0|15.002960705279072|0|332691.0|0
0|2020-04-03|282777.5|0|49913.5|0|15.002960705279072|0|332691.0|0
0|2020-04-04|282777.5|0|49913.5|0|15.002960705279072|0|332691.0|0
0|2020-04-05|282777.5|0|49913.5|0|15.002960705279072|0|332691.0|0
0|2020-04-06|282777.5|0|49913.5|0|15.002960705279072|0|332691.0|0
0|2020-04-07|282777.5|0|49913.5|0|15.002960705279072|0|332691.0|0
0|2020-04-08|282777.5|0|49913.5|0|15.002960705279072|0|332691.0|0
0|2020-04-09|282777.5|0|49913.5|0|15.002960705279072|0|332691.0|0
0|2020-04-10|282777.5|0|49913.5|0|15.002960705279072|0|332691.0|0
0|2020-04-11|282777.5|0|49913.5|0|15.002960705279072|0|332691.0|0
0|2020-04-12|282777.5|0|49913.5|0|15.002960705279072|0|332691.0|0
0|2020-04-13|282777.5|0|49913.5|0|15.002960705279072|0|332691.0|0
0|2020-04-14|282777.5|0|49913.5|0|15.002960705279072|0|332691.0|0
0|2020-04-15|282777.5|0|49913.5|0|15.002960705279072|0|332691.0|0
0|2020-04-16|282777.5|0|49913.5|0|15.002960705279072|0|332691.0|0
0|2020-04-17|282777.5|0|49913.5|0|15.002960705279072|0|332691.0|0
0|2020-04-18|282777.5|0|49913.5|0|15.002960705279072|0|332691.0|0
0|2020-04-19|282777.5|0|49913.5|0|15.002960705279072|0|332691.0|0
0|2020-04-20|282777.5|0|49913.5|0|15.002960705279072|0|332691.0|0
0|2020-04-21|282777.5|0|49913.5|0|15.002960705279072|0|332691.0|0
0|2020-04-22|282777.5|0|49913.5|0|15.002960705279072|0|332691.0|0
0|2020-04-23|282777.5|0|49913.5|0|15.002960705279072|0|332691.0|0
0|2020-04-24|282777.5|0|49913.5|0|15.002960705279072|0|332691.0|0
0|2020-04-25|282777.5|0|49913.5|0|15.002960705279072|0|332691.0|0
0|2020-04-26|282777.5|0|49913.5|0|15.002960705279072|0|332691.0|0
0|2020-04-27|282777.5|0|49913.5|0|15.002960705279072|0|332691.0|0
0|2020-04-28|282777.5|0|49913.5|0|15.002960705279072|0|332691.0|0
0|2020-04-29|282777.5|0|49913.5|0|15.002960705279072|0|332691.0|0
0|2020-04-30|282777.5|0|49913.5|0|15.002960705279072|0|332691.0|0
0|2020-05-01|294014.0|0|44735.0|0|13.205943043374297|0|338749.0|0
0|2020-05-02|294014.0|0|44735.0|0|13.205943043374297|0|338749.0|0
0|2020-05-03|294014.0|0|44735.0|0|13.205943043374297|0|338749.0|0
0|2020-05-04|294014.0|0|44735.0|0|13.205943043374297|0|338749.0|0
0|2020-05-05|294014.0|0|44735.0|0|13.205943043374297|0|338749.0|0
0|2020-05-06|294014.0|0|44735.0|0|13.205943043374297|0|338749.0|0
0|2020-05-07|294014.0|0|44735.0|0|13.205943043374297|0|338749.0|0
0|2020-05-08|294014.0|0|44735.0|0|13.205943043374297|0|338749.0|0
0|2020-05-09|294014.0|0|44735.0|0|13.205943043374297|0|338749.0|0
0|2020-05-10|294014.0|0|44735.0|0|13.205943043374297|0|338749.0|0
0|2020-05-11|294014.0|0|44735.0|0|13.205943043374297|0|338749.0|0
0|2020-05-12|294014.0|0|44735.0|0|13.205943043374297|0|338749.0|0
0|2020-05-13|294014.0|0|44735.0|0|13.205943043374297|0|338749.0|0
0|2020-05-14|294014.0|0|44735.0|0|13.205943043374297|0|338749.0|0
0|2020-05-15|294014.0|0|44735.0|0|13.205943043374297|0|338749.0|0
0|2020-05-16|294014.0|0|44735.0|0|13.205943043374297|0|338749.0|0
0|2020-05-17|294014.0|0|44735.0|0|13.205943043374297|0|338749.0|0
0|2020-05-18|294014.0|0|44735.0|0|13.205943043374297|0|338749.0|0
0|2020-05-19|294014.0|0|44735.0|0|13.205943043374297|0|338749.0|0
0|2020-05-20|294014.0|0|44735.0|0|13.205943043374297|0|338749.0|0
0|2020-05-21|294014.0|0|44735.0|0|13.205943043374297|0|338749.0|0
0|2020-05-22|294014.0|0|44735.0|0|13.205943043374297|0|338749.0|0
0|2020-05-23|294014.0|0|44735.0|0|13.205943043374297|0|338749.0|0
0|2020-05-24|294014.0|0|44735.0|0|13.205943043374297|0|338749.0|0
0|2020-05-25|294014.0|0|44735.0|0|13.205943043374297|0|338749.0|0
0|2020-05-26|294014.0|0|44735.0|0|13.205943043374297|0|338749.0|0
0|2020-05-27|294014.0|0|44735.0|0|13.205943043374297|0|338749.0|0
0|2020-05-28|294014.0|0|44735.0|0|13.205943043374297|0|338749.0|0
0|2020-05-29|294014.0|0|44735.0|0|13.205943043374297|0|338749.0|0
0|2020-05-30|294014.0|0|44735.0|0|13.205943043374297|0|338749.0|0
0|2020-05-31|294014.0|0|44735.0|0|13.205943043374297|0|338749.0|0
0|2020-06-01|298021.0|0|43917.0|0|12.843556434207372|0|341938.0|0
0|2020-06-02|298021.0|0|43917.0|0|12.843556434207372|0|341938.0|0
0|2020-06-03|298021.0|0|43917.0|0|12.843556434207372|0|341938.0|0
0|2020-06-04|298021.0|0|43917.0|0|12.843556434207372|0|341938.0|0
0|2020-06-05|298021.0|0|43917.0|0|12.843556434207372|0|341938.0|0
0|2020-06-06|298021.0|0|43917.0|0|12.843556434207372|0|341938.0|0
0|2020-06-07|298021.0|0|43917.0|0|12.843556434207372|0|341938.0|0
0|2020-06-08|298021.0|0|43917.0|0|12.843556434207372|0|341938.0|0
0|2020-06-09|298021.0|0|43917.0|0|12.843556434207372|0|341938.0|0
0|2020-06-10|298021.0|0|43917.0|0|12.843556434207372|0|341938.0|0
0|2020-06-11|298021.0|0|43917.0|0|12.843556434207372|0|341938.0|0
0|2020-06-12|298021.0|0|43917.0|0|12.843556434207372|0|341938.0|0
0|2020-06-13|298021.0|0|43917.0|0|12.843556434207372|0|341938.0|0
0|2020-06-14|298021.0|0|43917.0|0|12.843556434207372|0|341938.0|0
0|2020-06-15|298021.0|0|43917.0|0|12.843556434207372|0|341938.0|0
0|2020-06-16|298021.0|0|43917.0|0|12.843556434207372|0|341938.0|0
0|2020-06-17|298021.0|0|43917.0|0|12.843556434207372|0|341938.0|0
0|2020-06-18|298021.0|0|43917.0|0|12.843556434207372|0|341938.0|0
0|2020-06-19|298021.0|0|43917.0|0|12.843556434207372|0|341938.0|0
0|2020-06-20|298021.0|0|43917.0|0|12.843556434207372|0|341938.0|0
0|2020-06-21|298021.0|0|43917.0|0|12.843556434207372|0|341938.0|0
0|2020-06-22|298021.0|0|43917.0|0|12.843556434207372|0|341938.0|0
0|2020-06-23|298021.0|0|43917.0|0|12.843556434207372|0|341938.0|0
0|2020-06-24|298021.0|0|43917.0|0|12.843556434207372|0|341938.0|0
0|2020-06-25|298021.0|0|43917.0|0|12.843556434207372|0|341938.0|0
0|2020-06-26|298021.0|0|43917.0|0|12.843556434207372|0|341938.0|0
0|2020-06-27|298021.0|0|43917.0|0|12.843556434207372|0|341938.0|0
0|2020-06-28|298021.0|0|43917.0|0|12.843556434207372|0|341938.0|0
0|2020-06-29|298021.0|0|43917.0|0|12.843556434207372|0|341938.0|0
0|2020-06-30|298021.0|0|43917.0|0|12.843556434207372|0|341938.0|0
0|2020-07-01|302618.0|0|42908.0|0|12.418168242042567|0|345526.0|0
0|2020-07-02|302618.0|0|42908.0|0|12.418168242042567|0|345526.0|0
0|2020-07-03|302618.0|0|42908.0|0|12.418168242042567|0|345526.0|0
0|2020-07-04|302618.0|0|42908.0|0|12.418168242042567|0|345526.0|0
0|2020-07-05|302618.0|0|42908.0|0|12.418168242042567|0|345526.0|0
0|2020-07-06|302618.0|0|42908.0|0|12.418168242042567|0|345526.0|0
0|2020-07-07|302618.0|0|42908.0|0|12.418168242042567|0|345526.0|0
0|2020-07-08|302618.0|0|42908.0|0|12.418168242042567|0|345526.0|0
0|2020-07-09|302618.0|0|42908.0|0|12.418168242042567|0|345526.0|0
0|2020-07-10|302618.0|0|42908.0|0|12.418168242042567|0|345526.0|0
0|2020-07-11|302618.0|0|42908.0|0|12.418168242042567|0|345526.0|0
0|2020-07-12|302618.0|0|42908.0|0|12.418168242042567|0|345526.0|0
0|2020-07-13|302618.0|0|42908.0|0|12.418168242042567|0|345526.0|0
0|2020-07-14|302618.0|0|42908.0|0|12.418168242042567|0|345526.0|0
0|2020-07-15|302618.0|0|42908.0|0|12.418168242042567|0|345526.0|0
0|2020-07-16|302618.0|0|42908.0|0|12.418168242042567|0|345526.0|0
0|2020-07-17|302618.0|0|42908.0|0|12.418168242042567|0|345526.0|0
0|2020-07-18|302618.0|0|42908.0|0|12.418168242042567|0|345526.0|0
0|2020-07-19|302618.0|0|42908.0|0|12.418168242042567|0|345526.0|0
0|2020-07-20|302618.0|0|42908.0|0|12.418168242042567|0|345526.0|0
0|2020-07-21|302618.0|0|42908.0|0|12.418168242042567|0|345526.0|0
0|2020-07-22|302618.0|0|42908.0|0|12.418168242042567|0|345526.0|0
0|2020-07-23|302618.0|0|42908.0|0|12.418168242042567|0|345526.0|0
0|2020-07-24|302618.0|0|42908.0|0|12.418168242042567|0|345526.0|0
0|2020-07-25|302618.0|0|42908.0|0|12.418168242042567|0|345526.0|0
0|2020-07-26|302618.0|0|42908.0|0|12.418168242042567|0|345526.0|0
0|2020-07-27|302618.0|0|42908.0|0|12.418168242042567|0|345526.0|0
0|2020-07-28|302618.0|0|42908.0|0|12.418168242042567|0|345526.0|0
0|2020-07-29|302618.0|0|42908.0|0|12.418168242042567|0|345526.0|0
0|2020-07-30|302618.0|0|42908.0|0|12.418168242042567|0|345526.0|0
0|2020-07-31|302618.0|0|42908.0|0|12.418168242042567|0|345526.0|0
0|2020-08-01|303641.0|0|31176.0|0|9.311355158190892|0|334817.0|0
0|2020-08-02|303641.0|0|31176.0|0|9.311355158190892|0|334817.0|0
0|2020-08-03|303641.0|0|31176.0|0|9.311355158190892|0|334817.0|0
0|2020-08-04|303641.0|0|31176.0|0|9.311355158190892|0|334817.0|0
0|2020-08-05|303641.0|0|31176.0|0|9.311355158190892|0|334817.0|0
0|2020-08-06|303641.0|0|31176.0|0|9.311355158190892|0|334817.0|0
0|2020-08-07|303641.0|0|31176.0|0|9.311355158190892|0|334817.0|0
0|2020-08-08|303641.0|0|31176.0|0|9.311355158190892|0|334817.0|0
0|2020-08-09|303641.0|0|31176.0|0|9.311355158190892|0|334817.0|0
0|2020-08-10|303641.0|0|31176.0|0|9.311355158190892|0|334817.0|0
0|2020-08-11|303641.0|0|31176.0|0|9.311355158190892|0|334817.0|0
0|2020-08-12|303641.0|0|31176.0|0|9.311355158190892|0|334817.0|0
0|2020-08-13|303641.0|0|31176.0|0|9.311355158190892|0|334817.0|0
0|2020-08-14|303641.0|0|31176.0|0|9.311355158190892|0|334817.0|0
0|2020-08-15|303641.0|0|31176.0|0|9.311355158190892|0|334817.0|0
0|2020-08-16|303641.0|0|31176.0|0|9.311355158190892|0|334817.0|0
0|2020-08-17|303641.0|0|31176.0|0|9.311355158190892|0|334817.0|0
0|2020-08-18|303641.0|0|31176.0|0|9.311355158190892|0|334817.0|0
0|2020-08-19|303641.0|0|31176.0|0|9.311355158190892|0|334817.0|0
0|2020-08-20|303641.0|0|31176.0|0|9.311355158190892|0|334817.0|0
0|2020-08-21|303641.0|0|31176.0|0|9.311355158190892|0|334817.0|0
0|2020-08-22|303641.0|0|31176.0|0|9.311355158190892|0|334817.0|0
0|2020-08-23|303641.0|0|31176.0|0|9.311355158190892|0|334817.0|0
0|2020-08-24|303641.0|0|31176.0|0|9.311355158190892|0|334817.0|0
0|2020-08-25|303641.0|0|31176.0|0|9.311355158190892|0|334817.0|0
0|2020-08-26|303641.0|0|31176.0|0|9.311355158190892|0|334817.0|0
0|2020-08-27|303641.0|0|31176.0|0|9.311355158190892|0|334817.0|0
0|2020-08-28|303641.0|0|31176.0|0|9.311355158190892|0|334817.0|0
0|2020-08-29|303641.0|0|31176.0|0|9.311355158190892|0|334817.0|0
0|2020-08-30|303641.0|0|31176.0|0|9.311355158190892|0|334817.0|0
0|2020-08-31|303641.0|0|31176.0|0|9.311355158190892|0|334817.0|0
0|2020-09-01|314913.0|0|21422.0|0|6.369244949232164|0|336335.0|0
0|2020-09-02|314913.0|0|21422.0|0|6.369244949232164|0|336335.0|0
0|2020-09-03|314913.0|0|21422.0|0|6.369244949232164|0|336335.0|0
0|2020-09-04|314913.0|0|21422.0|0|6.369244949232164|0|336335.0|0
0|2020-09-05|314913.0|0|21422.0|0|6.369244949232164|0|336335.0|0
0|2020-09-06|314913.0|0|21422.0|0|6.369244949232164|0|336335.0|0
0|2020-09-07|314913.0|0|21422.0|0|6.369244949232164|0|336335.0|0
0|2020-09-08|314913.0|0|21422.0|0|6.369244949232164|0|336335.0|0
0|2020-09-09|314913.0|0|21422.0|0|6.369244949232164|0|336335.0|0
0|2020-09-10|314913.0|0|21422.0|0|6.369244949232164|0|336335.0|0
0|2020-09-11|314913.0|0|21422.0|0|6.369244949232164|0|336335.0|0
0|2020-09-12|314913.0|0|21422.0|0|6.369244949232164|0|336335.0|0
0|2020-09-13|314913.0|0|21422.0|0|6.369244949232164|0|336335.0|0
0|2020-09-14|314913.0|0|21422.0|0|6.369244949232164|0|336335.0|0
0|2020-09-15|314913.0|0|21422.0|0|6.369244949232164|0|336335.0|0
0|2020-09-16|314913.0|0|21422.0|0|6.369244949232164|0|336335.0|0
0|2020-09-17|314913.0|0|21422.0|0|6.369244949232164|0|336335.0|0
0|2020-09-18|314913.0|0|21422.0|0|6.369244949232164|0|336335.0|0
0|2020-09-19|314913.0|0|21422.0|0|6.369244949232164|0|336335.0|0
0|2020-09-20|314913.0|0|21422.0|0|6.369244949232164|0|336335.0|0
0|2020-09-21|314913.0|0|21422.0|0|6.369244949232164|0|336335.0|0
0|2020-09-22|314913.0|0|21422.0|0|6.369244949232164|0|336335.0|0
0|2020-09-23|314913.0|0|21422.0|0|6.369244949232164|0|336335.0|0
0|2020-09-24|314913.0|0|21422.0|0|6.369244949232164|0|336335.0|0
0|2020-09-25|314913.0|0|21422.0|0|6.369244949232164|0|336335.0|0
0|2020-09-26|314913.0|0|21422.0|0|6.369244949232164|0|336335.0|0
0|2020-09-27|314913.0|0|21422.0|0|6.369244949232164|0|336335.0|0
0|2020-09-28|314913.0|0|21422.0|0|6.369244949232164|0|336335.0|0
0|2020-09-29|314913.0|0|21422.0|0|6.369244949232164|0|336335.0|0
0|2020-09-30|314913.0|0|21422.0|0|6.369244949232164|0|336335.0|0
0|2020-10-01|316268.0|0|19035.0|0|5.676954873651593|0|335303.0|0
0|2020-10-02|316268.0|0|19035.0|0|5.676954873651593|0|335303.0|0
0|2020-10-03|316268.0|0|19035.0|0|5.676954873651593|0|335303.0|0
0|2020-10-04|316268.0|0|19035.0|0|5.676954873651593|0|335303.0|0
0|2020-10-05|316268.0|0|19035.0|0|5.676954873651593|0|335303.0|0
0|2020-10-06|316268.0|0|19035.0|0|5.676954873651593|0|335303.0|0
0|2020-10-07|316268.0|0|19035.0|0|5.676954873651593|0|335303.0|0
0|2020-10-08|316268.0|0|19035.0|0|5.676954873651593|0|335303.0|0
0|2020-10-09|316268.0|0|19035.0|0|5.676954873651593|0|335303.0|0
0|2020-10-10|316268.0|0|19035.0|0|5.676954873651593|0|335303.0|0
0|2020-10-11|316268.0|0|19035.0|0|5.676954873651593|0|335303.0|0
0|2020-10-12|316268.0|0|19035.0|0|5.676954873651593|0|335303.0|0
0|2020-10-13|316268.0|0|19035.0|0|5.676954873651593|0|335303.0|0
0|2020-10-14|316268.0|0|19035.0|0|5.676954873651593|0|335303.0|0
0|2020-10-15|316268.0|0|19035.0|0|5.676954873651593|0|335303.0|0
0|2020-10-16|316268.0|0|19035.0|0|5.676954873651593|0|335303.0|0
0|2020-10-17|316268.0|0|19035.0|0|5.676954873651593|0|335303.0|0
0|2020-10-18|316268.0|0|19035.0|0|5.676954873651593|0|335303.0|0
0|2020-10-19|316268.0|0|19035.0|0|5.676954873651593|0|335303.0|0
0|2020-10-20|316268.0|0|19035.0|0|5.676954873651593|0|335303.0|0
0|2020-10-21|316268.0|0|19035.0|0|5.676954873651593|0|335303.0|0
0|2020-10-22|316268.0|0|19035.0|0|5.676954873651593|0|335303.0|0
0|2020-10-23|316268.0|0|19035.0|0|5.676954873651593|0|335303.0|0
0|2020-10-24|316268.0|0|19035.0|0|5.676954873651593|0|335303.0|0
0|2020-10-25|316268.0|0|19035.0|0|5.676954873651593|0|335303.0|0
0|2020-10-26|316268.0|0|19035.0|0|5.676954873651593|0|335303.0|0
0|2020-10-27|316268.0|0|19035.0|0|5.676954873651593|0|335303.0|0
0|2020-10-28|316268.0|0|19035.0|0|5.676954873651593|0|335303.0|0
0|2020-10-29|316268.0|0|19035.0|0|5.676954873651593|0|335303.0|0
0|2020-10-30|316268.0|0|19035.0|0|5.676954873651593|0|335303.0|0
0|2020-10-31|316268.0|0|19035.0|0|5.676954873651593|0|335303.0|0
0|2020-11-01|314574.0|0|18574.0|0|5.575299866725899|0|333148.0|0
0|2020-11-02|314574.0|0|18574.0|0|5.575299866725899|0|333148.0|0
0|2020-11-03|314574.0|0|18574.0|0|5.575299866725899|0|333148.0|0
0|2020-11-04|314574.0|0|18574.0|0|5.575299866725899|0|333148.0|0
0|2020-11-05|314574.0|0|18574.0|0|5.575299866725899|0|333148.0|0
0|2020-11-06|314574.0|0|18574.0|0|5.575299866725899|0|333148.0|0
0|2020-11-07|314574.0|0|18574.0|0|5.575299866725899|0|333148.0|0
0|2020-11-08|314574.0|0|18574.0|0|5.575299866725899|0|333148.0|0
0|2020-11-09|314574.0|0|18574.0|0|5.575299866725899|0|333148.0|0
0|2020-11-10|314574.0|0|18574.0|0|5.575299866725899|0|333148.0|0
0|2020-11-11|314574.0|0|18574.0|0|5.575299866725899|0|333148.0|0
0|2020-11-12|314574.0|0|18574.0|0|5.575299866725899|0|333148.0|0
0|2020-11-13|314574.0|0|18574.0|0|5.575299866725899|0|333148.0|0
0|2020-11-14|314574.0|0|18574.0|0|5.575299866725899|0|333148.0|0
0|2020-11-15|314574.0|0|18574.0|0|5.575299866725899|0|333148.0|0
0|2020-11-16|314574.0|0|18574.0|0|5.575299866725899|0|333148.0|0
0|2020-11-17|314574.0|0|18574.0|0|5.575299866725899|0|333148.0|0
0|2020-11-18|314574.0|0|18574.0|0|5.575299866725899|0|333148.0|0
0|2020-11-19|314574.0|0|18574.0|0|5.575299866725899|0|333148.0|0
0|2020-11-20|314574.0|0|18574.0|0|5.575299866725899|0|333148.0|0
0|2020-11-21|314574.0|0|18574.0|0|5.575299866725899|0|333148.0|0
0|2020-11-22|314574.0|0|18574.0|0|5.575299866725899|0|333148.0|0
0|2020-11-23|314574.0|0|18574.0|0|5.575299866725899|0|333148.0|0
0|2020-11-24|314574.0|0|18574.0|0|5.575299866725899|0|333148.0|0
0|2020-11-25|314574.0|0|18574.0|0|5.575299866725899|0|333148.0|0
0|2020-11-26|314574.0|0|18574.0|0|5.575299866725899|0|333148.0|0
0|2020-11-27|314574.0|0|18574.0|0|5.575299866725899|0|333148.0|0
0|2020-11-28|314574.0|0|18574.0|0|5.575299866725899|0|333148.0|0
0|2020-11-29|314574.0|0|18574.0|0|5.575299866725899|0|333148.0|0
0|2020-11-30|314574.0|0|18574.0|0|5.575299866725899|0|333148.0|0
