|dates|Petersburg_Alaska_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Petersburg_Alaska_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Petersburg_Alaska_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Petersburg_Alaska_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Petersburg_Alaska_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Petersburg_Alaska_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Petersburg_Alaska_UnitedStates.TotalPopulation.data|Petersburg_Alaska_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|3266.0|0
