|dates|Wabash_Illinois_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Wabash_Illinois_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Wabash_Illinois_UnitedStates.NYT_ConfirmedDeaths.data|Wabash_Illinois_UnitedStates.NYT_ConfirmedDeaths.missing|Wabash_Illinois_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Wabash_Illinois_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Wabash_Illinois_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Wabash_Illinois_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
