|dates|Bibb_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Bibb_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Bibb_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Bibb_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Bibb_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Bibb_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Bibb_Georgia_UnitedStates.TotalPopulation.data|Bibb_Georgia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|153159.0|0
