|dates|Placer_California_UnitedStates.MaleAndFemale_AtLeast65_Population.data|Placer_California_UnitedStates.MaleAndFemale_AtLeast65_Population.missing|Placer_California_UnitedStates.Male_Total_Population.data|Placer_California_UnitedStates.Male_Total_Population.missing|Placer_California_UnitedStates.Female_Total_Population.data|Placer_California_UnitedStates.Female_Total_Population.missing|Placer_California_UnitedStates.MaleAndFemale_Under18_Population.data|Placer_California_UnitedStates.MaleAndFemale_Under18_Population.missing
0|2020-03-25|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-03-26|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-03-27|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-03-28|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-03-29|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-03-30|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-03-31|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-04-01|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-04-02|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-04-03|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-04-04|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-04-05|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-04-06|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-04-07|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-04-08|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-04-09|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-04-10|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-04-11|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-04-12|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-04-13|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-04-14|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-04-15|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-04-16|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-04-17|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-04-18|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-04-19|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-04-20|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-04-21|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-04-22|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-04-23|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-04-24|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-04-25|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-04-26|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-04-27|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-04-28|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-04-29|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-04-30|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-05-01|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-05-02|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-05-03|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-05-04|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-05-05|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-05-06|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-05-07|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-05-08|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-05-09|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-05-10|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-05-11|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-05-12|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-05-13|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-05-14|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-05-15|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-05-16|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-05-17|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-05-18|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-05-19|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-05-20|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-05-21|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-05-22|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-05-23|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-05-24|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-05-25|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-05-26|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-05-27|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-05-28|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-05-29|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-05-30|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-05-31|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-06-01|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-06-02|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-06-03|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-06-04|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-06-05|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-06-06|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-06-07|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-06-08|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-06-09|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-06-10|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-06-11|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-06-12|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-06-13|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-06-14|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-06-15|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-06-16|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-06-17|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-06-18|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-06-19|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-06-20|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-06-21|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-06-22|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-06-23|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-06-24|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-06-25|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-06-26|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-06-27|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-06-28|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-06-29|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-06-30|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-07-01|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-07-02|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-07-03|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-07-04|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-07-05|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-07-06|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-07-07|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-07-08|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-07-09|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-07-10|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-07-11|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-07-12|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-07-13|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-07-14|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-07-15|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-07-16|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-07-17|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-07-18|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-07-19|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-07-20|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-07-21|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-07-22|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-07-23|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-07-24|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-07-25|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-07-26|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-07-27|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-07-28|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-07-29|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-07-30|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-07-31|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-08-01|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-08-02|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-08-03|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-08-04|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-08-05|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-08-06|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-08-07|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-08-08|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-08-09|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-08-10|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-08-11|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-08-12|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-08-13|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-08-14|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-08-15|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-08-16|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-08-17|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-08-18|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-08-19|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-08-20|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-08-21|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-08-22|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-08-23|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-08-24|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-08-25|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-08-26|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-08-27|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-08-28|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-08-29|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-08-30|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-08-31|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-09-01|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-09-02|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-09-03|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-09-04|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-09-05|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-09-06|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-09-07|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-09-08|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-09-09|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-09-10|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-09-11|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-09-12|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-09-13|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-09-14|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-09-15|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-09-16|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-09-17|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-09-18|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-09-19|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-09-20|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-09-21|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-09-22|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-09-23|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-09-24|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-09-25|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-09-26|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-09-27|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-09-28|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-09-29|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-09-30|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-10-01|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-10-02|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-10-03|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-10-04|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-10-05|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-10-06|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-10-07|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-10-08|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-10-09|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-10-10|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-10-11|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-10-12|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-10-13|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-10-14|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-10-15|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-10-16|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-10-17|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-10-18|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-10-19|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-10-20|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-10-21|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-10-22|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-10-23|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-10-24|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-10-25|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-10-26|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-10-27|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-10-28|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-10-29|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-10-30|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-10-31|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-11-01|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-11-02|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-11-03|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-11-04|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-11-05|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-11-06|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-11-07|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-11-08|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-11-09|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-11-10|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-11-11|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-11-12|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-11-13|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-11-14|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-11-15|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-11-16|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-11-17|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-11-18|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-11-19|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-11-20|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-11-21|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-11-22|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-11-23|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-11-24|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-11-25|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-11-26|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-11-27|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-11-28|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-11-29|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-11-30|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-12-01|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-12-02|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-12-03|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-12-04|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-12-05|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-12-06|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-12-07|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-12-08|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-12-09|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-12-10|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-12-11|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-12-12|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-12-13|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-12-14|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-12-15|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-12-16|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-12-17|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-12-18|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-12-19|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-12-20|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-12-21|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-12-22|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-12-23|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-12-24|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-12-25|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-12-26|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-12-27|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-12-28|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-12-29|76906.0|0|192147.0|0|201002.0|0|87441.0|0
0|2020-12-30|76906.0|0|192147.0|0|201002.0|0|87441.0|0
